id,artwork_id,engraving_id
85259,18003,5
85260,18003,14
85261,18003,1
85262,18003,2
85263,18003,3
85264,18003,19
51577,18005,7
51578,18005,8
51579,18005,15
51580,18005,14
51581,18005,2
51582,18005,19
51583,18005,13
56670,18006,8
56671,18006,15
56672,18006,5
56673,18006,3
56674,18006,19
87580,18007,7
87581,18007,6
87582,18007,15
87583,18007,14
87584,18007,2
87585,18007,11
87586,18007,19
87587,18007,12
84390,18008,8
84391,18008,15
84392,18008,5
84393,18008,3
84394,18008,19
87588,18010,7
87589,18010,15
87590,18010,5
87591,18010,3
87592,18010,19
87593,18010,13
91718,18012,8
91719,18012,15
91720,18012,5
91721,18012,2
91722,18012,11
91723,18012,17
64716,18013,8
64717,18013,15
64718,18013,14
64719,18013,2
64720,18013,10
64721,18013,17
64722,18013,12
19479,18014,2
19480,18014,4
19481,18014,5
19482,18014,7
19483,18014,10
19484,18014,14
19485,18014,16
19486,18014,17
24457,18015,2
24458,18015,5
24459,18015,6
24460,18015,7
24461,18015,15
24462,18015,19
19412,18016,3
19413,18016,5
19414,18016,8
19415,18016,16
19416,18016,19
59035,18017,8
59036,18017,15
59037,18017,4
59038,18017,11
59039,18017,10
59040,18017,3
59041,18017,19
59042,18017,12
56844,18018,8
56845,18018,15
56846,18018,14
56847,18018,2
56848,18018,17
85896,18020,8
85897,18020,15
85898,18020,4
85899,18020,2
85900,18020,10
85901,18020,17
40507,18022,2
40508,18022,4
40509,18022,5
40510,18022,6
40511,18022,8
40512,18022,10
40513,18022,11
40514,18022,12
40515,18022,15
40516,18022,19
49947,18023,6
49948,18023,15
49949,18023,5
49950,18023,3
49951,18023,18
49952,18023,12
28956,18025,2
28957,18025,5
28958,18025,7
28959,18025,15
28960,18025,19
64424,18026,8
64425,18026,6
64426,18026,14
64427,18026,2
64428,18026,17
74479,18028,8
74480,18028,15
74481,18028,4
74482,18028,10
74483,18028,3
74484,18028,19
70902,18029,8
70903,18029,6
70904,18029,15
70905,18029,14
70906,18029,2
70907,18029,11
70908,18029,10
70909,18029,19
70910,18029,12
3700,18030,2
3701,18030,8
3702,18030,10
3703,18030,14
3704,18030,16
3705,18030,17
55884,18031,8
55885,18031,15
55886,18031,4
55887,18031,3
55888,18031,19
56849,18034,8
56850,18034,15
56851,18034,4
56852,18034,2
56853,18034,12
86562,18037,8
86563,18037,6
86564,18037,15
86565,18037,14
86566,18037,2
86567,18037,11
86568,18037,10
86569,18037,19
86570,18037,13
86571,18037,12
67564,18038,8
67565,18038,15
67566,18038,5
67567,18038,4
67568,18038,2
67569,18038,10
67570,18038,19
84130,18039,8
84131,18039,6
84132,18039,15
84133,18039,14
84134,18039,2
84135,18039,11
84136,18039,19
84137,18039,12
85763,18040,8
85764,18040,15
85765,18040,14
85766,18040,2
85767,18040,11
85768,18040,10
85769,18040,19
68380,18041,8
68381,18041,6
68382,18041,16
68383,18041,5
68384,18041,4
68385,18041,2
68386,18041,19
79543,18042,7
79544,18042,8
79545,18042,6
79546,18042,16
79547,18042,14
79548,18042,2
79549,18042,11
79550,18042,10
79551,18042,19
79552,18042,13
79553,18042,12
8717,18043,2
8718,18043,10
8719,18043,11
8720,18043,15
8721,18043,17
18433,18044,3
18434,18044,5
18435,18044,8
18436,18044,10
18437,18044,11
18438,18044,12
18439,18044,16
18440,18044,19
16881,18045,2
16882,18045,7
16883,18045,8
16884,18045,10
16885,18045,11
16886,18045,12
16887,18045,14
16888,18045,16
16889,18045,19
82003,18046,8
82004,18046,15
82005,18046,4
82006,18046,3
82007,18046,19
37251,18049,2
37252,18049,4
37253,18049,5
37254,18049,7
37255,18049,8
37256,18049,10
37257,18049,11
37258,18049,13
37259,18049,15
37260,18049,18
76341,18051,8
76342,18051,6
76343,18051,15
76344,18051,4
76345,18051,3
76346,18051,19
76347,18051,12
24550,18052,3
24551,18052,5
24552,18052,7
24553,18052,13
24554,18052,15
24555,18052,19
67571,18054,8
67572,18054,15
67573,18054,5
67574,18054,4
67575,18054,2
67576,18054,19
67556,18055,8
67557,18055,15
67558,18055,5
67559,18055,4
67560,18055,2
67561,18055,10
67562,18055,19
67563,18055,12
19487,18056,2
19488,18056,4
19489,18056,5
19490,18056,8
19491,18056,10
19492,18056,11
19493,18056,14
19494,18056,16
19495,18056,17
13918,18057,2
13919,18057,8
13920,18057,10
13921,18057,14
13922,18057,16
13923,18057,17
13983,18058,2
13984,18058,4
13985,18058,8
13986,18058,9
13987,18058,12
13988,18058,16
13989,18058,17
13925,18059,2
13926,18059,8
13927,18059,9
13928,18059,10
13929,18059,16
13930,18059,17
13924,18060,16
13931,18061,2
13932,18061,4
13933,18061,8
13934,18061,9
13935,18061,13
13936,18061,14
13937,18061,16
13938,18061,17
13939,18062,2
13940,18062,8
13941,18062,10
13942,18062,16
13943,18062,17
13944,18063,2
13945,18063,4
13946,18063,5
13947,18063,8
13948,18063,10
13949,18063,14
13950,18063,16
13951,18063,17
13952,18064,2
13953,18064,5
13954,18064,8
13955,18064,12
13956,18064,16
13957,18064,17
13958,18065,2
13959,18065,4
13960,18065,5
13961,18065,8
13962,18065,9
13963,18065,14
13964,18065,16
13965,18065,17
13966,18066,2
13967,18066,4
13968,18066,5
13969,18066,8
13970,18066,10
13971,18066,12
13972,18066,14
13973,18066,16
13974,18066,17
13975,18067,2
13976,18067,4
13977,18067,5
13978,18067,8
13979,18067,10
13980,18067,14
13981,18067,16
13982,18067,17
36066,18068,3
36067,18068,5
36068,18068,9
36069,18068,15
8326,18069,2
8327,18069,4
8328,18069,5
8329,18069,8
8330,18069,16
8331,18069,17
43646,18070,3
43647,18070,5
43648,18070,8
43649,18070,15
48189,18072,2
48190,18072,6
48191,18072,8
48192,18072,9
48193,18072,11
48194,18072,12
48195,18072,14
48196,18072,15
48197,18072,19
29256,18074,3
29257,18074,4
29258,18074,8
29259,18074,15
29260,18074,19
28846,18076,1
28847,18076,2
28848,18076,6
28849,18076,8
28850,18076,14
28851,18076,15
28852,18076,19
13615,18077,3
13616,18077,5
13617,18077,8
13618,18077,15
13619,18077,19
23576,18078,3
23577,18078,5
23578,18078,8
23579,18078,15
23580,18078,19
19227,18079,3
19228,18079,5
19229,18079,8
19230,18079,16
19231,18079,19
47182,18080,2
47183,18080,4
47184,18080,6
47185,18080,10
47186,18080,15
47187,18080,19
86572,18081,8
86573,18081,6
86574,18081,15
86575,18081,14
86576,18081,2
86577,18081,11
86578,18081,10
86579,18081,19
86580,18081,13
86581,18081,12
51584,18083,8
51585,18083,6
51586,18083,15
51587,18083,14
51588,18083,2
51589,18083,19
47201,18084,3
47202,18084,4
47203,18084,8
47204,18084,10
47205,18084,15
47206,18084,19
14227,18087,2
14228,18087,5
14229,18087,9
14230,18087,12
14231,18087,15
14232,18087,19
16100,18088,2
16101,18088,6
16102,18088,9
16103,18088,11
16104,18088,12
16105,18088,14
16106,18088,15
16107,18088,19
48224,18089,2
48225,18089,6
48226,18089,8
48227,18089,9
48228,18089,12
48229,18089,13
48230,18089,14
48231,18089,15
48232,18089,19
61184,18091,8
61185,18091,15
61186,18091,4
61187,18091,3
61188,18091,19
59043,18092,8
59044,18092,15
59045,18092,4
59046,18092,10
59047,18092,3
59048,18092,19
59049,18092,12
27428,18093,2
27429,18093,6
27430,18093,8
27431,18093,14
27432,18093,16
27433,18093,17
82008,18094,8
82009,18094,15
82010,18094,4
82011,18094,3
82012,18094,19
69776,18095,8
69777,18095,6
69778,18095,16
69779,18095,5
69780,18095,4
69781,18095,2
69782,18095,19
69783,18095,12
76840,18097,7
76841,18097,6
76842,18097,15
76843,18097,14
76844,18097,2
76845,18097,11
76846,18097,19
76847,18097,12
19496,18098,2
19497,18098,4
19498,18098,5
19499,18098,8
19500,18098,10
19501,18098,14
19502,18098,16
19503,18098,17
57516,18101,8
57517,18101,6
57518,18101,16
57519,18101,5
57520,18101,4
57521,18101,2
57522,18101,11
57523,18101,10
57524,18101,19
57525,18101,12
85770,18104,8
85771,18104,15
85772,18104,14
85773,18104,2
85774,18104,11
85775,18104,10
85776,18104,19
85625,18105,8
85626,18105,15
85627,18105,5
85628,18105,3
85629,18105,19
84405,18106,8
84406,18106,15
84407,18106,5
84408,18106,3
84409,18106,19
21651,18107,2
21652,18107,4
21653,18107,5
21654,18107,6
21655,18107,8
21656,18107,10
21657,18107,11
21658,18107,12
21659,18107,13
21660,18107,15
21661,18107,19
67577,18108,8
67578,18108,15
67579,18108,5
67580,18108,4
67581,18108,2
67582,18108,19
85224,18109,8
85225,18109,15
85226,18109,14
85227,18109,2
85228,18109,11
85229,18109,10
85230,18109,19
76848,18110,7
76849,18110,6
76850,18110,15
76851,18110,14
76852,18110,2
76853,18110,11
76854,18110,10
76855,18110,19
76856,18110,12
76254,18111,8
76255,18111,15
76256,18111,4
76257,18111,10
76258,18111,3
76259,18111,19
41590,18112,3
41591,18112,4
41592,18112,8
41593,18112,15
41594,18112,19
37853,18114,1
37854,18114,2
37855,18114,4
37856,18114,5
37857,18114,8
37858,18114,16
37859,18114,19
55275,18115,8
55276,18115,15
55277,18115,5
55278,18115,10
55279,18115,3
55280,18115,19
55281,18115,12
8685,18116,2
8686,18116,7
8687,18116,10
8688,18116,15
8689,18116,17
23591,18117,2
23592,18117,6
23593,18117,8
23594,18117,14
23595,18117,17
3127,18118,2
3128,18118,4
3129,18118,5
3130,18118,8
3131,18118,10
3132,18118,11
3133,18118,12
3134,18118,16
3135,18118,18
37860,18119,1
37861,18119,2
37862,18119,4
37863,18119,5
37864,18119,8
37865,18119,16
37866,18119,19
33872,18120,2
33873,18120,4
33874,18120,8
33875,18120,16
33876,18120,17
33877,18121,2
33878,18121,4
33879,18121,8
33880,18121,16
33881,18121,17
69208,18122,7
69209,18122,8
69210,18122,6
69211,18122,15
69212,18122,14
69213,18122,2
69214,18122,11
69215,18122,10
69216,18122,19
69217,18122,13
69218,18122,12
82137,18123,7
82138,18123,6
82139,18123,15
82140,18123,14
82141,18123,2
82142,18123,11
82143,18123,19
82144,18123,12
54359,18136,8
54360,18136,15
54361,18136,4
54362,18136,3
54363,18136,19
77155,18139,8
77156,18139,9
77157,18139,15
77158,18139,4
77159,18139,10
77160,18139,3
77161,18139,19
70262,18141,8
70263,18141,15
70264,18141,4
70265,18141,2
70266,18141,11
70267,18141,19
70268,18141,12
41595,18143,3
41596,18143,4
41597,18143,8
41598,18143,15
41599,18143,19
60021,18144,9
60022,18144,15
60023,18144,4
60024,18144,2
60025,18144,19
59351,18146,8
59352,18146,15
59353,18146,14
59354,18146,19
23601,18147,2
23602,18147,5
23603,18147,6
23604,18147,8
23605,18147,15
23606,18147,19
24122,18148,2
24123,18148,5
24124,18148,7
24125,18148,13
24126,18148,15
24127,18148,19
75381,18149,7
75382,18149,8
75383,18149,9
75384,18149,6
75385,18149,15
75386,18149,14
75387,18149,2
75389,18149,10
75390,18149,19
75391,18149,12
81043,18151,8
81044,18151,6
81045,18151,16
81046,18151,5
81047,18151,4
81048,18151,19
48198,18152,2
48199,18152,6
48200,18152,8
48201,18152,9
48202,18152,12
48203,18152,14
48204,18152,15
48205,18152,17
85231,18153,8
85232,18153,15
85233,18153,14
85234,18153,2
85235,18153,11
85236,18153,10
85237,18153,19
88067,18154,7
88068,18154,6
88069,18154,15
88070,18154,14
88071,18154,2
88072,18154,19
88073,18154,13
88074,18154,12
86582,18155,8
86583,18155,6
86584,18155,15
86585,18155,14
86586,18155,2
86587,18155,11
86588,18155,10
86589,18155,19
86590,18155,13
86591,18155,12
88582,18157,8
88583,18157,15
88584,18157,4
88585,18157,3
88586,18157,18
91931,18158,8
91932,18158,15
91933,18158,4
91934,18158,3
91935,18158,19
91936,18158,13
59050,18159,8
59051,18159,15
59052,18159,4
59053,18159,2
59054,18159,10
59055,18159,19
59056,18159,12
55557,18160,8
55558,18160,15
55559,18160,4
55560,18160,3
55561,18160,18
3983,18161,2
3984,18161,8
3985,18161,16
3986,18161,17
45605,18161,4
45606,18161,5
36921,18162,1
36922,18162,2
36923,18162,4
36924,18162,5
36925,18162,6
36926,18162,8
36927,18162,10
36928,18162,11
36929,18162,12
36930,18162,13
36931,18162,16
36932,18162,18
49953,18164,6
49954,18164,15
49955,18164,4
49956,18164,3
49957,18164,18
49958,18164,12
49959,18165,6
49960,18165,15
49961,18165,5
49962,18165,3
49963,18165,18
49964,18165,13
49965,18165,12
24128,18167,2
24129,18167,8
24130,18167,13
24131,18167,15
24132,18167,19
54189,18168,9
54190,18168,15
54191,18168,4
54192,18168,3
54193,18168,18
6882,18169,2
6883,18169,4
6884,18169,8
6885,18169,16
6886,18169,18
65710,18170,8
65711,18170,15
65712,18170,14
65713,18170,2
65714,18170,17
13620,18171,2
13621,18171,8
13622,18171,16
13623,18171,17
41600,18172,3
41601,18172,4
41602,18172,8
41603,18172,15
41604,18172,19
3710,18173,2
3711,18173,11
3712,18173,12
3713,18173,15
3714,18173,17
23596,18175,3
23597,18175,5
23598,18175,8
23599,18175,15
23600,18175,19
23607,18176,3
23608,18176,5
23609,18176,8
23610,18176,15
23611,18176,19
86592,18177,8
86593,18177,6
86594,18177,15
86595,18177,14
86596,18177,2
86597,18177,11
86598,18177,10
86599,18177,19
86600,18177,13
86601,18177,12
24017,18178,2
24018,18178,5
24019,18178,6
24020,18178,8
24021,18178,10
24022,18178,16
24023,18178,17
85902,18180,8
85903,18180,15
85904,18180,4
85905,18180,10
85906,18180,3
85907,18180,19
54364,18182,8
54365,18182,15
54366,18182,4
54367,18182,3
54368,18182,19
37867,18183,3
37868,18183,4
37869,18183,8
37870,18183,13
37871,18183,15
37872,18183,19
37873,18184,3
37874,18184,4
37875,18184,8
37876,18184,13
37877,18184,16
37878,18184,19
60831,18185,8
60832,18185,15
60833,18185,4
60834,18185,3
60835,18185,19
61189,18186,8
61190,18186,15
61191,18186,4
61192,18186,3
61193,18186,19
61194,18187,8
61195,18187,15
61196,18187,4
61197,18187,3
61198,18187,19
61199,18188,8
61200,18188,15
61201,18188,4
61202,18188,3
61203,18188,19
5372,18189,4
5373,18189,7
5374,18189,15
5375,18189,19
43920,18190,3
43921,18190,4
43922,18190,8
43923,18190,15
43924,18190,19
43925,18191,3
43926,18191,4
43927,18191,8
43928,18191,15
43929,18191,19
70269,18192,8
70270,18192,15
70271,18192,4
70272,18192,2
70273,18192,11
70274,18192,19
70275,18192,12
91937,18194,7
91938,18194,15
91939,18194,4
91940,18194,3
91941,18194,19
91942,18194,13
91943,18195,8
91944,18195,15
91945,18195,4
91946,18195,3
91947,18195,19
91948,18195,13
91949,18196,6
91950,18196,15
91951,18196,4
91952,18196,3
91953,18196,19
91954,18196,13
15283,18199,3
15284,18199,5
15285,18199,8
15286,18199,15
15287,18199,19
41779,18200,3
41780,18200,5
41781,18200,8
41782,18200,15
41783,18200,19
9082,18201,3
9083,18201,8
9084,18201,15
9085,18201,19
8871,18202,3
8872,18202,10
8873,18202,15
8874,18202,19
37879,18203,1
37880,18203,2
37881,18203,4
37882,18203,5
37883,18203,8
37884,18203,16
37885,18203,19
54595,18204,7
54596,18204,15
54597,18204,4
54598,18204,3
54599,18204,19
85791,18205,8
85792,18205,15
85793,18205,14
85794,18205,2
85795,18205,11
85796,18205,10
85797,18205,19
85777,18206,8
85778,18206,15
85779,18206,14
85780,18206,2
85781,18206,11
85782,18206,10
85783,18206,19
85784,18207,8
85785,18207,15
85786,18207,14
85787,18207,2
85788,18207,11
85789,18207,10
85790,18207,19
27415,18208,2
27416,18208,6
27417,18208,8
27418,18208,14
27419,18208,15
27420,18208,19
77162,18210,8
77163,18210,9
77164,18210,15
77165,18210,4
77166,18210,10
77167,18210,3
77168,18210,19
12459,18212,2
12460,18212,4
12461,18212,5
12462,18212,7
12463,18212,8
12464,18212,11
12465,18212,13
12466,18212,16
12467,18212,19
9232,18213,3
9233,18213,5
9234,18213,8
9235,18213,15
9236,18213,19
9237,18214,3
9238,18214,5
9239,18214,9
9240,18214,13
9241,18214,15
9242,18214,19
9243,18215,3
9244,18215,5
9245,18215,9
9246,18215,15
9247,18215,19
56854,18216,8
56855,18216,15
56856,18216,4
56857,18216,2
56858,18216,17
56859,18216,12
82013,18217,8
82014,18217,15
82015,18217,4
82016,18217,3
82017,18217,19
81049,18221,8
81050,18221,6
81051,18221,16
81052,18221,5
81053,18221,4
81054,18221,2
81055,18221,19
21662,18223,2
21663,18223,4
21664,18223,5
21665,18223,6
21666,18223,8
21667,18223,11
21668,18223,12
21669,18223,15
21670,18223,19
43930,18225,2
43931,18225,4
43932,18225,8
43933,18225,16
43934,18225,19
76857,18226,7
76858,18226,15
76859,18226,5
76860,18226,3
76861,18226,19
48665,18227,2
48666,18227,5
48667,18227,6
48668,18227,8
48669,18227,11
48670,18227,12
48671,18227,15
48672,18227,18
76862,18229,7
76863,18229,6
76864,18229,15
76865,18229,14
76866,18229,2
76867,18229,11
76868,18229,19
76869,18229,12
88075,18230,7
88076,18230,15
88077,18230,5
88078,18230,2
88079,18230,19
88080,18230,13
61204,18231,8
61205,18231,15
61206,18231,4
61207,18231,3
61208,18231,19
4374,18250,3
4375,18250,7
4376,18250,15
4377,18250,19
5189,18251,3
5190,18251,7
5191,18251,15
5192,18251,19
5376,18252,3
5377,18252,7
5378,18252,15
5379,18252,19
5193,18253,3
5194,18253,7
5195,18253,15
5196,18253,19
9086,18254,3
9087,18254,8
9088,18254,15
9089,18254,19
8596,18255,3
8597,18255,7
8598,18255,13
8599,18255,15
8600,18255,19
54159,18256,8
54160,18256,15
54161,18256,4
54162,18256,3
54163,18256,19
21573,18257,2
21574,18257,4
21575,18257,9
21576,18257,15
21577,18257,19
13624,18258,2
13625,18258,5
13626,18258,15
13627,18258,19
13632,18260,2
13633,18260,5
13634,18260,15
13635,18260,19
24463,18261,3
24464,18261,5
24465,18261,8
24466,18261,15
24467,18261,19
78008,18262,15
78009,18262,4
78010,18262,3
78011,18262,19
55889,18263,8
55890,18263,15
55891,18263,4
55892,18263,3
55893,18263,19
55894,18263,12
59070,18264,8
59071,18264,15
59072,18264,4
59073,18264,3
59074,18264,19
13628,18265,3
13629,18265,5
13630,18265,15
13631,18265,19
37886,18267,2
37887,18267,4
37888,18267,8
37889,18267,16
37890,18267,19
41605,18268,3
41606,18268,4
41607,18268,8
41608,18268,15
41609,18268,19
73599,18270,8
73600,18270,15
73601,18270,4
73602,18270,3
73603,18270,18
91955,18271,7
91956,18271,15
91957,18271,4
91958,18271,3
91959,18271,19
91960,18271,13
91961,18272,8
91962,18272,15
91963,18272,4
91964,18272,3
91965,18272,19
91966,18272,13
92482,18273,8
92483,18273,15
92484,18273,4
92485,18273,10
92486,18273,3
92487,18273,19
85635,18274,8
85636,18274,15
85637,18274,5
85638,18274,3
85639,18274,19
85630,18275,8
85631,18275,15
85632,18275,5
85633,18275,3
85634,18275,19
37897,18276,2
37898,18276,4
37899,18276,5
37900,18276,8
37901,18276,16
37902,18276,19
85798,18277,8
85799,18277,15
85800,18277,14
85801,18277,2
85802,18277,11
85803,18277,10
85804,18277,19
23978,18279,2
23979,18279,5
23980,18279,6
23981,18279,10
23982,18279,15
23983,18279,19
89259,18281,7
89260,18281,15
89261,18281,5
89262,18281,3
89263,18281,19
69426,18282,8
69427,18282,16
69428,18282,5
69429,18282,4
69430,18282,2
69431,18282,19
86602,18283,8
86603,18283,6
86604,18283,15
86605,18283,14
86606,18283,2
86607,18283,11
86608,18283,10
86609,18283,19
86610,18283,13
86611,18283,12
86612,18284,8
86613,18284,6
86614,18284,15
86615,18284,14
86616,18284,2
86617,18284,11
86618,18284,10
86619,18284,19
86620,18284,12
86621,18285,8
86622,18285,6
86623,18285,15
86624,18285,14
86625,18285,2
86626,18285,11
86627,18285,10
86628,18285,19
86629,18285,13
86630,18285,12
29261,18286,1
29262,18286,4
29263,18286,8
29264,18286,16
29265,18286,19
86631,18288,8
86632,18288,6
86633,18288,15
86634,18288,14
86635,18288,2
86636,18288,11
86637,18288,10
86638,18288,19
86639,18288,12
46930,18289,2
46931,18289,4
46932,18289,8
46933,18289,10
46934,18289,11
46935,18289,15
46936,18289,17
37903,18290,2
37904,18290,4
37905,18290,5
37906,18290,6
37907,18290,8
37908,18290,12
37909,18290,16
37910,18290,19
37918,18291,2
37919,18291,4
37920,18291,8
37921,18291,16
37922,18291,19
81765,18292,7
81766,18292,8
81767,18292,15
81768,18292,14
81769,18292,2
81770,18292,11
81771,18292,10
81772,18292,19
133,18293,2
134,18293,4
135,18293,5
136,18293,8
137,18293,11
138,18293,16
139,18293,18
80926,18294,8
80927,18294,15
80928,18294,4
80929,18294,10
80930,18294,3
80931,18294,19
19232,18295,3
19233,18295,5
19234,18295,8
19235,18295,16
19236,18295,19
85462,18296,8
85463,18296,9
85464,18296,15
85465,18296,4
85466,18296,2
85467,18296,17
91967,18297,6
91968,18297,15
91969,18297,4
91970,18297,3
91971,18297,19
91972,18297,13
37923,18298,1
37924,18298,2
37925,18298,4
37926,18298,8
37927,18298,16
37928,18298,19
78722,18299,7
78723,18299,8
78724,18299,9
78725,18299,15
78726,18299,4
78727,18299,10
78728,18299,3
78729,18299,19
19504,18300,2
19505,18300,4
19506,18300,5
19507,18300,8
19508,18300,10
19509,18300,14
19510,18300,16
19511,18300,17
29918,18301,3
29919,18301,4
29920,18301,8
29921,18301,15
29922,18301,17
73604,18302,8
73605,18302,15
73606,18302,4
73607,18302,3
73608,18302,18
27421,18303,1
27422,18303,2
27423,18303,6
27424,18303,8
27425,18303,14
27426,18303,15
27427,18303,19
78730,18304,7
78731,18304,8
78732,18304,15
78733,18304,4
78734,18304,3
78735,18304,19
9248,18305,3
9249,18305,5
9250,18305,8
9251,18305,15
9252,18305,19
89264,18308,7
89265,18308,6
89266,18308,15
89267,18308,14
89268,18308,2
89269,18308,19
89270,18308,12
81773,18309,8
81774,18309,15
81775,18309,4
81776,18309,3
81777,18309,19
81778,18309,13
80195,18310,8
80196,18310,9
80197,18310,15
80198,18310,4
80199,18310,10
80200,18310,3
80201,18310,17
73078,18314,8
73079,18314,15
73080,18314,4
73081,18314,3
73082,18314,18
59057,18315,8
59058,18315,15
59059,18315,4
59060,18315,10
59061,18315,3
59062,18315,19
59063,18315,12
51590,18316,8
51591,18316,15
51592,18316,14
51593,18316,2
51594,18316,19
51595,18316,13
73083,18317,9
73084,18317,15
73085,18317,4
73086,18317,3
73087,18317,18
59345,18318,8
59346,18318,15
59347,18318,4
59348,18318,2
59349,18318,3
59350,18318,19
18883,18319,3
18884,18319,5
18885,18319,8
18886,18319,15
18887,18319,19
18441,18320,2
18442,18320,5
18443,18320,8
18444,18320,16
18445,18320,19
8016,18321,3
8017,18321,5
8018,18321,8
8019,18321,15
8020,18321,19
71391,18322,8
71392,18322,15
71393,18322,4
71394,18322,2
71395,18322,11
71396,18322,19
71397,18322,12
77943,18323,8
77944,18323,9
77945,18323,15
77946,18323,4
77947,18323,2
77948,18323,10
77949,18323,3
77950,18323,17
59285,18324,8
59286,18324,15
59287,18324,4
59288,18324,3
59289,18324,19
59290,18325,8
59291,18325,15
59292,18325,4
59293,18325,3
59294,18325,19
85007,18326,8
85008,18326,15
85009,18326,5
85010,18326,3
85011,18326,19
37935,18327,3
37936,18327,4
37937,18327,9
37938,18327,15
37939,18327,19
37940,18328,3
37941,18328,4
37942,18328,8
37943,18328,15
37944,18328,19
91092,18329,8
91093,18329,15
91094,18329,4
91095,18329,3
91096,18329,19
73088,18330,8
73089,18330,15
73090,18330,4
73091,18330,3
73092,18330,18
70276,18331,8
70277,18331,15
70278,18331,4
70279,18331,2
70280,18331,11
70281,18331,10
70282,18331,19
70283,18331,12
39081,18332,2
39082,18332,4
39083,18332,8
39084,18332,16
39085,18332,19
73093,18334,8
73094,18334,15
73095,18334,4
73096,18334,3
73097,18334,18
41610,18335,3
41611,18335,4
41612,18335,8
41613,18335,15
41614,18335,19
41615,18336,3
41616,18336,4
41617,18336,8
41618,18336,16
41619,18336,19
41620,18337,3
41621,18337,4
41622,18337,8
41623,18337,15
41624,18337,19
41625,18338,3
41626,18338,4
41627,18338,8
41628,18338,15
41629,18338,19
33244,18339,3
33245,18339,4
33246,18339,8
33247,18339,15
33248,18339,19
33249,18340,3
33250,18340,4
33251,18340,8
33252,18340,15
33253,18340,19
61209,18341,8
61210,18341,15
61211,18341,4
61212,18341,3
61213,18341,19
19512,18342,2
19513,18342,4
19514,18342,5
19515,18342,8
19516,18342,10
19517,18342,14
19518,18342,16
19519,18342,17
73098,18343,9
73099,18343,15
73100,18343,4
73101,18343,3
73102,18343,18
73103,18344,8
73104,18344,15
73105,18344,4
73106,18344,3
73107,18344,18
73108,18345,8
73109,18345,15
73110,18345,4
73111,18345,3
73112,18345,18
73113,18346,8
73114,18346,15
73115,18346,4
73116,18346,3
73117,18346,18
73118,18347,9
73119,18347,15
73120,18347,4
73121,18347,3
73122,18347,18
73123,18348,8
73124,18348,15
73125,18348,4
73126,18348,3
73127,18348,18
73128,18349,9
73129,18349,15
73130,18349,4
73131,18349,1
73132,18349,3
73133,18349,18
73141,18350,8
73142,18350,15
73143,18350,4
73144,18350,3
73145,18350,18
73609,18351,8
73610,18351,15
73611,18351,14
73612,18351,3
73613,18351,18
73146,18352,8
73147,18352,15
73148,18352,14
73149,18352,3
73150,18352,17
73151,18353,9
73152,18353,15
73153,18353,14
73154,18353,3
73155,18353,17
73156,18354,9
73157,18354,15
73158,18354,4
73159,18354,3
73160,18354,18
73161,18355,9
73162,18355,15
73163,18355,4
73164,18355,3
73165,18355,18
73166,18356,9
73167,18356,15
73168,18356,4
73169,18356,3
73170,18356,18
73171,18357,9
73172,18357,15
73173,18357,4
73174,18357,3
73175,18357,18
73176,18358,8
73177,18358,15
73178,18358,4
73179,18358,3
73180,18358,18
73195,18360,8
73196,18360,15
73197,18360,4
73198,18360,3
73199,18360,18
73200,18361,9
73201,18361,15
73202,18361,4
73203,18361,3
73204,18361,18
73205,18362,8
73206,18362,15
73207,18362,14
73208,18362,18
73209,18362,17
73210,18363,9
73211,18363,15
73212,18363,4
73213,18363,3
73214,18363,18
73215,18364,9
73216,18364,15
73217,18364,4
73218,18364,3
73219,18364,18
73220,18365,9
73221,18365,15
73222,18365,4
73223,18365,3
73224,18365,18
19417,18366,3
19418,18366,5
19419,18366,8
19420,18366,15
19421,18366,19
73225,18367,8
73226,18367,15
73227,18367,4
73228,18367,3
73229,18367,18
73795,18368,26
73796,18368,9
73797,18368,15
73798,18368,4
73799,18368,3
73800,18368,18
91973,18369,6
91974,18369,15
91975,18369,4
91976,18369,3
91977,18369,19
91978,18369,13
73238,18370,8
73239,18370,15
73240,18370,4
73241,18370,3
73242,18370,18
33882,18371,3
33883,18371,4
33884,18371,8
33885,18371,15
33886,18371,19
73243,18372,8
73244,18372,15
73245,18372,4
73246,18372,3
73247,18372,18
26567,18375,1
26568,18375,2
26569,18375,8
26570,18375,14
26571,18375,16
26572,18375,17
73248,18377,8
73249,18377,15
73250,18377,4
73251,18377,3
73252,18377,18
60026,18378,8
60027,18378,15
60028,18378,4
60029,18378,3
60030,18378,19
59836,18379,8
59837,18379,15
59838,18379,4
59839,18379,3
59840,18379,19
92251,18380,7
92252,18380,15
92253,18380,4
92254,18380,3
92255,18380,19
8601,18382,2
8602,18382,7
8603,18382,11
8604,18382,13
8605,18382,15
8606,18382,19
81779,18383,8
81780,18383,15
81781,18383,4
81782,18383,3
81783,18383,19
85012,18385,8
85013,18385,15
85014,18385,5
85015,18385,3
85016,18385,19
85645,18387,8
85646,18387,15
85647,18387,5
85648,18387,3
85649,18387,19
23612,18389,2
23613,18389,6
23614,18389,8
23615,18389,10
23616,18389,11
23617,18389,16
23618,18389,19
59295,18390,8
59296,18390,15
59297,18390,4
59298,18390,2
59299,18390,17
64723,18391,8
64724,18391,15
64725,18391,14
64726,18391,2
