id,artwork_id,artwork_symbol_id,nombre,
128064,10480,92,Corona,
129781,10480,102,Cruz / crucifijo ,
130535,10480,411,Devoción,
131206,10480,210,Palma del martirio ,
121495,10481,177,Libro ,
5359,10481,177,Libro ,
86247,10481,201,Nube,
8415,10482,177,Libro ,
27025,10483,177,Libro ,
27026,10483,181,Llave,
23476,10484,177,Libro ,
27994,10485,61,Cayado / Bastón ,
20825,10486,46,Copa / Cáliz ,
27027,10487,181,Llave,
23276,10489,177,Libro ,
24999,10490,177,Libro ,
27996,10491,177,Libro ,
25511,10492,177,Libro ,
25424,10493,177,Libro ,
25804,10494,125,Espada ,
25805,10494,177,Libro ,
107070,10495,142,Flores ,
75396,10495,211,Paloma ,
75399,10495,61,Cayado / Bastón ,
3153,10496,23,Aureola de rayos o luz ,
3154,10496,135,Estrella ,
3155,10496,201,Nube,
3156,10496,325,Halo de luz ,
3157,10496,290,Rompimiento de gloria,
84992,10496,183,Luna ,
84993,10496,251,Sol,
109172,10497,404,Cielo / paraíso ,
3158,10497,12,Animales,
3159,10497,23,Aureola de rayos o luz ,
3160,10497,208,Pájaro / aves ,
3161,10497,40,Buey,
3162,10497,88,Cordero,
3163,10497,118,Elefante,
3164,10497,176,León,
3165,10497,266,Unicornio,
84994,10497,42,Caballo,
84995,10497,303,Mono / mico,
109173,10498,404,Cielo / paraíso ,
3170,10498,12,Animales,
3171,10498,23,Aureola de rayos o luz ,
130513,10498,411,Devoción,
109174,10499,404,Cielo / paraíso ,
3172,10499,23,Aureola de rayos o luz ,
84996,10499,14,Árbol ,
84997,10499,38,Bosque,
130514,10499,411,Devoción,
109155,10500,404,Cielo / paraíso ,
111810,10500,182,Vicios y virtudes,
113031,10500,14,Árbol ,
2836,10500,427,Manzana ,
2837,10500,206,Oveja,
2838,10500,215,Pelícano,
2839,10500,247,Serpiente ,
2840,10500,14,Árbol ,
2841,10500,303,Mono / mico,
84937,10500,208,Pájaro / aves ,
130147,10500,113,Demonio ,
2847,10501,23,Aureola de rayos o luz ,
2848,10501,201,Nube,
84938,10501,185,Manto,
109156,10502,404,Cielo / paraíso ,
2963,10502,4,Alas,
2965,10502,247,Serpiente ,
2966,10502,290,Rompimiento de gloria,
84941,10502,325,Halo de luz ,
84942,10502,208,Pájaro / aves ,
84943,10502,185,Manto,
112513,10503,226,Pobreza (mendigo) ,
123437,10503,200,Niños,
2967,10503,12,Animales,
2970,10503,88,Cordero,
84944,10503,427,Manzana ,
84945,10503,200,Niños,
84946,10503,14,Árbol ,
3067,10504,7,Altar,
3068,10504,14,Árbol ,
3069,10504,365,Frutas / verduras,
84968,10504,201,Nube,
130510,10504,411,Devoción,
113045,10505,14,Árbol ,
3070,10505,14,Árbol ,
3071,10505,88,Cordero,
105801,10506,142,Flores ,
3072,10506,7,Altar,
3073,10506,12,Animales,
3074,10506,365,Frutas / verduras,
84970,10506,88,Cordero,
105802,10507,142,Flores ,
3076,10507,7,Altar,
3077,10507,208,Pájaro / aves ,
3078,10507,365,Frutas / verduras,
84972,10507,38,Bosque,
2972,10508,649,Sepulcro / muerte ,
84948,10508,244,Sangre,
34109,10509,14,Árbol ,
34110,10509,208,Pájaro / aves ,
34111,10509,61,Cayado / Bastón ,
34112,10509,212,Pan,
34113,10509,365,Frutas / verduras,
65108,10510,102,Cruz / crucifijo ,
129148,10510,102,Cruz / crucifijo ,
106331,10511,142,Flores ,
112134,10511,251,Sol,
31159,10511,177,Libro ,
106332,10512,142,Flores ,
112135,10512,251,Sol,
31160,10512,210,Palma del martirio ,
106333,10513,142,Flores ,
108587,10513,433,Trinidad,
31162,10513,94,Corona de flores,
31163,10513,102,Cruz / crucifijo ,
31164,10513,124,Esfera / mundo ,
31165,10513,177,Libro ,
31166,10513,325,Halo de luz ,
31167,10513,211,Paloma ,
106334,10514,142,Flores ,
112136,10514,251,Sol,
31170,10514,232,Rayo / trueno ,
31171,10514,251,Sol,
31173,10514,370,Estandarte ,
115608,10515,471,Batalla,
14744,10515,102,Cruz / crucifijo ,
14745,10515,102,Cruz / crucifijo ,
14746,10515,111,Custodia,
14747,10515,124,Esfera / mundo ,
14749,10515,210,Palma del martirio ,
14750,10515,260,Torre ,
14751,10515,360,Tiara papal ,
48096,10516,102,Cruz / crucifijo ,
48097,10516,211,Paloma ,
48099,10516,325,Halo de luz ,
48100,10516,404,Cielo / paraíso ,
87442,10516,4,Alas,
87443,10516,211,Paloma ,
87444,10516,185,Manto,
51444,10517,102,Cruz / crucifijo ,
88803,10517,185,Manto,
51447,10518,160,Incensario  ,
51448,10518,149,Herida / llaga,
88806,10518,7,Altar,
88807,10518,273,Vela ,
51453,10519,325,Halo de luz ,
88810,10519,4,Alas,
88811,10519,185,Manto,
88813,10519,201,Nube,
88816,10519,185,Manto,
51456,10520,125,Espada ,
51458,10520,181,Llave,
51459,10520,325,Halo de luz ,
88817,10520,22,Aureola ,
88818,10520,185,Manto,
88819,10520,185,Manto,
88824,10520,185,Manto,
51462,10521,325,Halo de luz ,
88825,10521,185,Manto,
88826,10521,185,Manto,
88828,10521,201,Nube,
88829,10521,23,Aureola de rayos o luz ,
51464,10522,77,Clavos,
51466,10522,325,Halo de luz ,
88832,10522,185,Manto,
88833,10522,185,Manto,
88835,10522,23,Aureola de rayos o luz ,
51468,10523,22,Aureola ,
51469,10523,80,Collar,
51470,10523,92,Corona,
51474,10523,201,Nube,
88837,10523,185,Manto,
88840,10523,185,Manto,
124952,10523,201,Nube,
51478,10524,61,Cayado / Bastón ,
51479,10524,273,Vela ,
51481,10524,325,Halo de luz ,
51483,10524,273,Vela ,
88841,10524,22,Aureola ,
88842,10524,185,Manto,
51484,10525,7,Altar,
51486,10525,273,Vela ,
51488,10525,325,Halo de luz ,
51489,10525,273,Vela ,
51490,10525,113,Demonio ,
88845,10525,185,Manto,
88847,10525,23,Aureola de rayos o luz ,
130400,10525,113,Demonio ,
130401,10525,113,Demonio ,
132798,10525,779,Sacerdote,
132799,10525,779,Sacerdote,
51492,10526,177,Libro ,
51493,10526,325,Halo de luz ,
88849,10526,185,Manto,
88851,10526,23,Aureola de rayos o luz ,
88852,10526,177,Libro ,
51494,10527,102,Cruz / crucifijo ,
51495,10527,211,Paloma ,
51497,10527,177,Libro ,
88858,10527,185,Manto,
88860,10527,789,Silla / trono ,
51499,10528,81,Columna ,
51501,10528,201,Nube,
88863,10528,185,Manto,
125957,10528,81,Columna ,
125958,10528,81,Columna ,
82755,10529,7,Altar,
82757,10529,201,Nube,
82758,10529,638,Templo ,
134015,10529,638,Templo ,
104691,10530,10,Aureola con estrellas,
122517,10530,177,Libro ,
72364,10530,22,Aureola ,
72365,10530,177,Libro ,
51503,10531,81,Columna ,
51504,10531,97,Cortinas ,
51505,10531,144,Fuego ,
51506,10531,177,Libro ,
51507,10531,325,Halo de luz ,
51508,10531,124,Esfera / mundo ,
51510,10531,201,Nube,
51511,10531,404,Cielo / paraíso ,
88866,10531,124,Esfera / mundo ,
88867,10531,185,Manto,
125959,10531,81,Columna ,
125960,10531,81,Columna ,
116262,10532,42,Caballo,
116263,10532,42,Caballo,
118661,10532,404,Cielo / paraíso ,
51513,10532,61,Cayado / Bastón ,
51514,10532,42,Caballo,
51515,10532,325,Halo de luz ,
51517,10532,201,Nube,
88868,10532,4,Alas,
88869,10532,102,Cruz / crucifijo ,
88870,10532,185,Manto,
124953,10532,201,Nube,
118663,10533,404,Cielo / paraíso ,
51526,10533,44,Cadena,
51528,10533,119,Escalera ,
51529,10533,125,Espada ,
51530,10533,226,Pobreza (mendigo) ,
51531,10533,325,Halo de luz ,
51533,10533,210,Palma del martirio ,
51534,10533,210,Palma del martirio ,
51535,10533,226,Pobreza (mendigo) ,
51536,10533,201,Nube,
51537,10533,404,Cielo / paraíso ,
88871,10533,4,Alas,
88872,10533,23,Aureola de rayos o luz ,
124954,10533,201,Nube,
51539,10534,97,Cortinas ,
51540,10534,325,Halo de luz ,
51542,10534,287,Vasija ,
88875,10534,23,Aureola de rayos o luz ,
51544,10535,273,Vela ,
51546,10535,273,Vela ,
51547,10535,201,Nube,
51548,10535,404,Cielo / paraíso ,
88876,10535,325,Halo de luz ,
88878,10535,649,Sepulcro / muerte ,
88881,10535,185,Manto,
124955,10535,201,Nube,
51562,10536,7,Altar,
51563,10536,23,Aureola de rayos o luz ,
51565,10536,273,Vela ,
51566,10536,89,Cordón ,
51567,10536,102,Cruz / crucifijo ,
51568,10536,117,Edificación / iglesia ,
51570,10536,325,Halo de luz ,
51571,10536,273,Vela ,
88883,10536,117,Edificación / iglesia ,
88884,10536,185,Manto,
88886,10536,201,Nube,
132800,10536,779,Sacerdote,
132801,10536,779,Sacerdote,
118665,10537,404,Cielo / paraíso ,
51579,10537,142,Flores ,
51581,10537,325,Halo de luz ,
51584,10537,201,Nube,
51585,10537,404,Cielo / paraíso ,
88888,10537,22,Aureola ,
88889,10537,185,Manto,
88891,10537,142,Flores ,
124956,10537,201,Nube,
51591,10538,23,Aureola de rayos o luz ,
51592,10538,81,Columna ,
51593,10538,97,Cortinas ,
51595,10538,149,Herida / llaga,
51596,10538,325,Halo de luz ,
88893,10538,185,Manto,
88894,10538,185,Manto,
125962,10538,81,Columna ,
125963,10538,81,Columna ,
111594,10539,7,Altar,
51597,10539,7,Altar,
51598,10539,23,Aureola de rayos o luz ,
51599,10539,117,Edificación / iglesia ,
51600,10539,119,Escalera ,
51602,10539,325,Halo de luz ,
51603,10539,201,Nube,
51604,10539,404,Cielo / paraíso ,
88897,10539,185,Manto,
88899,10539,54,Capa ,
132802,10539,779,Sacerdote,
132803,10539,779,Sacerdote,
111595,10540,7,Altar,
51606,10540,7,Altar,
51607,10540,102,Cruz / crucifijo ,
51608,10540,102,Cruz / crucifijo ,
51610,10540,177,Libro ,
51611,10540,325,Halo de luz ,
51612,10540,360,Tiara papal ,
88901,10540,22,Aureola ,
88902,10540,185,Manto,
88905,10540,789,Silla / trono ,
52020,10541,22,Aureola ,
52022,10541,177,Libro ,
52023,10541,193,Mitra episcopal,
52024,10541,325,Halo de luz ,
52026,10541,201,Nube,
52027,10541,556,Bastón florido ,
88908,10541,177,Libro ,
118670,10542,404,Cielo / paraíso ,
52030,10542,23,Aureola de rayos o luz ,
52031,10542,96,Corte celestial,
52033,10542,163,Instrumentos musicales ,
52034,10542,325,Halo de luz ,
52035,10542,404,Cielo / paraíso ,
88909,10542,4,Alas,
88910,10542,185,Manto,
88911,10542,185,Manto,
88913,10542,201,Nube,
128681,10542,96,Corte celestial,
52038,10543,81,Columna ,
52040,10543,99,Cráneo,
52041,10543,113,Demonio ,
52043,10543,325,Halo de luz ,
52045,10543,201,Nube,
52046,10543,113,Demonio ,
88915,10543,22,Aureola ,
88917,10543,185,Manto,
124957,10543,201,Nube,
130402,10543,113,Demonio ,
130403,10543,113,Demonio ,
52048,10544,325,Halo de luz ,
88920,10544,38,Bosque,
88921,10544,185,Manto,
88922,10544,185,Manto,
52052,10545,23,Aureola de rayos o luz ,
52053,10545,102,Cruz / crucifijo ,
52055,10545,325,Halo de luz ,
52057,10545,201,Nube,
88925,10545,4,Alas,
88926,10545,185,Manto,
88927,10545,185,Manto,
88928,10545,325,Halo de luz ,
88929,10545,18,Arco y carcaj ,
124958,10545,201,Nube,
125967,10545,81,Columna ,
125968,10545,81,Columna ,
52059,10546,22,Aureola ,
52060,10546,86,Corazón ,
52061,10546,117,Edificación / iglesia ,
52062,10546,119,Escalera ,
52066,10546,201,Nube,
88932,10546,4,Alas,
88934,10546,185,Manto,
124959,10546,201,Nube,
52067,10547,86,Corazón ,
52068,10547,87,Corazón flameante,
52070,10547,325,Halo de luz ,
52073,10547,201,Nube,
88937,10547,22,Aureola ,
88938,10547,185,Manto,
88939,10547,185,Manto,
124960,10547,201,Nube,
126503,10547,86,Corazón ,
52079,10548,201,Nube,
88942,10548,4,Alas,
88944,10548,325,Halo de luz ,
88945,10548,185,Manto,
124961,10548,201,Nube,
52080,10549,20,Arpa,
52081,10549,92,Corona,
52083,10549,163,Instrumentos musicales ,
52084,10549,325,Halo de luz ,
52087,10549,201,Nube,
88949,10549,22,Aureola ,
88950,10549,185,Manto,
88953,10549,185,Manto,
124962,10549,201,Nube,
128682,10549,96,Corte celestial,
111599,10550,7,Altar,
52089,10550,7,Altar,
52090,10550,273,Vela ,
52091,10550,81,Columna ,
52092,10550,102,Cruz / crucifijo ,
52094,10550,325,Halo de luz ,
52095,10550,273,Vela ,
52096,10550,201,Nube,
88954,10550,185,Manto,
88957,10550,273,Vela ,
124963,10550,201,Nube,
125969,10550,81,Columna ,
125970,10550,81,Columna ,
52097,10551,113,Demonio ,
52098,10551,119,Escalera ,
52100,10551,325,Halo de luz ,
52101,10551,201,Nube,
52102,10551,113,Demonio ,
88959,10551,185,Manto,
130404,10551,113,Demonio ,
130405,10551,113,Demonio ,
52103,10552,102,Cruz / crucifijo ,
52105,10552,325,Halo de luz ,
52107,10552,201,Nube,
88962,10552,22,Aureola ,
88963,10552,185,Manto,
88965,10552,54,Capa ,
124964,10552,201,Nube,
52110,10553,102,Cruz / crucifijo ,
52111,10553,117,Edificación / iglesia ,
52112,10553,119,Escalera ,
52114,10553,144,Fuego ,
52116,10553,149,Herida / llaga,
52117,10553,325,Halo de luz ,
52118,10553,124,Esfera / mundo ,
52120,10553,201,Nube,
88967,10553,124,Esfera / mundo ,
88968,10553,117,Edificación / iglesia ,
88969,10553,185,Manto,
88970,10553,185,Manto,
124965,10553,201,Nube,
52122,10554,23,Aureola de rayos o luz ,
52123,10554,81,Columna ,
52124,10554,89,Cordón ,
52126,10554,325,Halo de luz ,
52128,10554,201,Nube,
88973,10554,185,Manto,
88975,10554,89,Cordón ,
124966,10554,201,Nube,
111600,10555,7,Altar,
52129,10555,7,Altar,
52130,10555,22,Aureola ,
52131,10555,273,Vela ,
52132,10555,81,Columna ,
52133,10555,102,Cruz / crucifijo ,
52135,10555,177,Libro ,
52136,10555,273,Vela ,
88977,10555,185,Manto,
125971,10555,81,Columna ,
125972,10555,81,Columna ,
111601,10556,7,Altar,
52137,10556,7,Altar,
52138,10556,273,Vela ,
52139,10556,81,Columna ,
52141,10556,325,Halo de luz ,
52142,10556,273,Vela ,
88981,10556,22,Aureola ,
88982,10556,23,Aureola de rayos o luz ,
88983,10556,117,Edificación / iglesia ,
88984,10556,185,Manto,
125973,10556,81,Columna ,
125974,10556,81,Columna ,
52144,10557,81,Columna ,
52145,10557,142,Flores ,
52147,10557,325,Halo de luz ,
52149,10557,201,Nube,
88987,10557,185,Manto,
88989,10557,89,Cordón ,
118671,10558,404,Cielo / paraíso ,
52152,10558,22,Aureola ,
52153,10558,23,Aureola de rayos o luz ,
52155,10558,177,Libro ,
52156,10558,239,Rosario ,
52158,10558,201,Nube,
52159,10558,404,Cielo / paraíso ,
88991,10558,4,Alas,
88992,10558,80,Collar,
88993,10558,185,Manto,
88994,10558,325,Halo de luz ,
88998,10558,185,Manto,
52163,10559,23,Aureola de rayos o luz ,
52164,10559,89,Cordón ,
52165,10559,111,Custodia,
52167,10559,325,Halo de luz ,
52169,10559,201,Nube,
88999,10559,4,Alas,
89000,10559,46,Copa / Cáliz ,
89001,10559,46,Copa / Cáliz ,
89003,10559,117,Edificación / iglesia ,
89004,10559,185,Manto,
89006,10559,23,Aureola de rayos o luz ,
124967,10559,201,Nube,
130029,10559,111,Custodia,
52171,10560,61,Cayado / Bastón ,
52172,10560,93,Corona de espinas,
52174,10560,325,Halo de luz ,
52176,10560,201,Nube,
89008,10560,22,Aureola ,
89009,10560,80,Collar,
89010,10560,185,Manto,
124968,10560,201,Nube,
52178,10561,125,Espada ,
52184,10561,201,Nube,
52186,10561,335,Arma ,
89013,10561,185,Manto,
89014,10561,185,Manto,
124969,10561,201,Nube,
52187,10562,117,Edificación / iglesia ,
52189,10562,325,Halo de luz ,
52190,10562,201,Nube,
89017,10562,23,Aureola de rayos o luz ,
89018,10562,92,Corona,
89019,10562,185,Manto,
89020,10562,185,Manto,
89022,10562,23,Aureola de rayos o luz ,
124970,10562,201,Nube,
111602,10563,7,Altar,
52194,10563,46,Copa / Cáliz ,
52196,10563,46,Copa / Cáliz ,
52197,10563,102,Cruz / crucifijo ,
52198,10563,113,Demonio ,
52200,10563,177,Libro ,
52201,10563,325,Halo de luz ,
52202,10563,273,Vela ,
52203,10563,201,Nube,
52205,10563,594,Escultura ,
89025,10563,7,Altar,
89028,10563,185,Manto,
130406,10563,113,Demonio ,
130407,10563,113,Demonio ,
132804,10563,779,Sacerdote,
132805,10563,779,Sacerdote,
52206,10564,7,Altar,
52208,10564,23,Aureola de rayos o luz ,
52209,10564,66,Cetro ,
52210,10564,96,Corte celestial,
52211,10564,142,Flores ,
52213,10564,325,Halo de luz ,
52214,10564,124,Esfera / mundo ,
52216,10564,201,Nube,
89033,10564,4,Alas,
89034,10564,124,Esfera / mundo ,
89035,10564,185,Manto,
89037,10564,142,Flores ,
124971,10564,201,Nube,
128683,10564,96,Corte celestial,
52257,10565,81,Columna ,
52258,10565,97,Cortinas ,
52260,10565,325,Halo de luz ,
52262,10565,201,Nube,
89040,10565,230,Puerta ,
89041,10565,185,Manto,
89045,10565,185,Manto,
124972,10565,201,Nube,
125975,10565,81,Columna ,
125976,10565,81,Columna ,
52264,10566,61,Cayado / Bastón ,
52265,10566,81,Columna ,
52266,10566,119,Escalera ,
52268,10566,325,Halo de luz ,
89046,10566,185,Manto,
89048,10566,23,Aureola de rayos o luz ,
52271,10567,325,Halo de luz ,
52273,10567,201,Nube,
89050,10567,7,Altar,
89051,10567,22,Aureola ,
89052,10567,185,Manto,
89053,10567,185,Manto,
124973,10567,201,Nube,
52277,10568,325,Halo de luz ,
52278,10568,124,Esfera / mundo ,
52282,10568,201,Nube,
89056,10568,4,Alas,
89058,10568,22,Aureola ,
89059,10568,124,Esfera / mundo ,
89060,10568,185,Manto,
89061,10568,185,Manto,
124974,10568,201,Nube,
52286,10569,61,Cayado / Bastón ,
52288,10569,325,Halo de luz ,
89064,10569,4,Alas,
89065,10569,22,Aureola ,
89066,10569,144,Fuego ,
89067,10569,185,Manto,
89068,10569,185,Manto,
116265,10570,42,Caballo,
116266,10570,42,Caballo,
52290,10570,22,Aureola ,
52291,10570,42,Caballo,
52292,10570,50,Canasta ,
52294,10570,177,Libro ,
52299,10570,201,Nube,
89073,10570,325,Halo de luz ,
89074,10570,185,Manto,
52301,10571,325,Halo de luz ,
52302,10571,124,Esfera / mundo ,
52304,10571,201,Nube,
89078,10571,23,Aureola de rayos o luz ,
89079,10571,124,Esfera / mundo ,
89080,10571,185,Manto,
89081,10571,185,Manto,
52307,10572,81,Columna ,
52309,10572,177,Libro ,
52310,10572,325,Halo de luz ,
52311,10572,124,Esfera / mundo ,
52312,10572,201,Nube,
89084,10572,23,Aureola de rayos o luz ,
89085,10572,124,Esfera / mundo ,
89086,10572,185,Manto,
89087,10572,185,Manto,
89089,10572,23,Aureola de rayos o luz ,
124975,10572,201,Nube,
125977,10572,81,Columna ,
125978,10572,81,Columna ,
52315,10573,99,Cráneo,
52316,10573,211,Paloma ,
52318,10573,177,Libro ,
52319,10573,325,Halo de luz ,
52324,10573,201,Nube,
89091,10573,4,Alas,
89093,10573,211,Paloma ,
89094,10573,185,Manto,
89096,10573,23,Aureola de rayos o luz ,
124976,10573,201,Nube,
52325,10574,117,Edificación / iglesia ,
52326,10574,144,Fuego ,
52328,10574,177,Libro ,
52330,10574,325,Halo de luz ,
52332,10574,144,Fuego ,
89098,10574,144,Fuego ,
89099,10574,185,Manto,
133066,10574,144,Fuego ,
111603,10575,7,Altar,
52333,10575,7,Altar,
52334,10575,22,Aureola ,
52337,10575,273,Vela ,
52338,10575,102,Cruz / crucifijo ,
52339,10575,117,Edificación / iglesia ,
52342,10575,273,Vela ,
89102,10575,185,Manto,
89103,10575,185,Manto,
89108,10575,273,Vela ,
132807,10575,779,Sacerdote,
132808,10575,779,Sacerdote,
52346,10576,102,Cruz / crucifijo ,
52348,10576,325,Halo de luz ,
52350,10576,201,Nube,
89109,10576,4,Alas,
89110,10576,7,Altar,
89111,10576,23,Aureola de rayos o luz ,
89112,10576,185,Manto,
89113,10576,185,Manto,
89115,10576,23,Aureola de rayos o luz ,
110360,10577,163,Instrumentos musicales ,
52353,10577,20,Arpa,
52354,10577,92,Corona,
52356,10577,163,Instrumentos musicales ,
52357,10577,325,Halo de luz ,
52360,10577,201,Nube,
89117,10577,4,Alas,
89118,10577,185,Manto,
89119,10577,185,Manto,
89121,10577,23,Aureola de rayos o luz ,
52362,10578,66,Cetro ,
52363,10578,92,Corona,
52365,10578,325,Halo de luz ,
52367,10578,201,Nube,
89124,10578,23,Aureola de rayos o luz ,
89125,10578,185,Manto,
89126,10578,185,Manto,
89131,10578,185,Manto,
124977,10578,201,Nube,
127492,10578,92,Corona,
52372,10579,23,Aureola de rayos o luz ,
52373,10579,66,Cetro ,
52375,10579,325,Halo de luz ,
52376,10579,124,Esfera / mundo ,
52379,10579,201,Nube,
89132,10579,4,Alas,
89133,10579,124,Esfera / mundo ,
89134,10579,185,Manto,
89135,10579,185,Manto,
89137,10579,23,Aureola de rayos o luz ,
124978,10579,201,Nube,
52382,10580,23,Aureola de rayos o luz ,
52384,10580,325,Halo de luz ,
52386,10580,201,Nube,
89145,10580,4,Alas,
89146,10580,185,Manto,
89147,10580,185,Manto,
89149,10580,23,Aureola de rayos o luz ,
124979,10580,201,Nube,
52388,10581,22,Aureola ,
52389,10581,23,Aureola de rayos o luz ,
52391,10581,66,Cetro ,
52392,10581,102,Cruz / crucifijo ,
52393,10581,117,Edificación / iglesia ,
52394,10581,211,Paloma ,
52396,10581,124,Esfera / mundo ,
52400,10581,201,Nube,
89151,10581,4,Alas,
89153,10581,124,Esfera / mundo ,
89154,10581,325,Halo de luz ,
89155,10581,649,Sepulcro / muerte ,
89156,10581,185,Manto,
111473,10582,7,Altar,
18870,10582,211,Paloma ,
18871,10582,273,Vela ,
94296,10582,201,Nube,
94612,10582,97,Cortinas ,
112231,10583,247,Serpiente ,
19927,10583,214,Pavo real,
19928,10583,218,Perro,
19930,10583,201,Nube,
98824,10583,200,Niños,
98825,10583,247,Serpiente ,
98826,10583,290,Rompimiento de gloria,
98827,10583,789,Silla / trono ,
124490,10583,200,Niños,
125308,10583,201,Nube,
125637,10583,81,Columna ,
131981,10583,594,Escultura ,
134453,10583,12,Animales,
114418,10584,14,Árbol ,
19931,10584,40,Buey,
98828,10584,14,Árbol ,
98829,10584,81,Columna ,
125638,10584,81,Columna ,
134454,10584,12,Animales,
116212,10585,42,Caballo,
119996,10585,74,Ciudad ,
35093,10585,74,Ciudad ,
117290,10586,56,Carro de triunfo,
117347,10586,66,Cetro ,
118057,10586,404,Cielo / paraíso ,
19932,10586,4,Alas,
19933,10586,66,Cetro ,
19934,10586,92,Corona,
19935,10586,230,Puerta ,
19936,10586,201,Nube,
98832,10586,56,Carro de triunfo,
98833,10586,214,Pavo real,
124491,10586,200,Niños,
125309,10586,201,Nube,
114734,10587,18,Arco y carcaj ,
116432,10587,42,Caballo,
117323,10587,56,Carro de triunfo,
117349,10587,66,Cetro ,
121280,10587,167,Joyas,
19938,10587,18,Arco y carcaj ,
19939,10587,42,Caballo,
19940,10587,92,Corona,
19941,10587,335,Arma ,
98839,10587,12,Animales,
98840,10587,56,Carro de triunfo,
98841,10587,83,Concha,
98842,10587,144,Fuego ,
133091,10587,144,Fuego ,
134083,10587,12,Animales,
106863,10588,142,Flores ,
70803,10588,22,Aureola ,
70804,10588,23,Aureola de rayos o luz ,
70805,10588,26,Azucenas,
70806,10588,142,Flores ,
112053,10589,789,Silla / trono ,
113284,10589,14,Árbol ,
117348,10589,66,Cetro ,
120308,10589,74,Ciudad ,
19942,10589,66,Cetro ,
19943,10589,92,Corona,
19944,10589,174,Laurel ,
98835,10589,74,Ciudad ,
98837,10589,789,Silla / trono ,
127927,10589,92,Corona,
119752,10590,74,Ciudad ,
19947,10590,66,Cetro ,
19948,10590,92,Corona,
19949,10590,123,Escudo ,
19952,10590,246,Seno ,
111228,10591,2,Agua,
114735,10591,18,Arco y carcaj ,
116433,10591,42,Caballo,
120309,10591,74,Ciudad ,
19953,10591,18,Arco y carcaj ,
19954,10591,42,Caballo,
19955,10591,92,Corona,
19957,10591,176,León,
98848,10591,2,Agua,
98849,10591,12,Animales,
98850,10591,31,Barco,
134455,10591,12,Animales,
114419,10592,14,Árbol ,
19958,10592,14,Árbol ,
19959,10592,92,Corona,
131982,10592,594,Escultura ,
112083,10593,260,Torre ,
116434,10593,42,Caballo,
117351,10593,66,Cetro ,
19960,10593,42,Caballo,
19961,10593,66,Cetro ,
19962,10593,92,Corona,
98863,10593,117,Edificación / iglesia ,
98865,10593,260,Torre ,
98867,10593,797,Instrumentos científicos ,
113285,10594,14,Árbol ,
117350,10594,66,Cetro ,
19964,10594,66,Cetro ,
19965,10594,92,Corona,
98857,10594,14,Árbol ,
127928,10594,92,Corona,
111493,10595,7,Altar,
123783,10595,200,Niños,
30104,10595,7,Altar,
130695,10595,411,Devoción,
131474,10595,706,Enfermos / enfermedad ,
106078,10596,142,Flores ,
18373,10596,26,Azucenas,
18374,10596,27,Báculo,
18375,10596,87,Corazón flameante,
93110,10596,178,Lirio,
93113,10596,201,Nube,
93114,10596,404,Cielo / paraíso ,
93116,10596,185,Manto,
108853,10597,433,Trinidad,
109199,10597,404,Cielo / paraíso ,
81764,10597,14,Árbol ,
81765,10597,208,Pájaro / aves ,
81766,10597,66,Cetro ,
81767,10597,86,Corazón ,
81768,10597,102,Cruz / crucifijo ,
81769,10597,133,Estigma ,
81770,10597,176,León,
81771,10597,144,Fuego ,
81772,10597,211,Paloma ,
81773,10597,214,Pavo real,
81774,10597,247,Serpiente ,
81775,10597,262,Triángulo equilátero ,
81776,10597,208,Pájaro / aves ,
108386,10598,433,Trinidad,
118041,10598,404,Cielo / paraíso ,
123337,10598,124,Esfera / mundo ,
19833,10598,87,Corazón flameante,
19834,10598,102,Cruz / crucifijo ,
19835,10598,211,Paloma ,
19836,10598,144,Fuego ,
19837,10598,211,Paloma ,
128433,10598,96,Corte celestial,
108387,10599,433,Trinidad,
118042,10599,404,Cielo / paraíso ,
19843,10599,23,Aureola de rayos o luz ,
19844,10599,66,Cetro ,
19845,10599,102,Cruz / crucifijo ,
19846,10599,135,Estrella ,
19847,10599,211,Paloma ,
19848,10599,86,Corazón ,
19849,10599,61,Cayado / Bastón ,
19850,10599,185,Manto,
108388,10600,433,Trinidad,
109191,10600,404,Cielo / paraíso ,
19851,10600,12,Animales,
19852,10600,22,Aureola ,
19853,10600,26,Azucenas,
19854,10600,66,Cetro ,
19855,10600,86,Corazón ,
19856,10600,88,Cordero,
19857,10600,99,Cráneo,
19858,10600,102,Cruz / crucifijo ,
19859,10600,124,Esfera / mundo ,
19860,10600,211,Paloma ,
19861,10600,133,Estigma ,
19862,10600,144,Fuego ,
19863,10600,183,Luna ,
19864,10600,124,Esfera / mundo ,
19865,10600,211,Paloma ,
19866,10600,218,Perro,
19868,10600,239,Rosario ,
19869,10600,262,Triángulo equilátero ,
107190,10601,142,Flores ,
122888,10601,177,Libro ,
92138,10601,97,Cortinas ,
92139,10601,211,Paloma ,
92140,10601,218,Perro,
92141,10601,654,Florero ,
134361,10601,12,Animales,
122663,10602,177,Libro ,
124191,10602,200,Niños,
78111,10602,200,Niños,
78113,10602,201,Nube,
112429,10603,235,Reloj ,
121320,10603,167,Joyas,
104414,10603,235,Reloj ,
53970,10604,325,Halo de luz ,
53971,10604,201,Nube,
53972,10604,404,Cielo / paraíso ,
125014,10604,201,Nube,
113268,10605,14,Árbol ,
19111,10605,12,Animales,
19112,10605,22,Aureola ,
19113,10605,88,Cordero,
