id,Lugar,latitud,longitud,lugar/ubicación,pais,Anotación
845,Iglesia santa María Acuexcomac ,19.03712734,-98.38440144,Puebla,México,
1013,Iglesia Señor de los Trabajos ,19.05161664,-98.20234082,Puebla,México,
1320,Iglesia y convento de la Santisima Trinidad ,19.04583531,-98.19978935,Puebla,México,
208,Iglesia y convento dominico san Pablo de los Frailes ,19.0548425,-98.2011712,Puebla,México,
12,Iglesia y convento san Jerónimo ,19.04314361,-98.19723229,Puebla,México,
2073,Instituto de Artes Visuales ,19.0534212,-98.19114609,Puebla,México,
92,Museo Amparo ,19.04098627,-98.19845361,Puebla,México,
1298,Museo Casa del Alfeñique ,19.04420088,-98.19332277,Puebla,México,
181,Museo de Arte Religioso de Santa Mónica ,19.05172106,-98.19510064,Puebla,México,
120,Museo José Luis Bello y González,19.0446168,-98.2006449,Puebla,México,
866,Museo José Luis Bello y Zetina,19.046668,-98.1974932,Puebla,México,
1358,Museo Monseñor Ramón Ibarra y González ,19.04342032,-98.20028314,Puebla,México,
94,Museo Regional de Puebla ,19.056368,-98.18279511,Puebla,México,
603,Museo Universidad Autónoma de Puebla,19.0420289,-98.1951249,Puebla,México,
81,Museo Universidad Popular Autónoma del Estado de Puebla,19.0482333,-98.2155773,Puebla,México,
2117,Museo Universitario Casa de los Muñecos ,19.04489478,-98.19695066,Puebla,México,
857,Patrimonio de Puebla ,19.0436821,-98.1981405,Puebla,México,
352,Santuario de Nuestra señora de Guadalupe ,19.05126738,-98.20673602,Puebla,México,
583,Santuario Nuestra Señora de la Luz ,19.04168085,-98.19000797,Puebla,México,
190,Seminario Palafoxiano ,19.04637109,-98.16066856,Puebla,México,
2085,Teatro principal de Puebla,19.04497396,-98.19236746,Puebla,México,
708,Iglesia El Salvador ,-13.47930023,-72.11107138,Pucyura,Perú,
1032,Iglesia de Pucarani,-16.39999853,-68.47808545,Pucarani,Bolivia,
1750,Brigham Young University Museum of Art ,40.2507391,-111.6479794,Provo,Estados Unidos,
2108,Princeton University ,40.3430942,-74.6550739,Princenton,Estados Unidos,
695,Colección BBVA ,-19.58911697,-65.75358444,Potosí,Bolivia,
1361,Hacienda Santa Lucía ,-19.54808392,-65.84982789,Potosí,Bolivia,
1665,Hospital Bracamonte ,-19.58253533,-65.76578023,Potosí,Bolivia,
698,Iglesia de Jerusalén ,-19.58455895,-65.75699702,Potosí,Bolivia,
1185,Iglesia de nuestra señora de la inmaculada concepción,-19.59218165,-65.74688112,Potosí,Bolivia,
415,Iglesia san Lorenzo Carangas ,-19.58638244,-65.75486307,Potosí,Bolivia,
477,Iglesia san Martín ,-19.5882626,-65.74770305,Potosí,Bolivia,
1664,Iglesia san Roque ,-19.5810702,-65.7511553,Potosí,Bolivia,
789,Iglesia y convento san Francisco ,-19.59105458,-65.75287593,Potosí,Bolivia,
349,Iglesia y convento santa Teresa ,-19.5891325,-65.7570228,Potosí,Bolivia,
401,Museo Casa Nacional de Moneda ,-19.5882406,-65.7542008,Potosí,Bolivia,
2048,Casa Mosquera ,2.443941987,-76.60469183,Popayán,Colombia,
1927,Colección Arquidiócesis de Popayán ,2.441902698,-76.60689901,Popayán,Colombia,
2013,Colección Carlos Valencia ,2.442202882,-76.60616903,Popayán,Colombia,
905,Curia Arzobispal ,2.441475416,-76.60685315,Popayán,Colombia,
1910,Gobernación del Cauca ,2.44264964,-76.60637965,Popayán,Colombia,
1951,Iglesia Amo Jesúes de Yanaconas ,2.4549197,-76.58676625,Popayán,Colombia,
1829,Iglesia san Francisco ,2.444170993,-76.6083986,Popayán,Colombia,
221,Museo arquidiocesano de Arte Religioso ,2.442009151,-76.6043843,Popayán,Colombia,
1934,Museo Nacional Guillermo Valencia ,2.443274769,-76.60528745,Popayán,Colombia,
1958,Real colegio de la Compañia de Jesús ,2.446652649,-76.61931459,Popayán,Colombia,
761,Museo de Arte de Ponce ,18.00543251,-66.61671968,Ponce,Puerto Rico,
1131,Iglesia Santiago Apóstol,-16.26942742,-69.29224809,Pomata,Perú,
746,Iglesia san Agustin ,-14.03414408,-71.57291398,Pomacanchi,Perú,
1065,Iglesia san Miguel ,-13.98019075,-71.41683374,Pitumarca,Perú,
1743,Berkshire Museum ,42.4473376,-73.2536048,Pittsfield,Estados Unidos,
194,Iglesia La Compañía de Jesús ,-13.70996034,-76.20315647,Pisco,Perú,
719,Iglesia san Pedro Apóstol ,-13.40727578,-71.83324935,Pisaq,Perú,
1523,IIgreja Matriz de Nossa Senhora do Rosário ,-15.85240494,-48.95892318,Pirenópolis,Brasil,
1319,Iglesia san Matias ,22.29794535,-101.575474,Pinos (Zacatecas),México,
2115,Misión San Lorenzo de Pícuris ,36.20087459,-105.7095051,Pícuris,Estados Unidos,
576,Iglesia santa Lucía de Pichigua ,-14.6776506,-71.40639063,Pichigua,Perú,
1669,Heard Museum,33.4724737,-112.0722009,Phoenix,Estados Unidos,
2162,Phoenix Art Museum ,33.4670776,-112.0723687,Phoenix,Estados Unidos,
1680,Colección C. Espinosa ,-12.04570476,-77.03051898,Perú (sin ubicación),Perú,
1074,Colección C. Larco ,-12.04570476,-77.03051898,Perú (sin ubicación),Perú,
1677,Colección Engracia F. Dougherly ,-12.04570476,-77.03051898,Perú (sin ubicación),Perú,
1211,Colección Sabrina Gildemesiter ,-12.04570476,-77.03051898,Perú (sin ubicación),Perú,
1077,Iglesia de Yanaoca ,-14.21682684,-71.43209174,Perú (sin ubicación),Perú,
926,Patrimonio del Perú,-12.04570476,-77.03051898,Perú (sin ubicación),Perú,
607,Igreja Convento Nossa Senhora dos Anjos ,-10.2896985,-36.58458573,Penedo,Brasil,
374,Iglesia san Antonio ,35.58359103,-105.6759417,San Antonio Pecos,Estados Unidos,
426,Iglesia Santísima Trinidad ,5.985106476,-72.74955969,Paz del Río,Colombia,
1269,Iglesia Virgen del Carmen ,-13.31777585,-71.59596386,Paucartambo,Perú,
65,Capilla Santo Cristo del Humiladero ,19.52058015,-101.596899,Patzcuaro,México,
990,Colección Olsen-Scheffer ,34.14605,-118.1499338,Pasadena,Estados Unidos,
224,Iglesia Nuestra señora de la Natividad ,-13.76136369,-71.84792516,Paruro,Perú,
1747,Colección Gerard y Catherine Priest ,48.85430741,2.346632332,París,Francia,
2169,Museo del Hombre ,48.86174478,2.286933688,París,Francia,
1571,Museo Trinidad ,8.985249646,-79.52195385,Panamá,Panamá,
1984,Capilla san Juan de Dios ,7.376292436,-72.65036371,Pamplona,Colombia,
367,Casa Arzobispal ,7.375690188,-72.64881643,Pamplona,Colombia,
1860,Catedral santa Clara ,7.3758336,-72.6486115,Pamplona,Colombia,
1983,Convento santa Clara ,7.3768458,-72.6503047,Pamplona,Colombia,
1977,Iglesia El Carmen ,7.376526517,-72.65174236,Pamplona,Colombia,
1985,Museo Arquidiocesano de Arte religioso ,7.3776265,-72.648055,Pamplona,Colombia,
1837,Museo de Arte Moderno Eduardo Ramírez Villamizar ,7.377056262,-72.64788926,Pamplona,Colombia,"Antes Casa las Marías,"
1580,Museo de Navarra ,42.81954208,-1.646065179,Pamplona,Colombia,
996,Iglesia Cristo del Buen Viaje ,10.99995119,-63.79935382,Pampatar,Venezuela,
2165,Palacio Real de la Almudaina ,39.56856458,2.646871996,Palma de Mallorca,España,
1415,Capilla La Asunción ,20.12956973,-98.7301094,Pachuca,México,
587,Museo Regional de Hidalgo Ex convento de San Francisco de Asis ,20.12070161,-98.73128599,Pachuca,México,
253,Iglesia Santiago apóstol ,-13.75631781,-71.95616436,Pacarectambo,Perú,
1006,Iglesia de Nuestro Señor san Blas ,22.17601811,-102.3412728,Pabellón de Hidalgo,México,
281,Iglesia conventual Inmaculada Concepción ,19.0382153,-98.7951028,Ozumba,México,
8,Iglesia y convento san Nicolás de Bari ,19.6559451,-98.7927854,Oxtotipac,México,
1492,Museo de la Sierra ,17.38079287,-92.75030236,Oxolotán,México,
2185,Bodleian Library ,51.754073,-1.254042,Oxford,Reino Unido,
976,Basilica Matriz de Nossa Senhora do Pilar ,-20.38648404,-43.50744983,Ouro Preto,Brasil,
1188,Capela Do Bon Jesu de São Miguel e Almas ,-20.38200092,-43.51605537,Ouro Preto,Brasil,
478,"Igreja Matriz de Nossa Senhora de Nazaré, Cachoeira do Campo ",-20.34628799,-43.66990108,Ouro Preto,Brasil,
543,Igreja Matriz de Nossa Senhora do Pilar ,-20.38648404,-43.50749275,Ouro Preto,Brasil,
249,Igreja Nossa Senhora do Carmo (Oro Preto),-20.3861947,-43.5049045,Ouro Preto,Brasil,
743,Igreja Santa Efigênia ,-20.38779865,-43.49538132,Ouro Preto,Brasil,
1154,Igreja São Francisco de Assis ,-20.3868142,-43.5027534,Ouro Preto,Brasil,
280,Igreja sao Jose ,-20.38442501,-43.50806742,Ouro Preto,Brasil,
1161,Museu da Inconfidência ,-20.38571343,-43.50381155,Ouro Preto,Brasil,
1567,Igreja Matriz de de Santo Antonio,-20.52076331,-43.69181763,Ouro Branco,Brasil,
397,Igreja São Francisco de Assis ,-20.5371768,-43.7039988,Ouro Branco,Brasil,
1713,National Gallery of Canada ,45.429535,-75.6989062,Ottawa,Canadá,
639,Iglesia san Fernado Rey ,9.299808541,-69.4573228,Ospino,Venezuela,
951,Museo Diocesano de Arte Sacro “San Miguel de la Ranchería” ,-17.97519895,-67.1106728,Oruro,Perú,
311,Iglesia san José ,9.79755485,-83.85548951,Orosí,Perú,
453,Capilla Jesús Nazareno ,-13.5965726,-71.75693382,Oropesa,Perú,
1574,Iglesia Virgen Asunta ,-13.59781567,-71.7622569,Oropesa,Perú,
360,Iglesia Virgen Dolorosa ,-13.59448485,-71.76349692,Oropesa,Perú,
1070,Joslyn Art Museum ,41.260395,-95.9460525,Omaha,Estados Unidos,
727,Iglesia Inmaculada Concepción ,-14.06880099,-71.7555568,Omacha,Perú,
272,Iglesia Santiago apóstol ,-13.25761785,-72.26496924,Ollataytambo,Perú,
1198,Catedral Matriz de São Salvador do Mundo ,-8.0138511,-34.8489973,Olinda,Brasil,
1583,Igreja Antigo Recolhimento de N. S. da Conceicao ,-8.011516613,-34.85149934,Olinda,Brasil,
678,Igreja Nossa Senhora de las Nieves ,-8.012251883,-34.85208848,Olinda,Brasil,
684,Mosteiro São Bento ,-8.019476299,-34.8521035,Olinda,Brasil,
1993,Iglesia Inmaculada Concepción ,5.595908005,-73.30802223,Oicatá,Colombia,
1872,Iglesia san Miguel Arcángel ,6.264517384,-73.29870383,Oiba,Colombia,
1297,Iglesia san Miguel Arcángel ,20.57484732,-100.7480476,San Miguel Octopan,México,
321,Convento de Santo Domingo ,16.7914099,-96.6744626,Ocotlán de Morelos,México,
923,Iglesia de la Concepción ,-13.6292317,-71.3616434,Ocongate,Perú,
396,Iglesia san Pablo Apóstol ,-13.62942302,-71.38558476,Ocongate,Perú,
1100,Misión san Luis Rey de Francia ,33.23240179,-117.3197597,Oceanside,Estados Unidos,
722,Iglesia san Pedro Apóstol ,-15.0564345,-71.12600017,Occoruro,Perú,
376,Arzobispado de Oaxaca de Antequera ,17.06744926,-96.72433273,Oaxaca,México,
153,Basílica Nuestra Señora de la Soledad ,17.0635121,-96.7300158,Oaxaca,México,
218,Capilla de la Tercera Orden Franciscana ,17.05675752,-96.72528368,Oaxaca,México,
334,Casa de la Cultura Oaxaqueña,17.05719931,-96.71990473,Oaxaca,México,Antes Iglesia los Siete Principes
154,Casa Museo de Benito Juárez ,17.06827072,-96.72429545,Oaxaca,México,
195,Catedral Nuestra Señora de la Asunción ,17.0615736,-96.7252053,Oaxaca,México,
706,Colección Claudia Abad del Muro,17.06106598,-96.72532631,Oaxaca,México,
48,Iglesia Antiguo Hospital Real de san Cosme y Damián ,17.0626053,-96.72714454,Oaxaca,México,
59,Iglesia conventual san Francisco de Asís ,17.05666583,-96.72538738,Oaxaca,México,
1406,Iglesia el Carmen de Abajo,17.0633018,-96.72620418,Oaxaca,México,Antes las lágrimas de san Pedro
302,Iglesia Hospital san Juan de Dios ,17.05884313,-96.72720295,Oaxaca,México,
337,Iglesia Nuestra Señora de la Defensa,17.05693188,-96.72370398,Oaxaca,México,
335,Iglesia Nuestra Señora de la Merced ,17.0603017,-96.719114,Oaxaca,México,
14,Iglesia Nuestra Señora de las Nieves ,17.06194961,-96.72067352,Oaxaca,México,
63,Iglesia san Agustín ,17.0595892,-96.7237257,Oaxaca,México,
146,Iglesia san Felipe Neri ,17.06292091,-96.7272811,Oaxaca,México,
301,Iglesia santa Lucía del camino ,17.06449873,-96.69421244,Oaxaca,México,
145,Iglesia y convento san José de Capuchinas ,17.06404612,-96.73012881,Oaxaca,México,
15,Iglesia y convento santo Domingo ,17.0656986,-96.723242,Oaxaca,México,
758,Museo de las Culturas de Oaxaca,17.06668377,-96.72338985,Oaxaca,México,Ex Convento de Santo Domingo de Guzmán
1521,Iglesia de Santiago ,19.65572696,-102.130706,Nurio,México,
2109,American Folk Art Museum ,40.7732389,-73.9814889,Nueva York,Estados Unidos,
2092,American Jewish Historical Society ,40.7380406,-73.9937524,Nueva York,Estados Unidos,
442,Brooklyn Museum ,40.6712062,-73.9636306,Nueva York,Estados Unidos,
2100,Museum of the City of the New York ,40.7924939,-73.9519089,Nueva York,Estados Unidos,
2110,New York Historical Society ,40.7793487,-73.9739079,Nueva York,Estados Unidos,
1273,Robert Simon Fine Art  ,40.7777644,-73.96234898,Nueva York,Estados Unidos,
2097,"Sotheby's, Inc. ",40.7663639,-73.9537932,Nueva York,Estados Unidos,
2155,The Bridgeman Art Library ,40.7513184,-73.9805924,Nueva York,Estados Unidos,
657,The Hispanic Society of America,40.8333601,-73.9467937,Nueva York,Estados Unidos,
484,The Metropolitan Museum of Art ,40.7794366,-73.963244,Nueva York,Estados Unidos,
1089,Archdiocese of New Orleans ,29.95767994,-90.11508144,New Orleans,Estados Unidos,
1772,City of Kenner ,29.99052867,-90.24221531,New Orleans,Estados Unidos,
1083,Louisiana State Museum,29.9585505,-90.06347008,New Orleans,Estados Unidos,
2153,New Orleans Museum of art ,29.9864722,-90.09345,New Orleans,Estados Unidos,
1064,Newcomb Art Museum of Tulane University ,29.94270923,-90.12138204,New Orleans,Estados Unidos,
1081,The Historic ,29.95743969,-90.06603484,New Orleans,Estados Unidos,
1635,Igreja Matriz de São José da Lagoa ,-19.76560868,-43.03795168,Nova Era,Brasil,
1000,Iglesia Santiago Apóstol ,19.2157732,-97.82161208,Naucalupan,México,
1177,Iglesia san  Lorenzo indios ,-22.88092497,-43.10945869,Niteroi,Brasil,
609,The Mariners' Museum ,37.0552222,-76.4880528,Newport News,Estados Unidos,
2189,Redwood Library and Athenaeum ,41.486535,-71.308304,Newport,Estados Unidos,
1732,The Newark Museum of Art ,40.7425815,-74.1713888,Newark,Estados Unidos,
2156,Yale Center for British Art ,41.3079083,-72.9309056,New Haven,Estados Unidos,
1707,Yale University Art Gallery ,41.30839,-72.930958,New Haven,Estados Unidos,
2053,Iglesia san Francisco de Asís ,5.066418069,-73.87690186,Nemocón,Colombia,
211,Iglesia san Buenaventura ,19.05107697,-98.4266171,Nealtican,México,
715,Moravian Historical Society ,40.74227366,-75.30673754,Nazareth (Pennsylvannia),Estados Unidos,
107,Iglesia santa Maria Nativitas ,19.23393587,-98.31474381,Natívitas,Colombia,
1045,Museo de los Veintiséis Mártires ,32.75474468,129.871715,Nagasaki,Japón,
1894,Iglesia de Motavita ,5.576221272,-73.36797974,Motavita,Colombia,
731,Iglesia san Juan de Papris ,-14.12045356,-71.47318603,Mosocllacta,Perú,
1312,Catedral Transfiguración del señor ,19.702423,-101.1923185,Morelia,México,
979,Iglesia del Carmen ,19.70624209,-101.1917345,Morelia,México,
819,Iglesia Nuestra Señora de Guadalupe ,19.70225877,-101.178183,Morelia,México,
823,Iglesia san Agustín ,19.6997341,-101.193073,Morelia,México,
1340,Iglesia san José ,19.70635525,-101.1889226,Morelia,México,
447,Iglesia santa Rosa de Lima ,19.7048824,-101.194918,Morelia,México,
1588,Museo de Arte Colonial ,19.70598945,-101.1922822,Morelia,México,
642,"Museo Regional Michoacano, Dr. Nicolás León Calderón ",19.70263887,-101.1944967,Morelia,México,
807,Patrimonio de Morelia ,19.70236423,-101.1936201,Morelia,México,
358,Sagrario metropolitano - ex convento dominico santa Catalina de Siena ,19.6982147,-101.1889961,Morelia,México,
1494,Museo y archivo histórico Casa de Morelos ,19.69994555,-101.1914055,Morelia,México,
175,Museo de Historia Mexicana ,25.67262167,-100.3066341,Monterrey,México,
858,Patrimonio de Monterrey ,25.66910595,-100.3098501,Monterrey,México,
1488,"Museo Regional de Nuevo León, El Obispado ",25.67358537,-100.3431243,Monterrey,México,
692,Collection of Svetlana ,43.73939498,7.427382165,Montecarlo,Mónaco,
1799,Iglesia y convento Nuestra Señora de Monguí ,5.7220064,-72.8491556,Monguí,Colombia,
2057,Iglesia san Jerónimo ,5.75429445,-72.79740713,Mongüa,Colombia,
1231,Iglesia san Pedro Nolasco ,-25.4382999,-66.2920662,Molinos,Argentina,
864,Iglesia santa María De La Asunción ,18.73749166,-97.91099355,Molcaxac,México,
1563,Casa de la Cultura Qawinaqel ,14.63797642,-90.60935294,Mixco,México,
1755,Minneapolis Institute of Art ,44.9586219,-93.2741806,Minneapolis,Estados Unidos,
1481,Colección Marcia Moura Castro ,-19.93208868,-43.93825471,Belo Horizonte,Brasil,
288,Iglesia la Asunción ,19.19259809,-99.02251261,Milpa Alta,México,
1058,Museo del Duomo ,45.46326249,9.191176025,Milán,Italia,
690,Colección Bill Morgenstern ,25.77424156,-80.18653583,Miami,Estados Unidos,
691,Colección John and Cari Shurman ,25.77424156,-80.18653583,Miami,Estados Unidos,
490,Colección Ronna Hope Katzing ,25.77424156,-80.18653583,Miami,Estados Unidos,
233,Iglesia y convento los Santos Reyes ,20.59717498,-98.76304434,Meztitlán,México,
1618,Iglesia Santuario del Desierto de Nuestra Señora de Guadalupe ,22.15723484,-101.0917606,Mexquitic de Carmona,México,
187,Iglesia La Asunción ,19.26709141,-99.57507224,Metepec,México,
52,Capilla del Divino Maestro,20.96737398,-89.62192979,Mérida,Venezuela,
390,Catedral Inmaculada Concepción ,8.5971388,-71.1438486,Mérida,Venezuela,
10,Catedral san Ildefonso ,20.9672209,-89.6228785,Mérida,Venezuela,
45,Gran Museo del Mundo Maya ,21.03530359,-89.62835516,Mérida,Venezuela,
652,Iglesia  San Miguel del Llano ,8.59586515,-71.14883957,Mérida,Venezuela,
371,Museo Arquidiocesano Mons. Antonio Ramón Silva Gacía,8.597221729,-71.14408039,Mérida,Venezuela,
6,Museo Casa de Montejo ,20.96728421,-89.62419649,Mérida,Venezuela,
794,Museo de Arte Colonial ,8.59867107,-71.14266511,Mérida,Venezuela,
51,Pinacoteca Juan Gamboa Guzmán ,20.96963399,-89.62237389,Mérida,Venezuela,
2043,Banco Comercial Antioqueño ,6.252704671,-75.56866457,Medellín,Colombia,Dato 1996
2029,Basílica Nuestra Señora de la Candelaria ,6.2500171,-75.5675644,Medellín,Colombia,
1848,Catedral Inmaculada Concepción ,6.254002,-75.563967,Medellín,Colombia,
2017,Convento Carmelita de San José ,6.2586725,-75.5548904,Medellín,Colombia,
585,Iglesia de la Veracruz  ,6.25124,-75.56959,Medellín,Colombia,
1026,Iglesia san José  ,6.248058793,-75.56501525,Medellín,Colombia,
177,Museo de Antioquia ,6.253339891,-75.56902381,Medellín,Colombia,
172,Iglesia Jesús Nazareno ,6.173887858,-75.33344501,Marinilla,Colombia,
1561,Catedral Nossa Senhora da Assunção ,-20.3779808,-43.4165813,Mariana,Brasil,
1209,Igreja de São Francisco ,-20.3782424,-43.4178749,Mariana,Brasil,
1193,Igreja Nossa Senhora do Carmo ,-20.3786566,-43.4180713,Mariana,Brasil,
1152,Igreja Nossa Senhora do Rosário ,-20.37316442,-43.42026327,Mariana,Brasil,
1164,Museu Arquidiocesano de Arte Sacra ,-20.37847448,-43.41653687,Mariana,Brasil,
1867,Seminário Maior São José ,-20.38423777,-43.41675709,Mariana,Brasil,
1900,Seminário Menor Nossa Senhora da Assunção ,-20.38465473,-43.41864127,Mariana,Brasil,
1278,Iglesia de Tiobamba ,-13.3399945,-72.14038577,Maras,Perú,
770,Iglesia Francisco de Asís ,-13.33035902,-72.15615084,Maras,Perú,
381,Capilla santa Ana ,10.64320754,-71.60542685,Maracaibo,Venezuela,
1682,Catedral san Pedro y san Pablo ,10.6419039,-71.6071888,Maracaibo,Venezuela,
648,Colección Oscar d’Empire ,10.64264319,-71.61240402,Maracaibo,Venezuela,
1235,Colección Beatriz León de González ,10.66583621,-71.60604262,Maracaibo,Venezuela,
1267,Colección Mario Belloso ,10.66583621,-71.60604262,Maracaibo,Venezuela,
1282,Iglesia san Judas Tadeo ,10.65604133,-71.61852493,Maracaibo,Venezuela,
1293,Colección Carlos Enrique d'Empire ,10.66583621,-71.60604262,Maracaibo,Venezuela,
1349,Colección Familia González Fuenmayor ,10.66583621,-71.60604262,Maracaibo,Venezuela,
1356,Colección Isabel Bermúdez de Barboza ,10.66583621,-71.60604262,Maracaibo,Venezuela,
1374,Colección Lia de Bermúdez ,10.66583621,-71.60604262,Maracaibo,Venezuela,
1455,Colección Carmen Adela de Laroche ,10.66583621,-71.60604262,Maracaibo,Venezuela,
1456,Iglesia Santa Bárbara ,10.66583621,-71.60604262,Maracaibo,Venezuela,
1463,Iglesia Nuestra Señora de Chiquinquirá ,10.66583621,-71.60604262,Maracaibo,Venezuela,R
1903,Fondo Cultural Cafetero ,5.068032212,-75.52013198,Manizales,Colombia,
1728,Banco Central de Nicaragua ,12.1215061,-86.3099419,Managua,Nicaragua,
1328,Convento Agustíno del Santuario Señor Chalma ,18.93311747,-99.43448582,Malinalco,México,
60,Iglesia del Carmen ,-33.511195,-70.7586667,Maipú,Chile,
943,Biblioteca Nacional de España ,40.4235049,-3.6894324,Madrid,España,
816,Convento jesuita ,40.46848684,-3.67778176,Madrid,España,
1172,Galería Coll y Cortés ,40.41557822,-3.707390972,Madrid,España,
720,Iglesia san Nicolás ,40.4120747,-3.6989862,Madrid,España,
847,Monasterio de las Descalzas Reales ,40.41861821,-3.706004247,Madrid,España,
394,Museo de América ,40.43874352,-3.722116504,Madrid,España,
1526,Colección Francisco Marcos,40.41557822,-3.707390972,Madrid,España,
777,Museo Nacional de Antropología,40.4076679,-3.6889752,Madrid,España,Antes Museo Nacional de Etnología
405,Museo Nacional del Prado ,40.41436843,-3.692121677,Madrid,España,
125,Museo Naval ,40.41815562,-3.692717429,Madrid,España,
2158,Museo Thyssen-Bornemisza ,40.41620803,-3.694909309,Madrid,España,
1768,Palacio Real de Madrid ,40.41810609,-3.714317366,Madrid,España,
808,Real Academia de la Lengua ,40.41501794,-3.690870738,Madrid,España,
771,Simois Gestión de Arte ,40.4281452,-3.686960925,Madrid,España,
2070,Iglesia Nuestra Señora de la Candelaria ,5.081153338,-73.60765207,Machetá,Colombia,
1507,Iglesia santa Ana ,-15.64160483,-71.77074191,Maca,Perú,
1445,Complejo Museográfico Provincial Enrique Udaondo ,-34.56198262,-59.1215165,Luján,Argentina,
1215,Basílica de Nuestra Señora de Luján ,-34.56399174,-59.12195891,Luján,Argentina,
270,Iglesia Santiago apóstol ,-13.63136787,-71.73630268,Lucre,Perú,
755,Colección Armand Hammer,34.05572606,-118.2458167,Los Angeles,Estados Unidos,
815,"Exposición temporal Arts in Latin America 1492-1820, 2006 ",34.06466111,-118.3592722,Los Angeles,Estados Unidos,LACMA y Philadelphia Museum of Art
239,Exposicion temporal Miradas comparadas en los Virreinatos de America: México y Peru 2012 ,34.06439011,-118.3591972,Los Angeles,Estados Unidos,LACMA
862,Los Angeles County Museum of Art,34.0639323,-118.3592293,Los Angeles,Estados Unidos,
2171,Paul Getty Museum,34.0780356,-118.4740955,Los Angeles,Estados Unidos,
721,University Of California,34.068921,-118.4451811,Los Angeles,Estados Unidos,
1138,Museo pontificio Santa casa ,43.44373307,13.6104597,Loreto,Italia,
1495,Museo de las Misiones Jesuitas,26.01013314,-111.3434888,Loreto,Italia,
1777,Colección T. Crombie ,51.50750027,-0.127779077,Londres,Reino Unido,
1717,National Maritime Museum ,51.4810058,-0.0052262,Londres,Reino Unido,
1715,National Portrait Gallery ,51.5094236,-0.1281216,Londres,Reino Unido,
1708,Royal Collection ,51.504639,-0.1377187,Londres,Reino Unido,
928,Iglesia y museo conventual de las conceptas ,-3.9972408,-79.2006205,Loja,Ecuador,
1230,Iglesia Nuestra Señora del Rosario ,7.9304985,-72.2473899,Lobatera,Venezuela,
1775,Museo Nacional de Eslovenia ,46.05257273,14.49937188,Liubliana,Eslovenia,
780,Monastery Carmelite Discalced Nuns of Colorado ,39.6039709,-105.0013027,Littleton,Estados Unidos,
1056,Museu de Marinha ,38.6982671,-9.208214819,Lisboa,Portugal,
1709,Usher Art Gallery ,53.23213278,-0.5350960721,Lincoln,Reino Unido,
750,Iglesia Virgen Asunta,-13.4802792,-72.44257649,Limatambo,Perú,
414,Banco de Crédito del Perú ,-12.0695625,-76.936937,Lima,Perú,
510,Basilica conventual san Francisco y capilla Nuestra Soledad ,-12.0453403,-77.027025,Lima,Perú,
457,Basílica y convento Santo Domingo ,-12.0440764,-77.0319351,Lima,Perú,
1937,Biblioteca Nacional del Perú ,-12.0876852,-77.005027,Lima,Perú,
738,Capilla y Casa de ejercicios de la Tercera Orden Franciscana ,-12.04545778,-77.02529528,Lima,Perú,
435,Catedral Juan Evangelista y museo ,-12.0467484,-77.0297099,Lima,Perú,
259,Centro Cultural de San Marcos ,-12.05316348,-77.03221453,Lima,Perú,
1249,Centro de restauración de Tipón ,-12.08740889,-77.00168979,Lima,Perú,
1660,Colección Aberbach ,-12.04570476,-77.03051898,Lima,Perú,
1076,Colección Adrianzén ,-12.04570476,-77.03051898,Lima,Perú,
747,Colección Álex Ciurlizza ,-12.04570476,-77.03051898,Lima,Perú,
1141,Colección Anita Fernandini de Naranjo ,-12.04570476,-77.03051898,Lima,Perú,
2166,Colección Armando Andrade ,-12.04570476,-77.03051898,Lima,Perú,
936,Colección B. Pareja ,-12.04570476,-77.03051898,Lima,Perú,
1929,Colección Banco Central de Reserva ,-12.0480686,-77.0300963,Lima,Perú,
491,Colección Barbosa-Stern ,-12.04570476,-77.03051898,Lima,Perú,
865,Colección BBVA ,-12.04570476,-77.03051898,Lima,Perú,
897,Colección Belaunde Moreyra ,-12.04570476,-77.03051898,Lima,Perú,
481,Colección Campos ,-12.04570476,-77.03051898,Lima,Perú,
560,Colección Casa de Aliaga ,-12.0441295,-77.0304385,Lima,Perú,
821,Colección Celso Pastor ,-12.04570476,-77.03051898,Lima,Perú,
275,Colección Dañino-Beck ,-12.04570476,-77.03051898,Lima,Perú,
554,Colección Embajada de Bolivia en Lima,-12.0938201,-77.0507026,Lima,Perú,
915,Colección Enrico Poli ,-12.1104367,-77.0413513,Lima,Perú,
1675,Colección Estrella Font de Cossío ,-12.04570476,-77.03051898,Lima,Perú,
1143,Colección Federico Kauffmann ,-12.04570476,-77.03051898,Lima,Perú,
564,Colección Francisca Carrillo ,-12.04570476,-77.03051898,Lima,Perú,
1242,Colección Francisco Stastny ,-12.04570476,-77.03051898,Lima,Perú,
250,Colección Francisco Yábar ,-12.04570476,-77.03051898,Lima,Perú,
1676,Colección Galería Lima ,-12.04570476,-77.03051898,Lima,Perú,
989,Colección Guillén ,-12.04570476,-77.03051898,Lima,Perú,
908,Colección Guillermo Boza Vega ,-12.04570476,-77.03051898,Lima,Perú,
825,Colección Javier Prado ,-12.04570476,-77.03051898,Lima,Perú,
994,Colección José Orihuela ,-12.04570476,-77.03051898,Lima,Perú,
370,Colección José Palacios ,-12.04570476,-77.03051898,Lima,Perú,
1073,Colección Lavalle ,-12.04570476,-77.03051898,Lima,Perú,
