id,artwork_id,description_id,nombre
44289,8924,245,Monjas 
44290,8924,245,Monjas 
44295,8924,364,Sombrero
132675,8924,289,Hábito
135909,8924,84,Mesa
138814,8924,669,Platos
144861,8924,163,Túnica
44302,8925,45,Dominicos
44304,8925,245,Monjas 
44305,8925,245,Monjas 
132676,8925,289,Hábito
144862,8925,163,Túnica
136606,8926,448,Monjes
44313,8926,536,Camino 
44317,8926,45,Dominicos
44320,8926,65,Iglesia
44321,8926,245,Monjas 
44322,8926,245,Monjas 
44323,8926,90,Muerte / sepulcro
44326,8926,346,Obispo / arzobispo
44327,8926,213,Pueblo
132677,8926,289,Hábito
44330,8927,10,Ángeles / querubines
44331,8927,10,Ángeles / querubines
44335,8927,45,Dominicos
44337,8927,245,Monjas 
44338,8927,245,Monjas 
44342,8927,10,Ángeles / querubines
44343,8927,10,Ángeles / querubines
132678,8927,289,Hábito
144863,8927,163,Túnica
125737,8928,145,Biblia
127151,8928,225,Cama
44346,8928,225,Cama
44351,8928,45,Dominicos
44354,8928,85,Milagro
44355,8928,245,Monjas 
44356,8928,245,Monjas 
44357,8928,90,Muerte / sepulcro
131993,8928,572,Habitación
132679,8928,289,Hábito
136481,8928,85,Milagro
144864,8928,163,Túnica
124882,8929,11,Armadura / yelmo
44543,8929,11,Armadura / yelmo
44547,8929,45,Dominicos
44551,8929,245,Monjas 
44552,8929,245,Monjas 
44555,8929,249,Murallas
44556,8929,100,Paisaje
132680,8929,289,Hábito
134625,8929,477,Lanza
137312,8929,100,Paisaje
140691,8929,364,Sombrero
41056,8929,429,Tintero y pluma
143387,8929,429,Tintero y pluma
125738,8930,145,Biblia
130395,8930,43,Disciplina
44565,8930,164,Desnudo
44566,8930,43,Disciplina
44567,8930,45,Dominicos
44568,8930,202,Imagen en la imagen
44570,8930,245,Monjas 
44571,8930,245,Monjas 
133874,8930,202,Imagen en la imagen
134918,8930,749,Látigo
145698,8930,126,Vanidad
44584,8931,45,Dominicos
44585,8931,245,Monjas 
44586,8931,245,Monjas 
44589,8931,249,Murallas
136559,8931,249,Murallas
137313,8931,100,Paisaje
144865,8931,163,Túnica
44596,8932,10,Ángeles / querubines
44597,8932,10,Ángeles / querubines
44601,8932,45,Dominicos
44603,8932,245,Monjas 
44604,8932,245,Monjas 
132681,8932,289,Hábito
137314,8932,100,Paisaje
144866,8932,163,Túnica
44609,8933,10,Ángeles / querubines
44610,8933,10,Ángeles / querubines
44616,8933,45,Dominicos
44620,8933,245,Monjas 
44621,8933,245,Monjas 
132682,8933,289,Hábito
137315,8933,100,Paisaje
128572,8934,652,Colina / montaña 
74617,8934,10,Ángeles / querubines
74618,8934,536,Camino 
144867,8934,163,Túnica
144868,8934,163,Túnica
144869,8934,163,Túnica
57354,8935,35,Cortinaje
57355,8935,84,Mesa
1432,8936,130,Penitencia
97071,8937,132,Coronación
97077,8937,10,Ángeles / querubines
126678,8938,186,Caída
126922,8938,589,Calvario
82454,8938,735,Cuerda / soga  (atadura)
82458,8938,157,Soldados
139818,8938,157,Soldados
74171,8939,291,Apóstoles 
64021,8940,291,Apóstoles 
138005,8940,718,Pañuelo blanco 
57836,8941,45,Dominicos
57837,8941,50,Escudo de armas
24554,8942,291,Apóstoles 
24556,8942,338,Escritura
24558,8942,163,Túnica
26404,8942,429,Tintero y pluma
143388,8942,429,Tintero y pluma
23983,8943,100,Paisaje
23984,8943,163,Túnica
128102,8944,255,Casulla
45287,8944,346,Obispo / arzobispo
73107,8945,10,Ángeles / querubines
90326,8946,10,Ángeles / querubines
90327,8946,10,Ángeles / querubines
27127,8947,10,Ángeles / querubines
27128,8947,137,Cotidianidad
51565,8948,170,Elementos arquitectónicos 
136607,8949,448,Monjes
51950,8949,45,Dominicos
55673,8950,90,Muerte / sepulcro
84562,8951,10,Ángeles / querubines
84565,8951,10,Ángeles / querubines
84566,8951,10,Ángeles / querubines
130000,8952,735,Cuerda / soga  (atadura)
64441,8952,735,Cuerda / soga  (atadura)
55674,8953,10,Ángeles / querubines
25334,8954,291,Apóstoles 
25337,8954,163,Túnica
77704,8956,429,Tintero y pluma
143389,8956,429,Tintero y pluma
61169,8957,10,Ángeles / querubines
61170,8957,10,Ángeles / querubines
61171,8957,20,Carmelita
61176,8957,245,Monjas 
61177,8957,245,Monjas 
61181,8957,99,Órdenes religiosas
132683,8957,289,Hábito
134626,8957,477,Lanza
134627,8957,477,Lanza
144870,8957,163,Túnica
97079,8958,10,Ángeles / querubines
97081,8958,132,Coronación
73232,8959,735,Cuerda / soga  (atadura)
73233,8959,300,Corte
73235,8959,363,Escribano
73236,8959,419,Juicio / jueces
134222,8959,419,Juicio / jueces
134242,8959,419,Juicio / jueces
139819,8959,157,Soldados
136773,8960,679,Órgano
8001,8960,177,Contemplación
130001,8961,735,Cuerda / soga  (atadura)
69231,8961,291,Apóstoles 
69232,8961,735,Cuerda / soga  (atadura)
84268,8962,10,Ángeles / querubines
84269,8962,10,Ángeles / querubines
70183,8963,10,Ángeles / querubines
70185,8963,10,Ángeles / querubines
131445,8964,55,Eucaristía
74176,8964,10,Ángeles / querubines
26191,8965,362,Acólito
26192,8965,342,Bebé
13765,8966,58,Familia
98440,8967,10,Ángeles / querubines
93239,8968,536,Camino 
134175,8968,309,Jaula
88134,8969,82,Matrimonio
92559,8971,84,Mesa
135910,8971,84,Mesa
124362,8972,7,Accidente / calamidad
33786,8972,7,Accidente / calamidad
33789,8972,321,Indígenas 
33792,8973,10,Ángeles / querubines
33796,8974,7,Accidente / calamidad
33798,8974,10,Ángeles / querubines
33799,8974,225,Cama
124363,8975,7,Accidente / calamidad
33803,8975,7,Accidente / calamidad
33809,8975,213,Pueblo
124364,8976,7,Accidente / calamidad
126773,8976,7,Accidente / calamidad
33811,8976,7,Accidente / calamidad
33816,8977,10,Ángeles / querubines
127708,8978,137,Cotidianidad
33820,8978,7,Accidente / calamidad
33821,8978,10,Ángeles / querubines
33828,8979,168,Campesino
126774,8980,7,Accidente / calamidad
33833,8980,7,Accidente / calamidad
33838,8981,7,Accidente / calamidad
33841,8981,65,Iglesia
33842,8981,107,Procesión
138925,8981,107,Procesión
124365,8982,7,Accidente / calamidad
126775,8982,7,Accidente / calamidad
33844,8982,7,Accidente / calamidad
33846,8982,137,Cotidianidad
4276,8983,11,Armadura / yelmo
65636,8984,291,Apóstoles 
139137,8984,817,Recibimiento
136608,8985,448,Monjes
144871,8985,163,Túnica
101947,8986,346,Obispo / arzobispo
125994,8987,156,Bordado
126434,8987,161,Brocados (flores o dorados) 
144872,8987,163,Túnica
90330,8988,10,Ángeles / querubines
90331,8988,10,Ángeles / querubines
90333,8989,10,Ángeles / querubines
23341,8990,10,Ángeles / querubines
23343,8990,10,Ángeles / querubines
71171,8991,35,Cortinaje
23344,8992,10,Ángeles / querubines
128103,8993,255,Casulla
93075,8993,346,Obispo / arzobispo
107579,8994,132,Coronación
128104,8995,255,Casulla
93078,8995,84,Mesa
93079,8995,346,Obispo / arzobispo
93081,8995,429,Tintero y pluma
77711,8995,429,Tintero y pluma
143390,8995,429,Tintero y pluma
131372,8996,447,Estola
63130,8996,72,Jesuitas 
90335,8999,10,Ángeles / querubines
90336,8999,10,Ángeles / querubines
4917,9000,11,Armadura / yelmo
4920,9000,100,Paisaje
4922,9000,150,Naturaleza
6490,9000,429,Tintero y pluma
143391,9000,429,Tintero y pluma
124550,9002,8,Aparición
33950,9002,8,Aparición
33953,9002,85,Milagro
131033,9004,42,Escapulario
4874,9004,10,Ángeles / querubines
4875,9004,20,Carmelita
4877,9004,108,Purgatorio
85769,9005,100,Paisaje
127988,9006,22,Castillo
1474,9006,177,Contemplación
134919,9006,749,Látigo
137316,9006,100,Paisaje
127152,9007,225,Cama
29555,9007,157,Soldados
43601,9008,100,Paisaje
83006,9009,289,Hábito
131676,9010,458,Fauno
9172,9011,10,Ángeles / querubines
124883,9012,11,Armadura / yelmo
125314,9012,281,Bandera
3600,9012,11,Armadura / yelmo
3606,9012,120,Sol y luna
36259,9013,202,Imagen en la imagen
22984,9014,10,Ángeles / querubines
22985,9014,132,Coronación
124551,9015,8,Aparición
18522,9015,10,Ángeles / querubines
18524,9015,321,Indígenas 
18525,9015,85,Milagro
18526,9015,346,Obispo / arzobispo
136482,9015,85,Milagro
16663,9016,10,Ángeles / querubines
73116,9017,10,Ángeles / querubines
73117,9017,291,Apóstoles 
73120,9017,10,Ángeles / querubines
133677,9017,441,Hostia
57380,9018,245,Monjas 
127295,9019,143,Camello
145617,9019,834,Turbante
145618,9019,834,Turbante
126435,9020,161,Brocados (flores o dorados) 
128105,9020,255,Casulla
88682,9020,10,Ángeles / querubines
88683,9020,10,Ángeles / querubines
88684,9020,275,Balcón
88691,9020,100,Paisaje
88692,9020,10,Ángeles / querubines
88693,9020,10,Ángeles / querubines
133678,9020,441,Hostia
137317,9020,100,Paisaje
130002,9021,735,Cuerda / soga  (atadura)
66722,9021,10,Ángeles / querubines
66724,9021,536,Camino 
144873,9021,163,Túnica
144874,9021,163,Túnica
146707,9021,242,Velo
54311,9022,15,Biblioteca
54313,9022,473,Pluma
48348,9022,429,Tintero y pluma
143392,9022,429,Tintero y pluma
20872,9023,164,Desnudo
139456,9023,821,Rueda arpada
85781,9025,10,Ángeles / querubines
128326,9026,285,Cíngulo
64549,9027,10,Ángeles / querubines
64557,9027,788,Vida ejemplar / venerable
36063,9028,245,Monjas 
49502,9029,10,Ángeles / querubines
29557,9030,225,Cama
29560,9030,335,Nobles
29561,9030,95,Oración
29562,9030,298,Petición
124452,9031,490,Antorcha
129525,9031,726,Cuchillo / daga  
131474,9031,444,Esponja
15836,9031,10,Ángeles / querubines
116776,9031,100,Paisaje
134628,9031,477,Lanza
46117,9032,669,Platos
126436,9033,161,Brocados (flores o dorados) 
66322,9033,216,Telas
66323,9033,163,Túnica
131229,9034,338,Escritura
49518,9035,102,Patrocinio
15841,9036,35,Cortinaje
124884,9037,11,Armadura / yelmo
125315,9037,281,Bandera
5157,9037,95,Oración
5158,9037,177,Contemplación
138298,9037,693,Peces 
129526,9038,726,Cuchillo / daga  
131446,9040,55,Eucaristía
97086,9041,10,Ángeles / querubines
97088,9041,132,Coronación
97097,9041,366,Vaso
81657,9041,429,Tintero y pluma
143393,9041,429,Tintero y pluma
82527,9042,25,Arco o marco de flores
44628,9043,275,Balcón
44632,9043,35,Cortinaje
44635,9043,45,Dominicos
44639,9043,245,Monjas 
44640,9043,245,Monjas 
44641,9043,90,Muerte / sepulcro
44644,9043,10,Ángeles / querubines
44645,9043,10,Ángeles / querubines
44648,9043,129,Visión
132684,9043,289,Hábito
136483,9043,85,Milagro
28433,9045,245,Monjas 
112816,9046,164,Desnudo
28436,9047,245,Monjas 
124552,9050,8,Aparición
4889,9050,10,Ángeles / querubines
4890,9050,10,Ángeles / querubines
4891,9050,47,Emblema
115935,9050,8,Aparición
115940,9050,100,Paisaje
115941,9050,10,Ángeles / querubines
1475,9051,10,Ángeles / querubines
1476,9051,10,Ángeles / querubines
134920,9051,749,Látigo
144875,9051,163,Túnica
144876,9051,163,Túnica
27757,9052,245,Monjas 
1483,9053,100,Paisaje
1485,9053,10,Ángeles / querubines
5325,9053,202,Imagen en la imagen
9176,9054,10,Ángeles / querubines
9178,9054,177,Contemplación
9179,9054,202,Imagen en la imagen
129125,9055,303,Corona de laurel
82825,9056,10,Ángeles / querubines
82828,9056,166,Cultivo / huerto
97,9057,90,Muerte / sepulcro
292,9057,90,Muerte / sepulcro
53199,9057,163,Túnica
140692,9057,364,Sombrero
128106,9058,255,Casulla
45303,9058,346,Obispo / arzobispo
101612,9059,101,Papa
127896,9060,11,Armadura / yelmo
91793,9060,10,Ángeles / querubines
91794,9060,10,Ángeles / querubines
91795,9060,11,Armadura / yelmo
91798,9060,338,Escritura
91799,9060,338,Escritura
91803,9060,72,Jesuitas 
91804,9060,72,Jesuitas 
91807,9060,100,Paisaje
91808,9060,328,Río
134629,9060,477,Lanza
137318,9060,100,Paisaje
139297,9060,328,Río
142621,9060,429,Tintero y pluma
76320,9060,429,Tintero y pluma
143394,9060,429,Tintero y pluma
97098,9061,10,Ángeles / querubines
97099,9061,10,Ángeles / querubines
97101,9061,132,Coronación
97107,9061,10,Ángeles / querubines
60280,9063,10,Ángeles / querubines
55678,9064,10,Ángeles / querubines
11669,9065,10,Ángeles / querubines
11671,9065,90,Muerte / sepulcro
11672,9065,95,Oración
11673,9065,99,Órdenes religiosas
57405,9066,202,Imagen en la imagen
69677,9067,10,Ángeles / querubines
69678,9067,8,Aparición
69679,9067,10,Ángeles / querubines
69680,9067,10,Ángeles / querubines
69682,9067,95,Oración
6615,9068,10,Ángeles / querubines
6617,9068,245,Monjas 
6618,9068,100,Paisaje
137319,9068,100,Paisaje
144877,9068,163,Túnica
107630,9069,60,Franciscanos
107631,9069,10,Ángeles / querubines
132685,9069,289,Hábito
144878,9069,163,Túnica
30507,9070,202,Imagen en la imagen
30509,9070,99,Órdenes religiosas
30510,9070,107,Procesión
30514,9071,346,Obispo / arzobispo
30516,9071,99,Órdenes religiosas
30517,9071,101,Papa
124553,9072,8,Aparición
33955,9072,7,Accidente / calamidad
33956,9072,8,Aparición
33958,9072,85,Milagro
127526,9073,780,Candelabro
17046,9073,35,Cortinaje
17047,9073,65,Iglesia
28439,9074,245,Monjas 
1539,9075,10,Ángeles / querubines
1542,9075,536,Camino 
1543,9075,100,Paisaje
64031,9076,291,Apóstoles 
138006,9076,718,Pañuelo blanco 
144879,9077,163,Túnica
144880,9077,163,Túnica
29936,9078,245,Monjas 
35250,9079,80,Mar
35252,9079,150,Naturaleza
140693,9079,364,Sombrero
16829,9080,289,Hábito
99427,9081,89,Mortificación
99428,9081,130,Penitencia
125316,9082,281,Bandera
61334,9082,652,Colina / montaña 
45990,9083,100,Paisaje
45991,9083,669,Platos
138815,9083,669,Platos
101615,9084,313,Lectura
101616,9084,346,Obispo / arzobispo
85900,9084,429,Tintero y pluma
143395,9084,429,Tintero y pluma
131547,9085,58,Familia
103452,9085,58,Familia
113116,9085,342,Bebé
113119,9085,168,Campesino
144881,9085,163,Túnica
97110,9086,132,Coronación
97115,9086,10,Ángeles / querubines
15842,9087,35,Cortinaje
29934,9089,245,Monjas 
70191,9090,10,Ángeles / querubines
70194,9090,163,Túnica
132686,9090,289,Hábito
55683,9091,90,Muerte / sepulcro
70931,9092,10,Ángeles / querubines
53208,9093,10,Ángeles / querubines
70197,9094,163,Túnica
23347,9095,10,Ángeles / querubines
23349,9095,10,Ángeles / querubines
51566,9096,10,Ángeles / querubines
126437,9097,161,Brocados (flores o dorados) 
16437,9097,289,Hábito
146708,9097,242,Velo
63127,9099,84,Mesa
135911,9099,84,Mesa
46004,9100,10,Ángeles / querubines
46005,9100,245,Monjas 
46008,9100,10,Ángeles / querubines
66416,9101,10,Ángeles / querubines
66417,9101,180,Guirnalda
66418,9101,85,Milagro
134921,9102,749,Látigo
18643,9105,10,Ángeles / querubines
129527,9107,726,Cuchillo / daga  
129528,9107,726,Cuchillo / daga  
116459,9107,726,Cuchillo / daga  
133,9109,58,Familia
21655,9109,10,Ángeles / querubines
132687,9109,289,Hábito
23381,9109,429,Tintero y pluma
143396,9109,429,Tintero y pluma
24941,9110,10,Ángeles / querubines
24942,9110,10,Ángeles / querubines
24946,9110,164,Desnudo
24947,9110,309,Jaula
24948,9110,90,Muerte / sepulcro
132688,9110,289,Hábito
47708,9112,60,Franciscanos
47709,9112,100,Paisaje
132689,9112,289,Hábito
37424,9113,10,Ángeles / querubines
129529,9114,726,Cuchillo / daga  
15845,9114,10,Ángeles / querubines
15846,9114,35,Cortinaje
138505,9114,799,Pinzas
21825,9115,291,Apóstoles 
53996,9116,20,Carmelita
53998,9116,245,Monjas 
53999,9116,245,Monjas 
54003,9116,99,Órdenes religiosas
132690,9116,289,Hábito
144882,9116,163,Túnica
146709,9116,242,Velo
128573,9117,652,Colina / montaña 
129041,9117,246,Convento
43684,9117,278,Peregrinos
132691,9117,289,Hábito
66466,9118,163,Túnica
137320,9118,100,Paisaje
125317,9119,281,Bandera
71691,9119,281,Bandera
71174,9120,35,Cortinaje
71176,9120,170,Elementos arquitectónicos 
26199,9121,35,Cortinaje
127153,9122,225,Cama
25883,9122,342,Bebé
25884,9122,58,Familia
132692,9123,289,Hábito
74180,9124,291,Apóstoles 
128574,9125,652,Colina / montaña 
66798,9125,85,Milagro
136484,9125,85,Milagro
137321,9125,100,Paisaje
131034,9126,42,Escapulario
4901,9126,108,Purgatorio
115945,9126,10,Ángeles / querubines
60283,9127,10,Ángeles / querubines
60284,9127,10,Ángeles / querubines
132693,9127,289,Hábito
20501,9128,10,Ángeles / querubines
134108,9130,708,Jarra
130335,9131,767,Cuna
25897,9131,342,Bebé
25898,9131,225,Cama
25901,9131,10,Ángeles / querubines
104382,9132,35,Cortinaje
104384,9132,78,Lactación
111035,9132,10,Ángeles / querubines
111036,9132,202,Imagen en la imagen
77009,9133,10,Ángeles / querubines
77013,9133,10,Ángeles / querubines
14289,9134,130,Penitencia
14290,9134,132,Coronación
14293,9134,177,Contemplación
62384,9135,20,Carmelita
62388,9135,245,Monjas 
62389,9135,245,Monjas 
62393,9135,99,Órdenes religiosas
62396,9135,129,Visión
132694,9135,289,Hábito
144883,9135,163,Túnica
144884,9135,163,Túnica
146710,9135,242,Velo
127709,9136,137,Cotidianidad
130848,9136,25,Arco o marco de flores
131373,9136,447,Estola
29583,9136,338,Escritura
29708,9136,10,Ángeles / querubines
29710,9136,137,Cotidianidad
29714,9136,90,Muerte / sepulcro
29718,9136,157,Soldados
134630,9136,477,Lanza
141824,9136,216,Telas
129530,9137,726,Cuchillo / daga  
131475,9137,444,Esponja
116679,9137,477,Lanza
134631,9137,477,Lanza
141286,9137,828,Sudario 
130003,9138,735,Cuerda / soga  (atadura)
11679,9138,10,Ángeles / querubines
11680,9138,95,Oración
11684,9138,250,Verdugo
11685,9138,735,Cuerda / soga  (atadura)
134632,9138,477,Lanza
386,9139,122,Taller
99018,9139,10,Ángeles / querubines
133452,9139,421,Herramientas de oficio
144094,9139,204,Oficio / trabajo
27130,9140,35,Cortinaje
27132,9140,170,Elementos arquitectónicos 
140694,9141,364,Sombrero
64109,9142,291,Apóstoles 
64111,9142,300,Corte
64112,9142,90,Muerte / sepulcro
64113,9142,202,Imagen en la imagen
64114,9142,100,Paisaje
64115,9142,10,Ángeles / querubines
129126,9143,303,Corona de laurel
3064,9143,10,Ángeles / querubines
3066,9143,163,Túnica
140695,9143,364,Sombrero
2754,9144,163,Túnica
129531,9145,726,Cuchillo / daga  
15527,9145,10,Ángeles / querubines
116669,9145,477,Lanza
133453,9145,421,Herramientas de oficio
141287,9145,828,Sudario 
94565,9146,536,Camino 
2389,9147,10,Ángeles / querubines
2392,9147,100,Paisaje
2393,9147,121,Sueño
140696,9147,364,Sombrero
87602,9148,120,Sol y luna
125739,9149,145,Biblia
13780,9151,58,Familia
65647,9152,291,Apóstoles 
112964,9152,100,Paisaje
139138,9152,817,Recibimiento
54308,9154,84,Mesa
54309,9154,473,Pluma
48344,9154,429,Tintero y pluma
143397,9154,429,Tintero y pluma
73023,9155,291,Apóstoles 
93093,9156,473,Pluma
77716,9156,429,Tintero y pluma
143398,9156,429,Tintero y pluma
132695,9159,289,Hábito
77978,9161,10,Ángeles / querubines
77979,9161,10,Ángeles / querubines
77982,9161,132,Coronación
77983,9161,10,Ángeles / querubines
77984,9161,10,Ángeles / querubines
3008,9162,22,Castillo
3009,9162,90,Muerte / sepulcro
3010,9162,191,Tiendas de campaña
3012,9163,47,Emblema
3013,9163,121,Sueño
3014,9163,137,Cotidianidad
3017,9164,35,Cortinaje
3018,9164,47,Emblema
3019,9164,87,Monarquía
141825,9164,216,Telas
3021,9165,47,Emblema
3022,9165,50,Escudo de armas
3023,9165,82,Matrimonio
3024,9165,87,Monarquía
36423,9166,163,Túnica
133679,9166,441,Hostia
66470,9167,150,Naturaleza
132696,9167,289,Hábito
137322,9167,100,Paisaje
144885,9167,163,Túnica
130004,9168,735,Cuerda / soga  (atadura)
65525,9168,735,Cuerda / soga  (atadura)
65529,9168,157,Soldados
139820,9168,157,Soldados
126923,9169,589,Calvario
130005,9169,735,Cuerda / soga  (atadura)
79940,9169,735,Cuerda / soga  (atadura)
37507,9170,10,Ángeles / querubines
25338,9171,291,Apóstoles 
25339,9171,150,Naturaleza
25341,9171,163,Túnica
12207,9172,209,Llanto
78356,9173,10,Ángeles / querubines
78357,9173,10,Ángeles / querubines
78359,9173,132,Coronación
70933,9175,10,Ángeles / querubines
70935,9175,163,Túnica
131035,9177,42,Escapulario
4913,9177,82,Matrimonio
4914,9177,108,Purgatorio
63019,9178,100,Paisaje
137323,9178,100,Paisaje
61340,9179,164,Desnudo
61342,9179,129,Visión
61343,9180,164,Desnudo
54298,9185,338,Escritura
54301,9185,473,Pluma
54303,9185,429,Tintero y pluma
142622,9185,429,Tintero y pluma
48337,9185,429,Tintero y pluma
143399,9185,429,Tintero y pluma
136,9186,58,Familia
108882,9187,45,Dominicos
108883,9187,85,Milagro
108884,9187,113,Riqueza
108877,9189,45,Dominicos
108878,9189,85,Milagro
108880,9189,100,Paisaje
108881,9189,328,Río
140697,9190,364,Sombrero
61360,9191,8,Aparición
61367,9192,157,Soldados
108905,9193,4,Comida
108907,9193,45,Dominicos
135912,9193,84,Mesa
61543,9195,15,Biblioteca
125318,9196,281,Bandera
61550,9197,84,Mesa
124885,9198,11,Armadura / yelmo
61588,9200,84,Mesa
109296,9202,45,Dominicos
109297,9202,85,Milagro
132697,9202,289,Hábito
109291,9203,45,Dominicos
109293,9203,613,Vida conventual
124886,9207,11,Armadura / yelmo
61614,9208,84,Mesa
131835,9209,678,Flechas
109488,9210,45,Dominicos
109489,9210,85,Milagro
109490,9210,100,Paisaje
137324,9210,100,Paisaje
61619,9211,225,Cama
61620,9211,35,Cortinaje
61622,9212,338,Escritura
61623,9212,84,Mesa
142623,9212,429,Tintero y pluma
53064,9212,429,Tintero y pluma
143400,9212,429,Tintero y pluma
313,9213,102,Patrocinio
61626,9213,164,Desnudo
124634,9215,786,Armas
130006,9215,735,Cuerda / soga  (atadura)
1547,9215,10,Ángeles / querubines
1548,9215,10,Ángeles / querubines
140698,9215,364,Sombrero
125319,9216,281,Bandera
1550,9216,10,Ángeles / querubines
1551,9216,10,Ángeles / querubines
140699,9216,364,Sombrero
124635,9217,786,Armas
1554,9217,10,Ángeles / querubines
1555,9217,10,Ángeles / querubines
1559,9217,100,Paisaje
2798,9217,429,Tintero y pluma
143401,9217,429,Tintero y pluma
5011,9218,10,Ángeles / querubines
5013,9218,11,Armadura / yelmo
5017,9218,120,Sol y luna
5018,9218,10,Ángeles / querubines
6597,9218,429,Tintero y pluma
143402,9218,429,Tintero y pluma
124887,9219,11,Armadura / yelmo
585,9219,11,Armadura / yelmo
3039,9219,95,Oración
1530,9219,429,Tintero y pluma
143403,9219,429,Tintero y pluma
124888,9220,11,Armadura / yelmo
606,9220,10,Ángeles / querubines
608,9220,11,Armadura / yelmo
1557,9220,429,Tintero y pluma
143404,9220,429,Tintero y pluma
98695,9221,10,Ángeles / querubines
98696,9221,10,Ángeles / querubines
124889,9222,11,Armadura / yelmo
617,9222,11,Armadura / yelmo
621,9222,25,Arco o marco de flores
622,9222,100,Paisaje
1578,9222,429,Tintero y pluma
143405,9222,429,Tintero y pluma
134633,9223,477,Lanza
138299,9223,693,Peces 
130007,9224,735,Cuerda / soga  (atadura)
64444,9224,10,Ángeles / querubines
64445,9224,735,Cuerda / soga  (atadura)
124890,9225,11,Armadura / yelmo
627,9225,11,Armadura / yelmo
629,9225,100,Paisaje
1596,9225,429,Tintero y pluma
143406,9225,429,Tintero y pluma
6167,9226,11,Armadura / yelmo
6168,9226,100,Paisaje
101330,9226,534,Ánfora
138007,9226,718,Pañuelo blanco 
632,9227,10,Ángeles / querubines
633,9227,10,Ángeles / querubines
635,9227,100,Paisaje
5675,9228,100,Paisaje
5676,9228,150,Naturaleza
5677,9228,163,Túnica
139298,9228,328,Río
90339,9229,10,Ángeles / querubines
90340,9229,10,Ángeles / querubines
63929,9230,10,Ángeles / querubines
63933,9230,72,Jesuitas 
63924,9231,10,Ángeles / querubines
63927,9231,72,Jesuitas 
5281,9233,10,Ángeles / querubines
5282,9233,10,Ángeles / querubines
5284,9233,100,Paisaje
5285,9233,150,Naturaleza
5286,9233,163,Túnica
5224,9234,10,Ángeles / querubines
5225,9234,10,Ángeles / querubines
5226,9234,536,Camino 
5229,9234,100,Paisaje
5230,9234,150,Naturaleza
5231,9234,163,Túnica
5454,9235,10,Ángeles / querubines
5455,9235,10,Ángeles / querubines
5458,9235,100,Paisaje
5459,9235,150,Naturaleza
5460,9235,163,Túnica
134922,9235,749,Látigo
1611,9236,10,Ángeles / querubines
1613,9236,536,Camino 
1617,9236,100,Paisaje
1619,9236,150,Naturaleza
124891,9237,11,Armadura / yelmo
638,9237,11,Armadura / yelmo
640,9237,100,Paisaje
137325,9237,100,Paisaje
641,9238,10,Ángeles / querubines
642,9238,10,Ángeles / querubines
644,9238,536,Camino 
646,9238,25,Arco o marco de flores
647,9238,100,Paisaje
648,9238,403,Estaciones
137326,9238,100,Paisaje
650,9240,10,Ángeles / querubines
652,9240,10,Ángeles / querubines
656,9240,100,Paisaje
657,9240,403,Estaciones
134634,9240,477,Lanza
137327,9240,100,Paisaje
138300,9240,693,Peces 
124636,9241,786,Armas
130008,9241,735,Cuerda / soga  (atadura)
140700,9241,364,Sombrero
7313,9241,429,Tintero y pluma
143407,9241,429,Tintero y pluma
125320,9242,281,Bandera
140701,9242,364,Sombrero
1640,9242,429,Tintero y pluma
143408,9242,429,Tintero y pluma
124637,9243,786,Armas
130009,9243,735,Cuerda / soga  (atadura)
5680,9243,10,Ángeles / querubines
5681,9243,10,Ángeles / querubines
140702,9243,364,Sombrero
7369,9243,429,Tintero y pluma
143409,9243,429,Tintero y pluma
124638,9244,786,Armas
5851,9244,10,Ángeles / querubines
5852,9244,10,Ángeles / querubines
140703,9244,364,Sombrero
7577,9244,429,Tintero y pluma
143410,9244,429,Tintero y pluma
124639,9245,786,Armas
130010,9245,735,Cuerda / soga  (atadura)
5599,9245,10,Ángeles / querubines
5600,9245,10,Ángeles / querubines
5601,9245,100,Paisaje
140704,9245,364,Sombrero
7266,9245,429,Tintero y pluma
143411,9245,429,Tintero y pluma
6170,9246,10,Ángeles / querubines
6172,9246,100,Paisaje
1621,9247,10,Ángeles / querubines
1622,9247,536,Camino 
1625,9247,100,Paisaje
1627,9247,150,Naturaleza
137328,9247,100,Paisaje
124892,9248,11,Armadura / yelmo
681,9248,11,Armadura / yelmo
4284,9248,10,Ángeles / querubines
1672,9248,429,Tintero y pluma
143412,9248,429,Tintero y pluma
11197,9250,10,Ángeles / querubines
11200,9250,167,Coro
106817,9250,159,Partitura
106818,9250,10,Ángeles / querubines
146499,9250,697,Violín
129532,9251,726,Cuchillo / daga  
129533,9251,726,Cuchillo / daga  
13987,9251,35,Cortinaje
116461,9251,726,Cuchillo / daga  
59682,9253,35,Cortinaje
59683,9253,180,Guirnalda
90343,9254,10,Ángeles / querubines
90344,9254,10,Ángeles / querubines
103458,9255,126,Vanidad
13805,9257,58,Familia
13812,9257,157,Soldados
13813,9257,10,Ángeles / querubines
13814,9257,652,Colina / montaña 
13815,9257,100,Paisaje
13816,9257,10,Ángeles / querubines
104068,9257,100,Paisaje
129534,9258,726,Cuchillo / daga  
85098,9258,10,Ángeles / querubines
33250,9259,3,Alegoría
33251,9259,10,Ángeles / querubines
33257,9259,95,Oración
33258,9259,99,Órdenes religiosas
22174,9260,163,Túnica
22175,9260,291,Apóstoles 
134635,9260,477,Lanza
23181,9261,291,Apóstoles 
23184,9261,163,Túnica
