id,artwork_id,description_id
5013,9218,11
5017,9218,120
5018,9218,10
6597,9218,429
143402,9218,429
124887,9219,11
585,9219,11
3039,9219,95
1530,9219,429
143403,9219,429
124888,9220,11
606,9220,10
608,9220,11
1557,9220,429
143404,9220,429
98695,9221,10
98696,9221,10
124889,9222,11
617,9222,11
621,9222,25
622,9222,100
1578,9222,429
143405,9222,429
134633,9223,477
138299,9223,693
130007,9224,735
64444,9224,10
64445,9224,735
124890,9225,11
627,9225,11
629,9225,100
1596,9225,429
143406,9225,429
6167,9226,11
6168,9226,100
101330,9226,534
138007,9226,718
632,9227,10
633,9227,10
635,9227,100
5675,9228,100
5676,9228,150
5677,9228,163
139298,9228,328
90339,9229,10
90340,9229,10
63929,9230,10
63933,9230,72
63924,9231,10
63927,9231,72
5281,9233,10
5282,9233,10
5284,9233,100
5285,9233,150
5286,9233,163
5224,9234,10
5225,9234,10
5226,9234,536
5229,9234,100
5230,9234,150
5231,9234,163
5454,9235,10
5455,9235,10
5458,9235,100
5459,9235,150
5460,9235,163
134922,9235,749
1611,9236,10
1613,9236,536
1617,9236,100
1619,9236,150
124891,9237,11
638,9237,11
640,9237,100
137325,9237,100
641,9238,10
642,9238,10
644,9238,536
646,9238,25
647,9238,100
648,9238,403
137326,9238,100
650,9240,10
652,9240,10
656,9240,100
657,9240,403
134634,9240,477
137327,9240,100
138300,9240,693
124636,9241,786
130008,9241,735
140700,9241,364
7313,9241,429
143407,9241,429
125320,9242,281
140701,9242,364
1640,9242,429
143408,9242,429
124637,9243,786
130009,9243,735
5680,9243,10
5681,9243,10
140702,9243,364
7369,9243,429
143409,9243,429
124638,9244,786
5851,9244,10
5852,9244,10
140703,9244,364
7577,9244,429
143410,9244,429
124639,9245,786
130010,9245,735
5599,9245,10
5600,9245,10
5601,9245,100
140704,9245,364
7266,9245,429
143411,9245,429
6170,9246,10
6172,9246,100
1621,9247,10
1622,9247,536
1625,9247,100
1627,9247,150
137328,9247,100
124892,9248,11
681,9248,11
4284,9248,10
1672,9248,429
143412,9248,429
11197,9250,10
11200,9250,167
106817,9250,159
106818,9250,10
146499,9250,697
129532,9251,726
129533,9251,726
13987,9251,35
116461,9251,726
59682,9253,35
59683,9253,180
90343,9254,10
90344,9254,10
103458,9255,126
13805,9257,58
13812,9257,157
13813,9257,10
13814,9257,652
13815,9257,100
13816,9257,10
104068,9257,100
129534,9258,726
85098,9258,10
33250,9259,3
33251,9259,10
33257,9259,95
33258,9259,99
22174,9260,163
22175,9260,291
134635,9260,477
23181,9261,291
23184,9261,163
19110,9262,163
19112,9262,338
142624,9262,429
20805,9262,429
143413,9262,429
21466,9263,163
129127,9264,303
30760,9264,3
30763,9264,200
30764,9264,132
30766,9264,180
30769,9264,152
124453,9265,490
30770,9265,3
30772,9265,180
133680,9265,441
143988,9265,633
90703,9266,10
73302,9267,10
94590,9268,536
140705,9268,364
85105,9269,10
127296,9270,143
134636,9270,477
88276,9271,82
130011,9272,735
68904,9272,735
68908,9272,157
130012,9273,735
69967,9273,735
69969,9273,363
69970,9273,338
69973,9273,157
134243,9273,419
90486,9274,10
90487,9274,10
126679,9275,186
126924,9275,589
130013,9275,735
130014,9276,735
69974,9276,735
69975,9276,300
69978,9276,419
69979,9276,157
134244,9276,419
139821,9276,157
88764,9277,157
92499,9278,360
140706,9279,364
66172,9281,65
66177,9282,80
128891,9283,4
66185,9285,164
66191,9287,164
66194,9288,338
56447,9288,429
143414,9288,429
127819,9289,100
127956,9289,254
49690,9289,80
49691,9289,150
21723,9290,10
21725,9290,163
22601,9291,163
129535,9292,726
14007,9292,84
135913,9292,84
70941,9293,25
70942,9293,170
82540,9294,10
82541,9294,10
82542,9294,35
138111,9294,170
37370,9295,10
78364,9296,10
78365,9296,10
78366,9296,10
78367,9296,10
78372,9296,10
78373,9296,10
125321,9297,281
2523,9297,100
111242,9297,8
111244,9297,150
137329,9297,100
127527,9298,780
17682,9298,8
17683,9298,35
17689,9298,289
144886,9298,163
146711,9298,242
29566,9299,225
29586,9300,105
29587,9300,108
85360,9302,100
85362,9302,429
142625,9302,429
71328,9302,429
143415,9302,429
85363,9303,4
135914,9303,84
124640,9304,786
85369,9304,65
85370,9304,100
137330,9304,100
127154,9306,225
85377,9306,454
12419,9307,3
12421,9307,99
132698,9307,289
85351,9308,65
17690,9310,95
17691,9310,100
17696,9310,289
144887,9310,163
146712,9310,242
90554,9311,10
90555,9311,10
41338,9313,47
131836,9313,678
41342,9314,47
134109,9314,708
127464,9315,728
41345,9315,47
41348,9316,47
82554,9317,100
137331,9317,100
23986,9318,120
82472,9319,10
127155,9320,225
29588,9320,225
29597,9321,298
127156,9322,225
29599,9322,225
29603,9322,298
29609,9323,95
29612,9324,225
29618,9324,95
70198,9326,281
70200,9326,10
70201,9326,163
127710,9327,137
128575,9327,652
100494,9327,536
100496,9327,80
103254,9327,137
103257,9327,652
103258,9327,249
103259,9327,150
103260,9327,100
103262,9327,364
135148,9327,80
140707,9327,364
125611,9328,144
38861,9328,346
114587,9328,289
132699,9328,289
37035,9329,346
37037,9329,216
114687,9329,15
114688,9329,289
141826,9329,216
87106,9330,100
137332,9330,100
61192,9331,10
61193,9331,10
61194,9331,20
61198,9331,245
61199,9331,245
61204,9331,99
61205,9331,10
61206,9331,10
131837,9331,678
132700,9331,289
144888,9331,163
146500,9331,697
146713,9331,242
62404,9332,10
62405,9332,10
62406,9332,20
62413,9332,245
62414,9332,245
62418,9332,99
62419,9332,10
62420,9332,10
132701,9332,289
144889,9332,163
146714,9332,242
62431,9333,10
62432,9333,10
62433,9333,20
62440,9333,245
62441,9333,245
62446,9333,99
62447,9333,10
62448,9333,10
62454,9333,129
132702,9333,289
144890,9333,163
144891,9333,163
146715,9333,242
127370,9334,536
100499,9334,200
100500,9334,80
100501,9334,596
103266,9334,536
103269,9334,437
103272,9334,364
134923,9334,749
135149,9334,80
137333,9334,100
140708,9334,364
13203,9335,3
13206,9335,65
97117,9336,10
97119,9336,132
97123,9336,10
8420,9338,150
8422,9338,163
59813,9339,10
75809,9340,83
75811,9340,87
135360,9340,83
125322,9341,281
33261,9341,3
33263,9341,60
33264,9341,60
33265,9341,99
132703,9341,289
124893,9342,11
127897,9342,11
18161,9342,80
18163,9342,157
18164,9342,163
110766,9342,11
110768,9342,11
110769,9342,477
110770,9342,150
110771,9342,100
134637,9342,477
135150,9342,80
137334,9342,100
144892,9342,163
57102,9343,35
50278,9343,429
143416,9343,429
128107,9344,255
93035,9344,346
93036,9344,473
77678,9344,429
143417,9344,429
76015,9345,83
76017,9345,87
135361,9345,83
125995,9346,156
49788,9346,35
49791,9346,83
49793,9346,216
135915,9346,84
141827,9346,216
141828,9346,216
130544,9347,515
101950,9347,338
142626,9347,429
86584,9347,429
143418,9347,429
18165,9348,10
18166,9348,80
18167,9348,100
18168,9348,164
110772,9348,683
110773,9348,216
137335,9348,100
141829,9348,216
55188,9349,10
55190,9349,163
125996,9350,156
140709,9350,364
145619,9350,834
79657,9351,291
79660,9351,90
79661,9351,90
19115,9352,163
20809,9352,429
143419,9352,429
21469,9353,338
23264,9353,429
143420,9353,429
48165,9354,8
48170,9354,163
61230,9356,10
61231,9356,10
61232,9356,20
61234,9356,245
61235,9356,245
61239,9356,99
61240,9356,100
61241,9356,10
61242,9356,10
131838,9356,678
132704,9356,289
137336,9356,100
144893,9356,163
146716,9356,242
73305,9357,10
73306,9357,10
51300,9358,429
143421,9358,429
84383,9359,10
84384,9359,10
35898,9360,536
35899,9360,65
35916,9361,35
35919,9361,84
131694,9362,461
8006,9362,177
146501,9362,697
127711,9363,137
2512,9363,47
2513,9363,80
2514,9363,25
2516,9363,130
62455,9364,10
76039,9365,83
76041,9365,87
135362,9365,83
126177,9367,705
128892,9367,4
66913,9367,84
135916,9367,84
138008,9367,718
144894,9367,163
25913,9368,307
25914,9368,342
19117,9369,163
107862,9369,35
107863,9369,100
127371,9370,536
128576,9370,652
100502,9370,10
100503,9370,100
100504,9370,401
100505,9370,213
103278,9370,536
103283,9370,652
103284,9370,150
103285,9370,10
73646,9371,163
144895,9371,163
35930,9372,164
35931,9372,150
35934,9372,163
129536,9374,726
4088,9374,10
4089,9374,8
133681,9374,441
140710,9374,364
91611,9375,157
144896,9375,163
22719,9376,291
22721,9376,163
130015,9377,735
65915,9377,735
130016,9379,735
61877,9379,735
112927,9379,164
144897,9379,163
131036,9380,42
5019,9380,10
5023,9380,180
115953,9380,10
131915,9380,180
134110,9380,708
19121,9381,163
20815,9381,429
143422,9381,429
5031,9383,10
127898,9384,11
128893,9384,4
66581,9384,160
66583,9384,84
66584,9384,85
135917,9384,84
136485,9384,85
139822,9384,157
130017,9385,735
69980,9385,735
69982,9385,157
139823,9385,157
126680,9386,186
126925,9386,589
130018,9386,735
82475,9386,735
82479,9386,157
61253,9387,10
61254,9387,10
61255,9387,20
61256,9387,245
61257,9387,245
61261,9387,99
61262,9387,100
131839,9387,678
132705,9387,289
135918,9387,84
137337,9387,100
144898,9387,163
146717,9387,242
16534,9388,163
21989,9389,10
132706,9389,289
126926,9390,589
130019,9390,735
79944,9390,735
22604,9391,163
131695,9392,461
6721,9392,10
79463,9393,8
144899,9393,163
130020,9394,735
68909,9394,735
68913,9394,157
124894,9395,11
60944,9395,157
112810,9395,11
134924,9395,749
135276,9395,657
18646,9396,10
18650,9397,10
130545,9398,515
35725,9398,291
35729,9398,84
20899,9399,10
20901,9399,10
35957,9401,202
35958,9401,338
35960,9401,84
35979,9402,84
35980,9402,92
129537,9403,726
129538,9403,726
131374,9403,447
14038,9403,10
14040,9403,100
116467,9403,726
126927,9404,589
130021,9404,735
79949,9404,735
33269,9405,3
33270,9405,10
33272,9405,45
131177,9406,759
6178,9406,10
134925,9406,749
6185,9407,10
133454,9407,421
145725,9407,366
124454,9408,490
129539,9408,726
130022,9408,735
6195,9408,10
97126,9409,10
97128,9409,132
97133,9409,10
130023,9410,735
65530,9410,735
65534,9410,157
133455,9410,421
33277,9411,3
33278,9411,10
33280,9411,95
33281,9411,99
132707,9411,289
125323,9412,281
49528,9413,10
49529,9413,47
70202,9414,10
132708,9414,289
79663,9415,291
117141,9415,157
4091,9416,10
4092,9416,8
133682,9416,441
4099,9417,10
133683,9417,441
8110,9418,10
133684,9418,441
86791,9419,10
128108,9420,255
93217,9420,346
93218,9420,473
77836,9420,429
143423,9420,429
101755,9421,346
101756,9421,10
53646,9422,43
126681,9423,186
126928,9423,589
130024,9423,735
79953,9423,735
126682,9424,186
126929,9424,589
130025,9424,735
79966,9424,735
130026,9425,735
68914,9425,735
68918,9425,157
73081,9426,383
73084,9426,157
75684,9427,83
75686,9427,87
135363,9427,83
126683,9429,186
126930,9429,589
79970,9429,735
125324,9430,281
7439,9430,35
134638,9430,477
128577,9431,652
127899,9432,11
7462,9432,35
134639,9432,477
139824,9432,157
21728,9433,163
63815,9434,129
135256,9434,82
146718,9434,242
35992,9435,245
35994,9435,163
90578,9437,10
90579,9437,10
124682,9438,170
135919,9438,84
139174,9438,705
124683,9439,170
86725,9439,10
86728,9439,547
134111,9439,708
138506,9439,799
144900,9439,163
144901,9439,163
145620,9439,834
94600,9440,10
21730,9441,10
22887,9443,10
85821,9444,10
85824,9444,10
85816,9445,10
85820,9445,473
6729,9448,10
6731,9448,50
55191,9449,10
55192,9449,10
55194,9449,100
140711,9449,364
127900,9450,11
130027,9450,735
6939,9450,11
6940,9450,22
6941,9450,90
6942,9450,157
6943,9450,11
139825,9450,157
1683,9451,163
90645,9452,10
90646,9452,10
90614,9453,10
90615,9453,10
22605,9454,10
22606,9454,163
35903,9455,90
35904,9455,157
131447,9456,55
74185,9456,10
74186,9456,291
74189,9456,55
127157,9457,225
127901,9457,11
18199,9457,35
18201,9457,157
18202,9457,11
139826,9457,157
136486,9458,85
137338,9458,100
144902,9458,163
136774,9459,679
8019,9459,177
82909,9460,289
128327,9461,285
81171,9461,285
22607,9462,10
22608,9462,163
49804,9463,216
126931,9464,589
130028,9464,735
79974,9464,735
108357,9465,35
108359,9465,620
127297,9466,143
19,9466,12
97135,9466,10
97138,9466,132
97143,9466,10
126932,9467,589
130029,9467,735
79978,9467,735
6403,9468,10
144903,9469,163
137339,9470,100
126684,9471,186
126933,9471,589
130030,9471,735
76204,9471,735
76207,9471,157
88769,9472,157
139827,9472,157
126934,9473,589
130031,9473,735
79982,9473,735
39947,9474,364
140712,9474,364
62480,9475,35
62481,9475,10
74192,9476,291
131230,9477,338
99431,9477,338
137340,9478,100
126685,9479,186
126935,9479,589
130032,9479,735
79986,9479,735
18255,9480,10
131037,9481,42
62474,9481,10
62476,9481,10
126936,9482,589
130033,9482,735
79990,9482,735
135920,9483,84
130546,9484,515
131696,9484,461
4106,9484,10
73647,9485,10
73650,9485,346
128578,9486,652
2435,9486,47
2436,9486,100
2438,9486,163
2439,9486,652
144904,9486,163
30207,9487,3
30208,9487,164
133685,9487,441
28383,9489,20
28385,9489,101
126686,9490,186
126937,9490,589
76211,9490,157
85391,9491,10
85395,9491,10
74625,9492,10
74628,9492,10
85826,9493,10
85828,9493,10
126938,9494,589
130034,9494,735
79994,9494,735
126939,9495,589
130035,9495,735
79998,9495,735
57478,9496,100
146502,9496,697
131697,9497,461
1097,9497,10
1100,9497,160
1118,9497,10
146503,9497,697
1686,9498,10
1688,9498,10
1689,9498,164
1101,9499,10
1104,9499,159
1105,9499,160
1120,9499,10
146504,9499,697
131038,9500,42
140713,9500,364
2080,9501,10
2081,9501,536
2084,9501,95
2085,9501,100
2086,9501,150
2087,9501,163
134274,9501,576
88141,9502,82
136775,9503,679
97146,9503,10
97147,9503,132
138092,9503,159
146505,9503,697
127528,9504,780
48172,9504,8
85109,9505,291
4925,9506,11
4932,9506,100
4934,9506,150
6505,9506,429
143424,9506,429
139457,9507,821
35256,9508,150
124641,9509,786
3075,9509,129
3077,9509,150
140714,9509,364
48185,9510,8
48188,9510,164
74208,9511,291
5326,9512,10
5327,9512,100
5328,9512,10
5331,9512,177
134926,9512,749
138816,9512,669
130036,9513,735
68919,9513,735
68924,9513,157
79559,9514,10
79560,9514,10
79563,9514,132
79567,9514,10
79568,9514,10
2348,9515,10
2351,9515,137
35259,9516,150
136776,9518,679
97160,9518,10
97162,9518,132
97165,9518,10
127957,9519,254
20885,9519,164
139458,9519,821
108839,9520,770
108840,9520,100
137341,9520,100
35263,9521,652
35264,9521,150
131698,9522,461
103289,9522,150
103290,9522,364
140715,9522,364
146506,9522,697
86364,9523,10
86366,9523,92
82558,9524,25
109372,9525,108
59684,9526,35
59686,9526,180
132709,9526,289
6406,9527,10
6408,9527,25
6409,9527,100
124642,9528,786
130037,9528,735
5858,9528,10
5859,9528,10
5860,9528,25
5861,9528,100
140716,9528,364
7589,9528,429
143425,9528,429
76213,9529,735
126687,9530,186
126940,9530,589
130038,9530,735
76217,9530,735
76220,9530,157
139828,9530,157
48201,9532,8
14512,9533,10
14513,9533,11
14515,9533,92
14518,9533,10
14520,9533,225
126438,9534,161
94605,9534,10
134112,9534,708
140717,9534,364
86755,9535,536
138507,9535,799
124684,9536,170
86784,9536,547
134113,9536,708
138508,9536,799
140718,9536,364
126439,9537,161
135921,9537,84
140719,9537,364
23991,9538,100
125997,9540,156
126440,9540,161
66748,9540,10
140720,9540,364
144905,9540,163
126441,9541,161
31253,9541,150
31254,9541,163
144906,9541,163
96946,9542,281
96947,9542,100
130039,9543,735
74683,9543,10
74685,9543,536
140721,9543,364
141830,9543,216
144907,9543,163
144908,9543,163
144909,9543,163
126819,9544,220
128388,9544,138
128579,9544,652
129315,9544,707
239,9544,84
134114,9544,708
144910,9544,163
126688,9546,186
126941,9546,589
82481,9546,735
82485,9546,157
139829,9546,157
127712,9547,137
133539,9547,619
152,9548,58
108964,9548,188
108965,9548,188
98885,9549,10
98886,9549,10
98890,9550,10
98891,9550,10
83748,9551,35
132710,9551,289
131316,9552,444
31432,9552,3
31433,9552,10
133456,9552,421
134640,9552,477
134927,9552,749
77799,9553,291
77803,9553,148
79669,9554,291
79672,9554,148
144911,9555,163
125998,9556,156
126442,9556,161
125544,9557,342
66486,9557,150
137342,9557,100
124895,9558,11
686,9558,11
687,9558,536
688,9558,100
137343,9558,100
1685,9558,429
143426,9558,429
134641,9559,477
138301,9559,693
124896,9560,11
696,9560,11
137344,9560,100
74214,9561,291
69683,9564,8
69684,9564,291
69685,9564,10
69693,9564,157
130040,9565,735
73085,9565,291
73086,9565,735
73089,9565,157
139830,9565,157
130041,9566,735
73090,9566,291
73091,9566,735
73094,9566,157
139831,9566,157
124897,9567,11
65029,9567,249
65030,9567,157
112673,9567,10
112674,9567,11
112678,9567,477
134642,9567,477
134643,9567,477
20792,9568,35
124898,9569,11
130042,9569,735
65035,9569,249
134644,9569,477
130043,9570,735
73096,9570,419
73097,9570,157
134245,9570,419
69983,9571,735
69986,9571,419
134246,9571,419
139640,9571,824
69987,9572,735
69989,9572,419
69990,9572,157
134247,9572,419
139641,9572,824
130044,9573,735
72894,9573,735
72897,9573,419
72898,9573,157
139832,9573,157
130045,9574,735
69372,9574,735
69376,9574,157
131039,9575,42
5034,9575,47
5035,9575,108
130046,9576,735
68925,9576,291
68926,9576,735
68931,9576,157
130047,9577,735
69462,9577,735
69465,9577,157
130048,9578,735
69466,9578,735
69469,9578,157
124899,9579,11
60752,9579,157
112743,9579,11
112744,9579,275
112746,9579,132
112747,9579,164
112748,9579,477
134645,9579,477
139833,9579,157
60756,9580,157
112750,9580,11
112751,9580,132
139834,9580,157
124900,9581,11
60760,9581,157
112753,9581,11
112755,9581,132
135277,9581,657
139835,9581,157
72906,9582,735
72908,9582,419
72909,9582,157
101954,9583,101
142627,9583,429
86590,9583,429
143427,9583,429
130049,9584,735
109789,9584,107
109790,9584,157
134646,9584,477
126689,9585,186
126942,9585,589
130050,9585,735
80002,9585,735
126943,9586,589
78670,9586,735
78673,9586,148
78674,9586,157
139836,9586,157
15860,9587,35
126690,9588,186
126944,9588,589
77114,9588,735
77118,9588,157
97167,9590,10
97168,9590,132
126691,9591,186
126945,9591,589
130051,9591,735
76222,9591,735
76225,9591,157
126692,9592,186
126946,9592,589
130052,9592,735
76227,9592,735
76230,9592,157
126693,9593,186
126947,9593,589
78677,9593,735
78681,9593,148
78682,9593,157
139837,9593,157
97173,9594,132
97179,9594,202
81726,9594,429
143428,9594,429
83541,9595,157
139838,9595,157
130053,9596,735
60945,9596,10
112819,9596,10
112821,9596,735
134928,9596,749
88774,9597,157
140722,9598,364
127529,9600,780
73855,9600,164
73856,9600,245
126443,9601,161
128109,9601,255
131375,9601,447
88719,9601,129
138133,9601,763
82568,9602,100
137345,9602,100
82581,9604,100
137346,9604,100
23995,9606,163
130054,9607,735
28607,9607,164
28608,9607,108
132711,9607,289
28752,9608,87
130336,9609,767
25920,9609,307
25922,9609,58
128328,9610,285
132712,9610,289
51957,9611,100
137347,9611,100
73309,9612,10
73310,9612,291
73312,9612,10
128580,9613,652
130055,9613,735
66758,9613,10
66760,9613,536
140723,9613,364
141831,9613,216
144912,9613,163
21471,9614,163
21474,9614,338
101618,9615,346
126948,9616,589
130056,9616,735
80006,9616,735
22891,9617,10
88737,9619,10
88738,9619,10
9190,9620,177
9192,9620,249
84579,9621,100
1691,9622,10
1692,9622,164
20796,9623,35
16536,9624,10
128329,9625,285
5036,9626,10
5038,9626,47
115963,9626,10
62700,9627,50
62701,9627,101
126444,9628,161
129540,9629,726
35730,9629,3
35731,9629,10
35732,9629,291
70952,9630,10
70953,9630,163
79740,9631,10
79741,9631,291
79745,9631,90
79746,9631,90
74220,9632,291
131448,9633,55
99433,9633,55
99436,9633,116
133686,9633,441
23997,9634,95
23998,9634,163
32078,9635,291
32082,9635,163
66423,9636,10
129128,9637,303
129541,9637,726
21936,9637,163
21937,9637,291
83752,9638,10
83753,9638,100
132713,9638,289
57486,9639,652
88147,9640,10
88149,9640,82
23185,9641,291
23187,9641,163
1694,9642,10
1695,9642,50
1696,9642,164
25383,9643,291
25387,9643,163
90396,9644,10
26833,9645,291
26838,9645,157
23745,9646,10
85730,9647,10
135922,9647,84
136589,9650,672
23070,9650,10
23072,9650,132
23073,9650,100
23188,9651,291
134647,9651,477
37907,9652,10
37909,9652,170
37910,9652,65
81258,9653,346
128581,9654,652
129042,9654,246
105868,9654,246
105869,9654,652
124660,9655,25
44649,9655,10
44650,9655,10
44657,9655,45
44659,9655,25
44661,9655,245
44662,9655,245
44667,9655,346
44673,9655,129
132714,9655,289
137348,9655,100
124661,9656,25
44674,9656,10
44675,9656,10
44680,9656,45
44683,9656,245
44684,9656,245
132715,9656,289
135923,9656,84
144095,9656,204
144913,9656,163
22896,9657,100
22897,9657,10
133687,9657,441
135151,9657,80
87083,9658,10
11691,9659,25
11692,9659,100
138009,9659,718
146719,9659,242
59091,9660,20
59095,9660,245
59096,9660,245
59100,9660,99
59101,9660,100
132716,9660,289
137349,9660,100
140724,9660,364
82592,9663,35
82593,9663,25
82597,9663,100
137350,9663,100
111002,9664,10
111003,9664,35
72911,9665,419
72912,9665,157
139839,9665,157
127465,9666,728
35268,9666,163
82601,9667,10
82602,9667,10
82607,9667,100
137351,9667,100
124685,9668,170
86813,9668,547
138509,9668,799
140725,9668,364
140726,9670,364
72914,9671,419
72915,9671,157
139840,9671,157
101620,9672,338
101621,9672,346
142628,9672,429
85909,9672,429
143429,9672,429
13484,9673,11
13485,9673,47
124901,9674,11
3613,9674,10
3614,9674,10
3615,9674,11
85128,9675,72
74224,9676,291
80287,9677,291
88855,9678,10
88858,9678,90
31437,9679,3
31438,9679,10
127562,9680,234
127466,9681,728
131677,9681,458
35273,9681,150
35278,9682,163
31441,9685,3
31442,9685,10
31444,9685,90
23350,9686,10
23351,9686,100
23352,9686,10
135152,9686,80
127713,9687,137
27133,9687,10
66586,9687,65
4000,9688,163
140727,9688,364
19124,9689,163
96950,9690,65
132717,9690,289
8426,9691,100
134648,9691,477
8431,9692,90
8432,9692,90
8433,9692,107
8437,9692,163
8438,9692,164
13890,9693,3
13891,9693,10
13892,9693,10
74233,9694,291
91874,9695,10
91875,9695,10
91882,9695,72
91883,9695,72
91886,9695,100
91887,9695,10
91888,9695,10
130057,9696,735
67065,9696,10
67067,9696,536
67069,9696,150
144914,9696,163
31268,9697,10
31271,9697,150
24559,9699,291
35282,9700,163
128110,9701,255
131376,9701,447
10833,9701,99
10837,9701,177
132718,9701,289
74124,9702,202
21664,9703,80
21666,9703,163
21669,9703,202
21670,9703,291
138302,9703,693
125325,9704,281
26839,9704,291
26842,9704,157
26843,9704,163
140728,9704,364
23192,9705,291
23193,9705,321
23195,9705,350
21939,9706,164
21940,9706,202
21941,9706,321
23624,9706,429
143430,9706,429
23510,9707,291
23513,9707,163
142629,9707,429
25386,9707,429
143431,9707,429
21166,9708,163
142630,9708,429
22961,9708,429
143432,9708,429
23662,9709,291
127593,9710,244
21475,9710,84
21478,9710,163
125326,9711,281
24562,9711,291
24565,9711,157
22178,9713,163
22181,9713,100
22182,9713,291
26844,9714,291
26847,9714,163
20544,9715,84
20546,9715,163
117142,9716,132
117143,9716,368
117145,9716,10
9194,9717,10
9196,9717,177
9197,9717,202
128894,9718,4
129542,9718,726
35751,9719,3
35755,9719,99
35756,9719,108
132719,9719,289
701,9720,11
133791,9720,254
124902,9721,11
75950,9721,100
75951,9721,10
75952,9721,10
75954,9721,87
135364,9721,83
128421,9723,290
18206,9723,100
18207,9723,87
110778,9723,164
110779,9723,150
110780,9723,635
137352,9723,100
138580,9723,635
20754,9724,90
20759,9724,225
20760,9724,10
57869,9725,85
18235,9726,100
18236,9726,163
18237,9726,164
18238,9726,25
110784,9726,635
133792,9726,254
137353,9726,100
138581,9726,635
32378,9727,1
32379,9727,3
32380,9727,200
32382,9727,150
32383,9728,3
32385,9728,200
32386,9728,56
32388,9728,100
127298,9729,143
32389,9729,3
32390,9729,12
32391,9729,200
32393,9729,100
136580,9729,675
124696,9730,66
131840,9730,678
32394,9730,3
32395,9730,6
32396,9730,200
32397,9730,321
32399,9730,100
133322,9730,800
18244,9731,25
18245,9731,163
18246,9731,164
110786,9731,708
110788,9731,100
110789,9731,635
78374,9732,10
78375,9732,10
78376,9732,10
78377,9732,10
78383,9732,321
78385,9732,10
78386,9732,10
78389,9732,120
128111,9733,255
93233,9733,346
85133,9734,148
85134,9734,157
139841,9734,157
125740,9735,145
17226,9735,58
66880,9737,202
144915,9737,163
145621,9737,834
29004,9738,150
134115,9738,708
138303,9738,693
35284,9739,84
76851,9740,10
76854,9740,10
70802,9741,10
70803,9741,10
70808,9741,10
34415,9742,3
34416,9742,10
34427,9743,3
34429,9744,3
34430,9744,10
34433,9745,3
125025,9746,71
34445,9746,3
34446,9746,10
125327,9747,281
34455,9747,3
34456,9747,10
49551,9748,100
34458,9749,3
34460,9750,3
34461,9750,100
34463,9751,3
34464,9751,10
34465,9751,10
34468,9752,3
34469,9752,150
34470,9752,100
34472,9753,3
34473,9753,225
34475,9753,95
34477,9754,3
34480,9755,3
128330,9756,285
54272,9756,10
54273,9756,285
6346,9757,100
6347,9757,130
133688,9757,441
137354,9757,100
144916,9757,163
27909,9758,58
18260,9759,100
18261,9759,164
18262,9759,166
110792,9759,577
110793,9759,137
110796,9759,594
110797,9759,403
139299,9759,328
1566,9760,47
1568,9760,164
1578,9761,10
1579,9761,8
1580,9761,47
1582,9761,130
137355,9761,100
127714,9762,137
128582,9762,652
128895,9762,4
137356,9762,100
140729,9762,364
127715,9763,137
140730,9763,364
146967,9763,757
65535,9764,735
65539,9764,157
139842,9764,157
127716,9765,137
18267,9765,10
18269,9765,22
18271,9765,164
110801,9765,577
110802,9765,137
110803,9765,594
110804,9765,150
110806,9765,635
137357,9765,100
138582,9765,635
139300,9765,328
36141,9766,84
128112,9767,255
38538,9767,346
124903,9768,11
125741,9768,145
19384,9768,10
19385,9768,47
19387,9768,90
19388,9768,95
110467,9768,10
110469,9768,164
110470,9768,254
110472,9768,10
133793,9768,254
137358,9768,100
125742,9769,145
128896,9769,4
19391,9769,35
19393,9769,100
110473,9769,4
110474,9769,10
110477,9769,164
110478,9769,254
110479,9769,84
110480,9769,90
135924,9769,84
26698,9770,55
26699,9770,321
26702,9770,90
26705,9770,107
132720,9770,289
19395,9771,25
19396,9771,107
140731,9771,364
93023,9772,346
93024,9772,473
77667,9772,429
143433,9772,429
124904,9773,11
19404,9773,47
19405,9773,100
19406,9773,163
110492,9773,477
110493,9773,84
134649,9773,477
135925,9773,84
137359,9773,100
9976,9774,10
9977,9774,10
9982,9774,150
9983,9774,163
9986,9774,180
138304,9774,693
9993,9775,150
9994,9775,163
138010,9775,718
139175,9775,705
129129,9776,303
9998,9776,10
10005,9776,163
10006,9776,164
11599,9776,429
143434,9776,429
18314,9777,35
18316,9777,275
110808,9777,15
141832,9777,216
146507,9777,697
127820,9778,100
18322,9778,163
18323,9778,100
131841,9779,678
32400,9779,3
32401,9779,6
32404,9779,150
32405,9779,100
32318,9779,429
143435,9779,429
124905,9780,11
125328,9780,281
32406,9780,3
32408,9780,56
32410,9780,150
127299,9781,143
32411,9781,3
32412,9781,12
32413,9781,180
32416,9782,1
32417,9782,3
32419,9782,150
30777,9783,3
30780,9783,200
124906,9784,11
12723,9784,10
12725,9784,87
12726,9784,100
124455,9785,490
13005,9785,3
13006,9785,10
14989,9786,55
14990,9786,87
133689,9786,441
140732,9786,364
75689,9787,35
75690,9787,202
75691,9787,202
75696,9787,87
75697,9787,364
75698,9787,216
135926,9787,84
140733,9787,364
141833,9787,216
141834,9787,216
124907,9788,11
130547,9788,515
75760,9788,11
75764,9788,35
75770,9788,84
75773,9788,87
75774,9788,216
135927,9788,84
140734,9788,364
141835,9788,216
141836,9788,216
12740,9789,3
12741,9789,6
12742,9789,10
12743,9789,50
