id,artwork_id,artwork_symbol_id
72897,8870,239
105626,8871,99
72921,8871,22
72922,8871,61
72923,8871,89
72924,8871,99
72925,8871,177
72927,8871,201
37853,8872,22
37854,8872,54
34462,8874,208
34463,8874,61
34465,8874,12
34466,8874,177
106890,8875,142
71482,8875,177
71483,8875,61
122454,8875,177
118427,8876,404
27166,8876,201
119035,8877,404
81618,8877,23
81619,8877,66
81620,8877,92
81621,8877,102
81622,8877,177
81623,8877,183
81624,8877,211
34937,8878,23
34938,8878,46
34939,8878,93
34940,8878,102
34941,8878,774
34942,8878,149
34943,8878,244
34944,8878,268
37855,8879,27
37856,8879,92
37857,8879,177
37858,8879,290
36781,8880,22
36782,8880,54
36783,8880,92
36784,8880,193
111484,8882,7
118029,8882,404
19358,8882,22
19359,8882,94
19360,8882,210
19361,8882,239
94024,8882,4
94025,8882,7
94027,8882,142
94028,8882,144
94029,8882,325
94030,8882,201
94032,8882,588
94034,8882,185
133059,8882,144
105597,8883,99
70487,8883,22
70488,8883,99
70489,8883,102
70490,8883,211
70491,8883,61
123196,8883,185
129357,8883,102
17809,8884,273
17810,8884,77
17811,8884,93
104163,8884,273
104164,8884,239
43411,8886,22
43412,8886,80
43413,8886,87
27015,8887,22
27016,8887,212
37859,8888,22
37860,8888,27
37861,8888,92
37862,8888,102
110979,8889,133
118547,8889,404
806,8889,142
40829,8889,7
40831,8889,23
40832,8889,102
40833,8889,133
40837,8889,239
40838,8889,201
40839,8889,404
40841,8889,133
92640,8889,4
92641,8889,325
92643,8889,185
124848,8889,201
128904,8889,102
106508,8890,142
42096,8890,23
42097,8890,94
42098,8890,142
42100,8890,178
42101,8890,325
42102,8890,239
37160,8891,22
37162,8891,177
37163,8891,193
37164,8891,200
123948,8891,200
76270,8892,23
76272,8892,113
76273,8892,177
76275,8892,210
76276,8892,210
76277,8892,273
76278,8892,201
76279,8892,404
76282,8892,797
130447,8892,113
130448,8892,113
113863,8893,14
50404,8893,22
50405,8893,99
50406,8893,102
50407,8893,177
50408,8893,89
63648,8894,4
63649,8894,14
63650,8894,22
63651,8894,61
63652,8894,102
63653,8894,211
63654,8894,124
63655,8894,211
63656,8894,304
63657,8894,185
63659,8894,201
63665,8894,185
25200,8895,127
25201,8895,183
25202,8895,210
25203,8895,229
25204,8895,230
25205,8895,383
25206,8895,201
127250,8895,92
126133,8896,81
112155,8897,251
46719,8897,177
46721,8897,251
122045,8897,177
19362,8898,94
19363,8898,102
19364,8898,142
19365,8898,325
133060,8898,144
47495,8899,23
47496,8899,27
47497,8899,232
47498,8899,233
47499,8899,383
52882,8900,142
52883,8900,290
116775,8901,54
34468,8901,61
34469,8901,102
34470,8901,177
109419,8902,770
109964,8902,780
10523,8902,5
10524,8902,54
10525,8902,210
9998,8903,1
9999,8903,23
10000,8903,88
10001,8903,102
10002,8903,177
50409,8904,22
50410,8904,89
75866,8905,102
75867,8905,102
75868,8905,102
129596,8905,102
106900,8907,142
71599,8907,177
71600,8907,61
122462,8907,177
105422,8908,556
209,8908,46
1251,8908,244
1330,8908,268
73390,8908,556
132880,8908,779
40842,8909,93
68207,8910,146
105781,8911,142
117441,8911,404
2616,8911,23
2617,8911,46
2618,8911,99
2619,8911,102
91496,8911,142
104613,8912,41
112917,8912,213
79081,8912,14
79082,8912,22
79083,8912,88
79085,8912,185
79086,8912,690
79087,8912,158
105400,8913,556
106422,8913,142
109297,8913,193
112631,8913,226
116854,8913,54
37974,8913,81
37975,8913,97
37976,8913,177
37978,8913,193
37979,8913,235
37981,8913,319
102754,8913,37
102755,8913,54
102756,8913,54
102757,8913,226
102758,8913,226
102759,8913,789
121769,8913,177
125710,8913,81
125711,8913,81
128833,8913,102
133384,8913,448
106810,8915,142
69208,8915,23
69209,8915,142
69210,8915,177
107864,8916,249
120058,8916,74
49199,8916,22
49200,8916,77
49201,8916,93
49202,8916,125
49205,8916,133
112559,8917,226
112560,8917,226
41497,8917,14
41498,8917,22
41499,8917,37
41501,8917,226
114182,8918,14
119036,8918,404
81626,8918,14
81627,8918,23
81628,8918,208
81629,8918,66
81630,8918,92
81631,8918,102
81632,8918,133
81633,8918,142
81634,8918,124
81635,8918,211
6415,8919,26
6416,8919,86
6417,8919,123
6418,8919,201
6420,8919,61
103527,8919,404
103529,8919,124
125399,8919,201
126841,8919,92
130533,8919,411
108768,8920,433
81330,8920,27
81331,8920,102
81333,8920,177
108143,8921,447
129296,8921,102
75878,8922,102
75879,8922,102
75880,8922,102
129597,8922,102
120028,8923,74
40845,8923,23
40846,8923,74
40847,8923,86
40848,8923,89
40850,8923,239
40851,8923,201
40852,8923,404
92645,8923,4
92646,8923,185
92649,8923,185
124849,8923,201
126486,8923,86
119450,8924,631
40853,8924,81
40856,8924,325
40857,8924,212
40858,8924,239
92651,8924,23
92653,8924,185
125785,8924,81
125786,8924,81
113644,8925,14
113645,8925,14
115988,8925,38
116532,8925,46
40861,8925,14
40862,8925,38
40863,8925,46
40864,8925,46
40865,8925,125
40867,8925,239
92655,8925,185
132172,8925,125
113646,8926,14
113647,8926,14
40868,8926,14
40869,8926,23
40870,8926,102
40872,8926,117
40873,8926,124
40874,8926,404
92656,8926,74
128905,8926,102
133660,8926,448
40878,8927,201
40879,8927,404
92658,8927,4
92659,8927,149
92660,8927,185
124850,8927,201
40882,8928,273
40883,8928,102
40885,8928,177
40886,8928,239
40887,8928,273
40888,8928,649
92663,8928,185
128906,8928,102
133661,8928,448
110331,8929,163
113648,8929,14
113649,8929,14
116237,8929,42
116238,8929,42
120029,8929,74
41046,8929,61
41047,8929,37
41048,8929,42
41049,8929,74
41050,8929,163
41051,8929,125
41053,8929,163
105018,8930,208
105498,8930,99
110076,8930,780
112250,8930,244
113650,8930,14
113651,8930,14
41058,8930,14
41059,8930,208
41061,8930,46
41062,8930,46
41063,8930,99
41064,8930,102
41066,8930,162
41068,8930,177
92666,8930,185
113652,8931,14
113653,8931,14
118559,8931,404
120030,8931,74
41072,8931,14
41073,8931,17
41074,8931,74
41075,8931,325
41077,8931,201
41078,8931,404
92667,8931,23
92670,8931,185
124851,8931,201
108194,8932,433
110980,8932,133
113654,8932,14
113655,8932,14
41083,8932,14
41084,8932,102
41085,8932,133
41086,8932,142
41088,8932,178
41090,8932,239
41091,8932,133
92671,8932,4
92672,8932,38
92674,8932,185
113656,8933,14
113657,8933,14
118560,8933,404
41093,8933,89
41094,8933,102
41095,8933,125
41098,8933,325
41099,8933,201
41100,8933,473
92675,8933,325
92676,8933,211
92677,8933,311
92678,8933,404
124852,8933,201
130112,8933,473
130113,8933,473
132173,8933,125
371,8934,86
424,8934,88
520,8934,93
63666,8934,4
63667,8934,22
63668,8934,61
63670,8934,208
63671,8934,211
63672,8934,304
63673,8934,185
63674,8934,325
63676,8934,201
63681,8934,185
50424,8935,22
50425,8935,99
50426,8935,102
50427,8935,177
50428,8935,89
6957,8936,167
91497,8936,80
91498,8936,246
119037,8937,404
81636,8937,23
81637,8937,66
81638,8937,92
81639,8937,133
81640,8937,142
81641,8937,124
81642,8937,210
81643,8937,211
81644,8937,22
108144,8938,447
129297,8938,102
116590,8939,46
119515,8939,631
119516,8939,631
63131,8939,22
63132,8939,631
63133,8939,639
118708,8940,404
462,8940,92
837,8940,142
54820,8940,273
54821,8940,102
54822,8940,177
108957,8941,239
108,8941,26
50744,8941,325
50745,8941,239
50746,8941,123
26405,8942,279
118356,8943,404
25897,8943,26
25898,8943,62
25899,8943,119
25900,8943,127
25901,8943,183
25902,8943,210
25903,8943,229
25904,8943,230
112563,8944,226
112564,8944,226
41519,8944,61
41520,8944,226
41521,8944,193
41522,8944,37
41523,8944,226
118795,8945,404
107052,8946,142
75088,8946,211
75125,8946,61
28126,8947,92
28127,8947,94
28128,8947,135
28130,8947,201
106600,8948,142
46389,8948,54
46390,8948,92
46391,8948,239
115892,8950,633
49206,8950,133
49207,8950,185
70787,8951,92
55105,8952,53
55106,8952,93
127586,8952,92
107865,8953,249
49208,8953,102
49209,8953,119
26980,8954,5
26981,8954,27
26982,8954,54
26983,8954,92
77703,8956,87
126584,8956,86
52776,8957,22
52777,8957,142
89403,8957,201
89404,8957,404
119038,8958,404
81645,8958,23
81646,8958,92
81647,8958,211
81648,8958,789
809,8959,142
109365,8960,770
117727,8960,404
9649,8960,94
126134,8961,81
70638,8962,23
70639,8962,92
59752,8963,92
59753,8963,239
59754,8963,201
119517,8964,631
63134,8964,46
63137,8964,639
131320,8964,639
27411,8965,22
27412,8965,23
27413,8965,142
27414,8965,325
123725,8965,200
132424,8965,779
133849,8965,638
106017,8966,142
113195,8966,14
117906,8966,404
15401,8966,22
15402,8966,26
15403,8966,92
15404,8966,201
15405,8966,345
120211,8967,74
82855,8967,74
82856,8967,164
77843,8968,4
77844,8968,119
77845,8968,185
77846,8968,201
77847,8968,185
77850,8968,208
132961,8968,779
73777,8969,325
132890,8969,779
24592,8970,22
24593,8970,102
24594,8970,211
24595,8970,183
24596,8970,124
24597,8970,247
77221,8971,22
111535,8972,7
33339,8972,7
33340,8972,706
130730,8972,411
33342,8973,7
130731,8973,411
111536,8974,7
33344,8974,7
130732,8974,411
131488,8974,706
111537,8975,7
119934,8975,74
33347,8975,7
33348,8975,102
128732,8975,102
130733,8975,411
134147,8975,12
116201,8976,42
119935,8976,74
119936,8977,74
33355,8977,74
130734,8977,411
33359,8978,706
33360,8978,411
130735,8978,411
131489,8978,706
131490,8978,706
132461,8978,779
111538,8979,7
119937,8979,74
33361,8979,7
33362,8979,74
33364,8979,411
130736,8979,411
111539,8980,7
119938,8980,74
33365,8980,7
33366,8980,74
132462,8980,779
111540,8981,7
119939,8981,74
33369,8981,7
111541,8982,7
33372,8982,7
33373,8982,74
130737,8982,411
132463,8982,779
115556,8983,471
117573,8983,404
5767,8983,4
5769,8983,54
5770,8983,113
5771,8983,116
5772,8983,123
5773,8983,125
5774,8983,12
5775,8983,325
130185,8983,113
104520,8984,41
104634,8984,41
120110,8984,74
56015,8984,74
56016,8984,210
56017,8984,230
101065,8984,41
101066,8984,22
101067,8984,200
57012,8985,22
95631,8985,638
133877,8985,638
86576,8986,27
86577,8986,193
86578,8986,325
63690,8987,22
63691,8987,61
63692,8987,185
63693,8987,211
63695,8987,201
107053,8989,142
75126,8989,61
118277,8990,404
25207,8990,127
25208,8990,183
25209,8990,260
60692,8991,92
60693,8991,135
60694,8991,183
60695,8991,239
118278,8992,404
25210,8992,92
25211,8992,135
25212,8992,127
114915,8993,27
77706,8993,61
77707,8993,193
108852,8994,433
95982,8994,66
95983,8994,92
95984,8994,185
95985,8994,201
95986,8994,185
127881,8994,92
128702,8994,96
77709,8995,177
77710,8995,193
122647,8995,177
106649,8996,142
54147,8996,5
54149,8996,142
113864,8997,14
50434,8997,89
95094,8998,2
95095,8998,455
107054,8999,142
75099,8999,211
75127,8999,61
110863,9000,370
117622,9000,404
6481,9000,4
6483,9000,23
6484,9000,370
6485,9000,167
6486,9000,185
6487,9000,325
6488,9000,201
6489,9000,210
6491,9000,290
132118,9000,125
70789,9001,22
70790,9001,26
130746,9002,411
76291,9003,66
96707,9003,124
96708,9003,167
96710,9003,594
127905,9003,92
132039,9003,594
111390,9004,6
6435,9004,22
6436,9004,26
103531,9004,92
103532,9004,704
126842,9004,92
106911,9005,142
71667,9005,102
71668,9005,177
71669,9005,61
122470,9005,177
129451,9005,102
115906,9006,38
2683,9006,22
2684,9006,46
2685,9006,99
2686,9006,102
2688,9006,177
119903,9007,74
30082,9007,102
30083,9007,102
130687,9007,411
131465,9007,706
40308,9008,185
40310,9008,201
127451,9008,92
130829,9008,411
106816,9009,142
69613,9009,325
69614,9009,61
112217,9010,247
53224,9010,102
53225,9010,113
53226,9010,116
53227,9010,247
53228,9010,458
130408,9010,113
133131,9010,116
10773,9011,23
10774,9011,125
10775,9011,185
10776,9011,210
110843,9012,370
115545,9012,471
117523,9012,404
4971,9012,4
4974,9012,23
4976,9012,102
4977,9012,370
4978,9012,12
4979,9012,144
4981,9012,144
4982,9012,325
4998,9012,12
130168,9012,113
132100,9012,125
133144,9012,116
35412,9013,17
35413,9013,87
35414,9013,102
35415,9013,325
35416,9013,290
108515,9014,433
24739,9014,23
24740,9014,135
119756,9015,74
20089,9015,66
20090,9015,135
20091,9015,177
20092,9015,325
100393,9015,74
100394,9015,92
100395,9015,185
18579,9016,22
18580,9016,102
18581,9016,325
18582,9016,201
100221,9016,113
100222,9016,200
100223,9016,185
124499,9016,200
125347,9016,201
130282,9016,113
119471,9017,631
62231,9017,92
62232,9017,142
62234,9017,177
62235,9017,178
62236,9017,181
62237,9017,102
50435,9018,22
79958,9019,22
79960,9019,135
79961,9019,200
79962,9019,457
79963,9019,160
79964,9019,633
79965,9019,638
79966,9019,665
79969,9019,119
108715,9020,433
74084,9020,8
74086,9020,23
74087,9020,46
74089,9020,66
74090,9020,81
74091,9020,87
74092,9020,102
74093,9020,211
74095,9020,177
74098,9020,201
104528,9021,41
56919,9021,4
56920,9021,22
56921,9021,61
56923,9021,125
56926,9021,418
56927,9021,54
56928,9021,54
48345,9022,22
48346,9022,177
48347,9022,211
109846,9023,704
22668,9023,116
22669,9023,144
22670,9023,770
73319,9024,102
73320,9024,102
73321,9024,102
129493,9024,102
104689,9025,10
71681,9025,22
71682,9025,177
35247,9026,66
35249,9026,92
35250,9026,177
121693,9026,177
127424,9026,92
120088,9027,74
55195,9027,74
128972,9027,102
35251,9028,66
35252,9028,92
35253,9028,177
121694,9028,177
127425,9028,92
44779,9029,26
44780,9029,185
44781,9029,365
44782,9029,201
111492,9030,7
30084,9030,7
130688,9030,411
131466,9030,706
107783,9031,249
111742,9031,7
17815,9031,93
17816,9031,102
17817,9031,112
17818,9031,119
104167,9031,86
104168,9031,92
104170,9031,324
126638,9031,86
128106,9031,92
105030,9032,208
42168,9032,22
42169,9032,208
42170,9032,185
123167,9032,185
121077,9033,167
56536,9033,23
56537,9033,54
56538,9033,135
83639,9034,177
122770,9034,177
44792,9035,22
44793,9035,92
44794,9035,135
44795,9035,185
130848,9035,411
109039,9036,239
17821,9036,23
17822,9036,239
117649,9037,404
6768,9037,4
6772,9037,61
6773,9037,87
6774,9037,92
6775,9037,102
6776,9037,370
6777,9037,200
6778,9037,210
6780,9037,290
109593,9038,770
110001,9038,780
14980,9038,22
14981,9038,54
14982,9038,149
14983,9038,210
14984,9038,244
118625,9039,404
107707,9040,21
109011,9040,239
112198,9040,251
112785,9040,218
114270,9040,14
114422,9040,14
90082,9040,14
99018,9040,22
99019,9040,23
99020,9040,87
99021,9040,92
99022,9040,111
99023,9040,142
99024,9040,193
99025,9040,218
99026,9040,239
99027,9040,251
99028,9040,268
99029,9040,185
126611,9040,86
127938,9040,92
130070,9040,111
108771,9041,433
119039,9041,404
81649,9041,23
81650,9041,66
81651,9041,92
81652,9041,94
81653,9041,142
81654,9041,177
81655,9041,178
81656,9041,144
81658,9041,239
132989,9041,779
69214,9042,23
69215,9042,142
69216,9042,325
105499,9043,99
106466,9043,142
110981,9043,133
41101,9043,23
41102,9043,81
41103,9043,93
41104,9043,99
41105,9043,102
41106,9043,133
41107,9043,142
41109,9043,177
41110,9043,178
41111,9043,239
41112,9043,133
41113,9043,235
92679,9043,86
92680,9043,97
92681,9043,201
92682,9043,638
121980,9043,177
124853,9043,201
125787,9043,81
125788,9043,81
126487,9043,86
407,9044,88
29069,9045,94
29070,9045,102
29071,9045,239
31562,9045,27
127358,9045,92
107940,9046,249
52608,9046,22
52609,9046,53
52610,9046,55
52611,9046,92
52612,9046,93
100841,9046,789
100842,9046,249
127520,9046,92
29072,9047,94
29073,9047,102
29074,9047,210
29075,9047,239
127359,9047,92
109420,9048,770
109965,9048,780
10526,9048,5
10527,9048,54
10528,9048,181
106171,9049,142
118107,9049,404
21334,9049,92
21335,9049,119
21336,9049,325
21337,9049,210
21338,9049,383
21339,9049,201
130655,9049,411
107394,9050,142
108258,9050,433
110928,9050,370
119398,9050,404
6446,9050,135
6447,9050,211
6448,9050,183
6449,9050,201
6450,9050,124
6451,9050,262
6452,9050,290
103538,9050,370
103539,9050,142
131948,9050,123
2690,9051,22
2691,9051,46
2692,9051,99
2693,9051,102
2694,9051,177
2695,9051,325
91501,9051,4
91504,9051,325
91506,9051,201
91509,9051,185
28502,9052,94
28503,9052,102
28504,9052,383
28505,9052,239
31559,9052,27
127342,9052,92
104851,9053,208
109877,9053,780
117442,9053,404
2696,9053,46
2697,9053,99
2698,9053,102
2699,9053,177
91510,9053,4
91512,9053,325
91513,9053,404
117759,9054,404
10777,9054,22
10778,9054,92
10779,9054,185
10780,9054,210
109594,9055,770
110002,9055,780
15010,9055,210
114854,9056,27
69473,9056,12
69474,9056,22
69475,9056,27
134236,9056,12
121038,9057,167
819,9057,142
47515,9057,80
112567,9058,226
112568,9058,226
41532,9058,27
41534,9058,226
41535,9058,193
41536,9058,37
41537,9058,226
125799,9058,81
85892,9059,22
85893,9059,102
85894,9059,177
85895,9059,211
85896,9059,360
120186,9060,74
76312,9060,74
76313,9060,109
76314,9060,123
76315,9060,125
76317,9060,177
76318,9060,325
76323,9060,201
76324,9060,404
76328,9060,699
125214,9060,201
129973,9060,109
119040,9061,404
81659,9061,22
81660,9061,23
81661,9061,66
81662,9061,92
81663,9061,124
81664,9061,211
112918,9062,213
79088,9062,4
79089,9062,22
79090,9062,61
79091,9062,185
79092,9062,325
79094,9062,158
118672,9063,404
52231,9063,102
52232,9063,135
52233,9063,177
52234,9063,201
49210,9064,77
49211,9064,93
49212,9064,102
49213,9064,133
109096,9065,290
115954,9065,38
50445,9066,22
50446,9066,102
59374,9067,102
59375,9067,157
117706,9068,404
8315,9068,23
8316,9068,201
91919,9068,4
96034,9069,89
111507,9070,7
119912,9070,74
30761,9070,7
30762,9070,117
133248,9070,448
430,9071,92
30763,9071,117
133249,9071,448
116202,9072,42
33434,9072,42
33435,9072,411
111472,9073,7
18853,9073,5
18854,9073,54
18855,9073,85
18856,9073,102
18857,9073,273
29077,9074,94
29078,9074,102
29079,9074,239
31563,9074,27
127360,9074,92
104854,9075,208
115907,9075,38
2763,9075,2
2764,9075,4
2766,9075,12
2767,9075,26
2768,9075,118
2769,9075,214
2770,9075,215
84935,9075,210
54828,9076,92
54829,9076,142
54830,9076,177
63717,9077,61
63718,9077,124
63719,9077,211
63720,9077,325
63722,9077,201
63726,9077,185
63727,9077,185
30396,9078,102
30397,9078,239
34471,9079,22
34472,9079,31
34473,9079,61
106087,9080,142
445,9080,92
18700,9080,102
18701,9080,133
105675,9081,99
83641,9081,99
83642,9081,102
83643,9081,176
83644,9081,177
122771,9081,177
52885,9082,22
52887,9082,124
52888,9082,178
52889,9082,201
105026,9083,208
42082,9083,23
42083,9083,208
42084,9083,102
42085,9083,142
42086,9083,325
85897,9084,22
85898,9084,102
85899,9084,177
85901,9084,656
126298,9084,81
114444,9085,14
114445,9085,14
116010,9085,38
116011,9085,38
88620,9085,200
101218,9085,14
101219,9085,80
101221,9085,427
101222,9085,789
123304,9085,427
124283,9085,200
119041,9086,404
81665,9086,22
81666,9086,92
81667,9086,133
81668,9086,124
81669,9086,211
17823,9087,23
17824,9087,185
17825,9087,239
106118,9088,142
108384,9088,433
19817,9088,23
19818,9088,142
19819,9088,183
19821,9088,251
19822,9088,201
30392,9089,102
30393,9089,210
30394,9089,239
30395,9089,86
59760,9090,22
59761,9090,92
59763,9090,239
49214,9091,125
49215,9091,185
49216,9091,133
60448,9092,92
60449,9092,239
60450,9092,201
60451,9092,290
120633,9093,164
47529,9093,27
47530,9093,135
47531,9093,233
47532,9093,383
127471,9093,92
59764,9094,22
59765,9094,92
59766,9094,135
59767,9094,201
130924,9094,411
118279,9095,404
25213,9095,135
25214,9095,127
25215,9095,178
25216,9095,210
25217,9095,230
46393,9096,23
46394,9096,135
46395,9096,183
46396,9096,201
18364,9097,22
18365,9097,27
18366,9097,87
93100,9097,185
93101,9097,185
45297,9098,167
54143,9099,87
54144,9099,177
54146,9099,211
122144,9099,177
126516,9099,86
111563,9100,7
42092,9100,7
42093,9100,46
42094,9100,201
124002,9100,200
56648,9101,92
56649,9101,183
56650,9101,383
56651,9101,201
9821,9102,92
9824,9102,210
9844,9102,116
106729,9103,142
61077,9103,87
61078,9103,102
61079,9103,61
126530,9103,86
129042,9103,102
106081,9104,142
120886,9104,167
18450,9104,23
18451,9104,26
18452,9104,135
18453,9104,211
18454,9104,383
99101,9104,167
99102,9104,383
99103,9104,185
108408,9105,433
118078,9105,404
20305,9105,66
20306,9105,102
20307,9105,124
20308,9105,133
20309,9105,149
20310,9105,211
20312,9105,360
20313,9105,185
73322,9106,93
73323,9106,102
73324,9106,102
73325,9106,102
129494,9106,102
15697,9107,22
15699,9107,185
46628,9108,142
46629,9108,167
46630,9108,383
108538,9110,433
118408,9110,404
26658,9110,28
26659,9110,102
26660,9110,126
26661,9110,144
26663,9110,211
26664,9110,230
26665,9110,770
26666,9110,294
26667,9110,304
26668,9110,185
128512,9110,96
112038,9111,789
82642,9111,92
82643,9111,789
127821,9111,92
128697,9111,96
113723,9112,14
43253,9112,144
43254,9112,183
43255,9112,89
130841,9112,411
111311,9113,6
118487,9113,404
36272,9113,87
36273,9113,92
36275,9113,493
110993,9114,133
120449,9114,149
17826,9114,46
17827,9114,273
17828,9114,86
17830,9114,211
17832,9114,319
104174,9114,93
104175,9114,211
104177,9114,383
104178,9114,239
104179,9114,383
23534,9115,7
23536,9115,22
48072,9116,22
48073,9116,211
87282,9116,325
87283,9116,211
87284,9116,185
108636,9117,433
120024,9117,74
40390,9117,27
40391,9117,92
40393,9117,163
128629,9117,96
130831,9117,411
115846,9118,455
56696,9118,2
56698,9118,22
56699,9118,83
56700,9118,213
95096,9118,4
95097,9118,61
95099,9118,185
95100,9118,185
95101,9118,455
105556,9119,99
61209,9119,99
61210,9119,177
122337,9119,177
60696,9120,54
60697,9120,92
60698,9120,239
106270,9121,142
27415,9121,22
27416,9121,23
27417,9121,142
27418,9121,325
123726,9121,200
132425,9121,779
27262,9122,2
27264,9122,185
120307,9123,74
98675,9123,26
98676,9123,92
98678,9123,183
116591,9124,46
119518,9124,631
506,9124,93
63138,9124,46
63140,9124,639
113946,9125,14
56977,9125,22
56978,9125,212
95548,9125,50
108259,9126,433
111391,9126,6
117620,9126,404
6463,9126,26
6464,9126,102
103541,9126,404
103542,9126,704
103544,9126,433
128059,9126,92
129779,9126,102
52235,9127,26
52236,9127,92
52237,9127,102
104971,9128,208
112841,9128,213
113338,9128,14
22335,9128,213
22336,9128,185
125489,9128,206
107969,9129,447
43628,9129,102
43629,9129,102
128933,9129,102
104972,9130,208
106197,9130,142
113340,9130,14
22339,9130,208
22340,9130,26
22341,9130,81
22342,9130,142
133825,9130,638
106257,9131,142
112,9131,26
27271,9131,2
27273,9131,142
27275,9131,287
107164,9132,142
111710,9132,7
90090,9132,7
90092,9132,97
99030,9132,22
99031,9132,142
99032,9132,246
99033,9132,411
130984,9132,411
104665,9133,10
64891,9133,135
64892,9133,325
125072,9133,201
130427,9133,113
110945,9134,133
117935,9134,404
16020,9134,22
16021,9134,93
16022,9134,94
16023,9134,102
16024,9134,211
16025,9134,211
93596,9134,133
53683,9135,77
53685,9135,325
53686,9135,404
90502,9135,22
90503,9135,185
90504,9135,185
90506,9135,201
106312,9136,142
112380,9136,509
113486,9136,14
827,9136,142
30138,9136,4
30139,9136,14
30140,9136,649
30141,9136,125
123788,9136,200
125665,9136,81
132148,9136,125
133854,9136,638
107774,9137,249
131,9137,26
17471,9137,23
17472,9137,46
17473,9137,93
17475,9137,119
17477,9137,319
17478,9137,324
131597,9137,119
820,9139,142
28131,9140,273
28132,9140,92
28133,9140,124
136,9141,26
611,9141,102
54884,9142,273
54885,9142,94
54886,9142,142
54887,9142,181
54888,9142,210
4384,9143,27
4386,9143,102
4387,9143,210
4389,9143,290
119587,9144,74
1922,9144,23
1923,9144,102
1925,9144,210
3995,9144,119
125549,9144,81
17484,9145,23
17485,9145,273
17486,9145,77
17487,9145,93
17488,9145,135
17489,9145,119
17490,9145,126
104114,9145,7
112919,9146,213
114591,9146,14
79095,9146,22
79096,9146,185
79097,9146,638
113059,9147,14
3659,9147,4
3661,9147,14
3662,9147,61
3663,9147,325
85508,9147,185
105631,9148,99
107908,9148,249
120176,9148,74
73326,9148,74
73327,9148,93
73328,9148,99
73329,9148,102
73330,9148,102
73331,9148,102
129495,9148,102
109595,9149,770
113188,9149,14
376,9149,86
526,9149,93
623,9149,102
15031,9149,22
15033,9149,210
109596,9150,770
110003,9150,780
15038,9150,210
117907,9151,404
15414,9151,14
15415,9151,22
15416,9151,185
15417,9151,325
15418,9151,345
104521,9152,41
120112,9152,74
56022,9152,74
56023,9152,230
101069,9152,14
101070,9152,41
101071,9152,200
124510,9152,200
131202,9152,210
13774,9153,23
13775,9153,185
103871,9153,185
111006,9154,4
48340,9154,4
48341,9154,102
48342,9154,102
48343,9154,177
122074,9154,177
121408,9155,624
62143,9155,208
62145,9155,624
134205,9155,12
77714,9156,22
77715,9156,86
126585,9156,86
50447,9157,22
52890,9158,22
52891,9158,54
70185,9159,22
70187,9159,239
10791,9160,125
10792,9160,185
10793,9160,260
65199,9161,92
127696,9161,92
4317,9162,649
4318,9162,125
4319,9162,311
119605,9163,74
4322,9163,123
119606,9164,74
4323,9164,81
4324,9164,92
4325,9164,123
125563,9164,81
119607,9165,74
4326,9165,66
4327,9165,92
4328,9165,123
116778,9166,54
35622,9166,93
35624,9166,210
35625,9166,290
130794,9166,411
131634,9166,123
115847,9167,455
56701,9167,83
56702,9167,213
95102,9167,211
95105,9167,211
95106,9167,185
95107,9167,201
95108,9167,404
95109,9167,455
131093,9167,210
55937,9168,93
127615,9168,92
108095,9169,447
66555,9169,93
111328,9170,6
118497,9170,404
36349,9170,23
36350,9170,86
36351,9170,92
36352,9170,185
26984,9171,22
26985,9171,177
26986,9171,181
13776,9172,23
13777,9172,185
65474,9173,27
65475,9173,61
65476,9173,92
127702,9173,92
60452,9175,92
60453,9175,185
60454,9175,239
107878,9176,249
52613,9176,53
52614,9176,93
100840,9176,185
127521,9176,92
117367,9177,66
6476,9177,22
6478,9177,193
6479,9177,201
103545,9177,66
103546,9177,92
126844,9177,92
131037,9177,411
105077,9178,208
113883,9178,14
54087,9178,14
54088,9178,208
54089,9178,102
52893,9179,119
52894,9179,142
52896,9179,290
52897,9180,22
52898,9180,54
52899,9181,22
52900,9181,61
52901,9181,54
52902,9181,177
52903,9181,181
113875,9182,14
115766,9182,471
125984,9182,81
52904,9183,54
52905,9183,649
110389,9184,163
83036,9184,38
83037,9184,163
83038,9184,208
48335,9185,177
48336,9185,211
48338,9185,239
122073,9185,177
109009,9187,239
97222,9187,142
97223,9187,239
52906,9188,22
114365,9189,14
97219,9189,2
97220,9189,14
97221,9189,183
124420,9189,200
52907,9190,177
113876,9191,14
52910,9191,74
52911,9192,113
125985,9192,81
119565,9193,631
97235,9193,212
35421,9194,22
53002,9195,177
53004,9196,177
53005,9197,54
53006,9197,144
53012,9198,144
53013,9198,177
125986,9198,81
53022,9199,92
53023,9199,123
53025,9200,22
53026,9200,50
53027,9200,92
53028,9200,210
97571,9202,2
97573,9202,229
109210,9203,193
111876,9203,182
97569,9203,193
97570,9203,638
53029,9205,54
116267,9206,42
53040,9206,22
53041,9206,27
53042,9206,92
115767,9207,471
53044,9207,22
53045,9207,102
53046,9207,125
53047,9208,22
53048,9208,102
53049,9208,113
53051,9209,22
53052,9209,124
53055,9209,290
97735,9210,42
134420,9210,12
53057,9211,22
53058,9211,92
53059,9211,94
53060,9211,210
53062,9211,290
53063,9212,177
863,9213,142
53067,9213,290
53069,9214,22
53070,9214,102
53071,9214,113
2780,9215,4
2782,9215,89
2784,9215,125
110180,9216,163
2788,9216,4
