id,Lugar,latitud,longitud,,
1400,Iglesia conventual san Cosme y Damian La Merced (Puebla),19.0500338,-98.1993351,,
185,Iglesia conventual san Francisco (Celaya),20.52258013,-100.8117819,,
162,Iglesia conventual san Francisco (Guanajuato),21.01460377,-101.2518883,,
4,Iglesia conventual san Francisco (Queretaro),19.90466381,-99.34170675,,
144,Iglesia conventual san Francisco (Tehuacán),18.4628872,-97.39081935,,
67,Iglesia conventual san Francisco de Asís (Guadalajara),20.67361131,-103.3469917,,
59,Iglesia conventual san Francisco de Asís (Oaxaca),17.05666583,-96.72538738,,
267,Iglesia conventual san Francisco el grande (CdMx),19.43430337,-99.14025389,,
906,Iglesia conventual Santa Clara la Real (Tunja),5.5316948,-73.3588923,,
266,Iglesia conventual santo Domingo (CdMx),19.4385102,-99.1336387,,
594,Iglesia conventual santo Domingo (Yanhuitlan),17.5270303,-97.3432043,,
1330,Iglesia coventual dominico Santiago Apóstol (Juitepec),18.8814072,-99.1760786,,
996,Iglesia Cristo del Buen Viaje (Pampatar),10.99995119,-63.79935382,,
1144,Iglesia de Anta (Perú),-13.46486713,-72.1434988,,
782,"Iglesia de Belén (Santiago, Cuzco)",-13.5263378,-71.98194203,,
986,Iglesia de Ccorca,-13.58450075,-72.05924256,,
1114,Iglesia de Chuquinga (Chuquinga),-14.29148336,-73.25639428,,
198,Iglesia de Churo (Churo),27.36426265,-107.9019611,,
476,Iglesia de Cohoni (Bolivia),-16.7116387,-67.8384287,,
2023,Iglesia de Córdoba (Sopetrán),6.5188343,-75.7689513,,
1992,Iglesia de Fúquene (Colombia),5.40419872,-73.79613928,,
189,Iglesia de Guadalupe (Acámbaro),20.03532696,-100.7196362,,
1371,Iglesia de Guadalupe (Chalchicomula),18.99438022,-97.44559583,,
1136,"Iglesia de Guadalupe (Guadalupe, Perú)",-7.243213122,-79.47007802,,
696,Iglesia de Italaque (Bolivia),-15.47794697,-69.04455977,,
698,Iglesia de Jerusalén (Potosí),-19.58455895,-65.75699702,,
1134,Iglesia de la Almudena (Cuzco),-13.52699706,-71.98766527,,
1234,Iglesia de la candelaria de la Viña (Salta),-24.7959005,-65.4111696,,
923,Iglesia de la Concepción (Ocongote),-13.6292317,-71.3616434,,
672,Iglesia de la Merced (Esquipulas),14.5619283,-89.3508732,,
116,Iglesia de la Natividad (Tochtepec),18.83918934,-97.82312968,,
202,Iglesia de la Purificación de Nuestra Señora de la Candelaria (CdMx),19.4010784,-99.184007,,
191,"Iglesia de la purísima Concepción (Real de Catorce, San Luis Potosí)",23.69075743,-100.8859774,,
1383,Iglesia de la Santa cruz y la Soledad (CdMx),19.4318666,-99.1228493,,
999,Iglesia de la Santísima Trinidad (CdMx),19.4339211,-99.12708123,,
1012,Iglesia de la Soledad (Tzintzunzan),19.6267581,-101.5789837,,
36,Iglesia de la Tercera Orden Franciscana (León),21.12278951,-101.6832361,,
585,Iglesia de la Veracruz  (Medellín),6.25124,-75.56959,,
1894,Iglesia de Motavita (Colombia),5.576221272,-73.36797974,,
1185,Iglesia de nuestra señora de la inmaculada concepción (Potosí),-19.59218165,-65.74688112,,
1006,Iglesia de Nuestro Señor san Blas (Pabellón de Hidalgo),22.17601811,-102.3412728,,
953,Iglesia de Parinacota (Chile),-18.20180127,-69.26813827,,
1032,Iglesia de Pucarani (Pucarani),-16.39999853,-68.47808545,,
1155,Iglesia de San Pedro (La Paz),-16.50136039,-68.13622215,,
733,Iglesia de Santa Bárbara Tlacatempan (Cuautitlán),19.7145931,-99.1887265,,
492,Iglesia de Santa Cruz (Tlaxcala),19.35506666,-98.14973744,,
1735,Iglesia de Santa María del Rosario (La Habana),23.0613681,-82.2576558,,
591,Iglesia de Santa Marta (Arequipa),-16.39784014,-71.53074727,,
1103,Iglesia de Santiago Apóstol (Ayapango),19.12751571,-98.80198673,,
1044,Iglesia de Santiago el Mayor (Sevilla),37.39143699,-5.986500448,,
212,Iglesia de Santiago Momoxpan (Puebla),19.07148229,-98.26731093,,
1278,Iglesia de Tiobamba (Maras),-13.3399945,-72.14038577,,
1077,Iglesia de Yanaoca (Perú),-14.21682684,-71.43209174,,
993,Iglesia del Buen Vecino (Tlaxcala),19.31287781,-98.23739575,,
128,Iglesia del Calvario (Zamora),19.99006486,-102.2821525,,
170,Iglesia del Carmen (Celaya),20.5234235,-100.813728,,
882,Iglesia del Carmen (Guadalajara),20.6746813,-103.3532611,,
19,Iglesia del Carmen (La serena),-29.9032314,-71.2430924,,
60,Iglesia del Carmen (Maipú),-33.511195,-70.7586667,,
979,Iglesia del Carmen (Morelia),19.70624209,-101.1917345,,
268,"Iglesia del Carmen (Santa Cruz, Bol.)",-17.78369134,-63.18510316,,
877,Iglesia del Carmen (Toluca),19.2943094,-99.655872,,
2007,Iglesia del Carmen de Viboral (Carmen de Viboral),6.0835145,-75.3348479,,
123,Iglesia del Convento de San Agustín (Celaya),20.5205423,-100.8134939,,
651,Iglesia del Rio Tocuyo (Rio Tocuyo),10.2696873,-69.9380413,,
279,Iglesia del sagrario - Ex convento santo Domingo (Zacatecas),22.776298,-102.5730883,,
911,Iglesia del Sagrario (Lima),-12.04614307,-77.02992883,,
1449,Iglesia del Sagrario (Quito),-0.2203480805,-78.51275,,
918,Iglesia del Triunfo (Cuzco),-13.51645136,-71.97745638,,
693,Iglesia Divino salvador (Bogotá),4.644685559,-74.06912881,,
1973,Iglesia Divino Salvador (Cucunubá),5.2498315,-73.7661711,,
2056,Iglesia Divino Salvador (Iza),5.612559582,-72.97877513,,
1818,Iglesia Divino Salvador (Sopó),4.908252918,-73.93992109,,
103,Iglesia Dulce Nombre de Jesús (Campeche),19.84509817,-90.535828,,
223,Iglesia Ecce Homo (San Pedro Cholula),19.06319302,-98.31426678,,
1014,Iglesia el Calvario (Tehuacán),18.45277017,-97.39092598,,
1977,Iglesia El Carmen (Pamplona),7.376526517,-72.65174236,,
601,Iglesia El Carmen (Salta),-24.8010716,-65.3982103,,
1406,"Iglesia el Carmen de Abajo (antes las lágrimas de san Pedro, Oaxaca)",17.0633018,-96.72620418,,
2113,Iglesia el Cerrillo (San Cristóbal de las Casas),16.74139735,-92.63533779,,
1607,Iglesia el Recreo (Caracas),10.49471215,-66.87235528,,
708,Iglesia El Salvador (Pucyura),-13.47930023,-72.11107138,,
699,Iglesia El Salvador (San Salvador el verde),19.27017885,-98.51531107,,
1923,Iglesia el Santo Cristo (Cuitiva),5.58075,-72.96583,,
1421,Iglesia Espiritu Santo (CdMx),19.45969597,-99.16060259,,
160,Iglesia Espiritu santo de la Compañía de Jesús (Puebla),19.04241725,-98.19596427,,
1442,Iglesia exhospital san Roque  (Puebla),19.04233148,-98.19415151,,
922,Iglesia franciscana san Antonio de Padua (Chiclayo),-6.773426095,-79.84256093,,
790,Iglesia franciscana Señora de los Angeles (Tecajic),19.32712768,-99.71512217,,
770,Iglesia Francisco de Asís (Maras),-13.33035902,-72.15615084,,
302,Iglesia Hospital san Juan de Dios (Oaxaca),17.05884313,-96.72720295,,
1299,Iglesia hospitalaria san Juan de Dios (Puebla),19.05438832,-98.19485171,,
735,Iglesia Inmaculada Concepción (Anta),-13.47133414,-72.14907396,,
904,Iglesia Inmaculada Concepción (Buenos Aires),-34.6176873,-58.3790678,,
650,Iglesia Inmaculada Concepción (Caracas),10.4952743,-66.876039,,
1915,Iglesia Inmaculada Concepción (Cómbita),5.6335141,-73.3238144,,
1993,Iglesia Inmaculada Concepción (Oicatá),5.595908005,-73.30802223,,
727,Iglesia Inmaculada Concepción (Omacha),-14.06880099,-71.7555568,,
886,"Iglesia Inmaculada Concepción (Tabasco, Zacatecas)",21.86593317,-102.9129663,,
903,Iglesia Inmaculada Concepción (Tocuyo),9.7847984,-69.7976768,,
1974,Iglesia Inmaculada Concepción (Tópaga),5.768257291,-72.83257864,,
1630,Iglesia Inmaculada Concepción (Tumbaco),-0.2112449328,-78.40450881,,
745,Iglesia Inmaculada concepción de Ninabamba (Acomayo),-13.92768956,-71.69047776,,
551,Iglesia Jesús de Machaca (Jesús de Machaca),-16.74284403,-68.80708863,,
172,Iglesia Jesús Nazareno (Marinilla),6.173887858,-75.33344501,,
443,Iglesia Jesús Nazareno (Rionegro),6.152232535,-75.37629774,,
1404,Iglesia Jesús Nazareno e Inmaculada Concepción (CdMx),19.4290138,-99.1330965,,
274,Iglesia Jesús Nazareno Tlatempan (San Pedro Cholula),19.06781754,-98.29706898,,
451,Iglesia La Asunción (Juli),-16.21475672,-69.45721847,,
187,Iglesia La Asunción (Metepec),19.26709141,-99.57507224,,
288,Iglesia la Asunción (Milpa Alta),19.19259809,-99.02251261,,
1846,Iglesia La Capuchina (Bogotá),4.604409149,-74.07836433,,
49,Iglesia La Compañía de Jesús (Arequipa),-16.3997944,-71.5364389,,
35,Iglesia La Compañía de Jesús (Ayacucho),-13.1613872,-74.2267244,,
169,Iglesia La Compañía de Jesús (Córdoba),-31.41815179,-64.18658607,,
7,Iglesia La Compañía de Jesús (Cuzco),-13.5172961,-71.9782355,,
194,Iglesia La Compañía de Jesús (Pisco),-13.70996034,-76.20315647,,
440,Iglesia La Compañía de Jesús (Quito),-0.220697,-78.5139207,,
1426,Iglesia La Compañía de Jesús (San Luis Potosí),22.1524338,-100.9785252,,
1863,Iglesia la Inmaculada Concepción (Barichara),6.636271492,-73.22338763,,
1834,Iglesia la Inmaculada Concepción (Simijaca),5.502314883,-73.85177327,,
1034,Iglesia La Merced (Antigua),14.5612059,-90.7345734,,
1378,Iglesia la Merced (Ayacucho),-13.1625784,-74.2255529,,
531,Iglesia la Merced (Guatemala),14.6427388,-90.5078604,,
703,Iglesia la Merced (Lima),-12.0482007,-77.0327782,,
736,Iglesia la Virgen Asunta (Cusipata),-13.90410072,-71.49943393,,
17,Iglesia los Santos Reyes (Tlanechicolpan),19.0333826,-98.35237982,,
33,Iglesia María Reina de los Ángeles (Urquillos),-13.33715647,-72.04769617,,
1031,Iglesia museo de santa Clara (Bogotá),4.5969528,-74.0772806,,
356,Iglesia Natividad de María (Ixtapaluca),19.38568628,-98.84759448,,
1477,Iglesia Niño Jesús de Ñeque (Ayacucho),-13.16449371,-74.16840979,,
654,Iglesia Nuestra señora de Altagracia (Caracas),10.50908702,-66.91549971,,
1022,Iglesia Nuestra Señora de Altagracia (Quíbor),9.926146087,-69.62082311,,
978,Iglesia Nuestra Señora de Aranzazú (Guadalajara),20.67270326,-103.3475423,,
73,Iglesia Nuestra Señora de Belén (Bogotá),4.59245477,-74.07426871,,
1382,Iglesia Nuestra Señora de Belén (Susques),-23.39675218,-66.3676977,,
303,Iglesia Nuestra Señora de Belencito de Nobsa (Belencito),5.766310497,-72.90659749,,
759,Iglesia Nuestra señora de Chanka (Challabamba),-13.21482713,-71.6483795,,
521,Iglesia Nuestra señora de Chiquinquirá (El Tablazo),6.144265337,-75.44779598,,
529,Iglesia Nuestra Señora de Chiquinquira (Santa Fe de Antioquia),6.558659017,-75.82993135,,
244,Iglesia Nuestra Señora de Chiquinquirá (Santuario),6.139569858,-75.26535253,,
1802,Iglesia Nuestra Señora de Egipto (Bogotá),4.5935039,-74.0689163,,
819,Iglesia Nuestra Señora de Guadalupe (Morelia),19.70225877,-101.178183,,
1403,Iglesia Nuestra Señora de Guadalupe Reina o del Buen Tono (CdMx),19.43097771,-99.1438905,,
1069,Iglesia Nuestra Señora de la Asunción (Azángaro),-14.90902626,-70.19497737,,
522,Iglesia Nuestra Señora de la Asunción (Casabindo),-23.18361381,-65.98893967,,
98,Iglesia Nuestra Señora de la Asunción (Lagos de Moreno),21.35572201,-101.9307651,,
385,Iglesia Nuestra señora de la Asunción (Puebla),19.0651323,-98.2287639,,
101,Iglesia Nuestra Señora de la Asunción Nonoalca (CdMx),19.38778323,-99.19373244,,
1893,Iglesia Nuestra señora de la Candelaria (Bogotá),4.5966712,-74.0723414,,
506,Iglesia Nuestra Señora de la Candelaria (Cochinoca),-22.7452295,-65.8962526,,
2070,Iglesia Nuestra Señora de la Candelaria (Machetá),5.081153338,-73.60765207,,
298,Iglesia Nuestra Señora de la Candelaria y Guadalupe Xonaca (Puebla),19.0466667,-98.18005572,,
38,Iglesia Nuestra Señora de la Caridad (San Cristóbal de las Casas),16.74120042,-92.63699202,,
337,Iglesia Nuestra Señora de la Defensa (Ciudad Oaxaca),17.05693188,-96.72370398,,
1686,Iglesia Nuestra Señora de la Encarnación (El Valle de la Pascua),9.2128231,-66.00340151,,
300,Iglesia Nuestra Señora de la Encarnación (Encarnación de Diaz),21.52742892,-102.2397136,,
977,Iglesia Nuestra Señora de la Merced (Guadalajara),20.67808068,-103.3482502,,
335,Iglesia Nuestra Señora de la Merced (Oaxaca),17.0603017,-96.719114,,
535,"Iglesia Nuestra Señora de la Natividad (Chinchero, Perú)",-13.3905863,-72.0472093,,
224,Iglesia Nuestra señora de la Natividad (Paruro),-13.76136369,-71.84792516,,
852,Iglesia Nuestra Señora de la Natividad (Santa Maria Coatepec),19.10858319,-97.59254386,,
1897,Iglesia Nuestra Señora de la Peña (Bogotá),4.586935404,-74.06540706,,
1499,Iglesia Nuestra Señora de la Piedad (CdMx),19.40229452,-99.15872432,,
61,Iglesia Nuestra Señora de la Purificación (San José Teotihuacán),19.6832679,-98.8629139,,
1968,Iglesia Nuestra Señora de la Salud (Bojacá),4.731864507,-74.34143864,,
74,Iglesia Nuestra Señora de la Soledad (Puebla),19.0672236,-98.1769931,,
474,Iglesia Nuestra Señora de la Soledad (Tlaquepaque),20.6396937,-103.312504,,
72,Iglesia Nuestra Señora de las Aguas (Bogotá),4.602293149,-74.06698383,,
674,Iglesia Nuestra Señora de las Nieves (Bogotá),4.6066398,-74.0710542,,
14,Iglesia Nuestra Señora de las Nieves (Ciudad Oaxaca),17.06194961,-96.72067352,,
675,Iglesia Nuestra Señora de las Nieves (Tunja),5.538358746,-73.35919941,,
310,Iglesia Nuestra Señora de Loreto (CdMx),19.43645976,-99.12753255,,
945,"Iglesia Nuestra Señora de Loreto (Santa Rosa de Lima, Paraguay)",-26.88699551,-56.84880164,,
323,Iglesia Nuestra Señora de los Ángeles (León),21.12528722,-101.6831094,,
495,Iglesia Nuestra Señora de los Ángeles (Tecaxic),19.32702139,-99.71515972,,
937,Iglesia Nuestra Señora de los Dolores (Titiribí),6.063127668,-75.79403386,,
2062,Iglesia Nuestra Señora de los Dolores (Tota),5.561553223,-72.98545207,,
1602,Iglesia Nuestra Señora de los Dolores (Tumbaya),-23.8573078,-65.46784809,,
1011,Iglesia Nuestra señora de los Dolores de Xaltocán (CdMx),19.25452832,-99.10390857,,
329,Iglesia Nuestra Señora de los Dolores y del Campo Florido (CdMx),19.42375805,-99.14536963,,
209,Iglesia Nuestra Señora de Tzocuilac (Cholula),19.06089978,-98.31337976,,
982,Iglesia Nuestra Señora del Amparo (Tobasia),-13.330631,-72.15606834,,
883,Iglesia Nuestra señora del Carmen (El Carmen),-24.38888793,-65.26114805,,
1833,Iglesia Nuestra Señora del Milagro del Topo (Tunja),5.532992176,-73.36851561,,
375,Iglesia Nuestra Señora del Pilar (Araure),9.569967496,-69.21832519,,
668,Iglesia Nuestra señora del Pilar (Buenos Aires),-34.5896121,-58.3969303,,
574,Iglesia Nuestra señora del Pilar (Lima),-12.09600482,-77.03584517,,
30,Iglesia Nuestra Señora del Pilar la Enseñanza (CdMx),19.43613903,-99.13223661,,
687,Iglesia Nuestra Señora del Refugio (Puebla),19.06123945,-98.19504686,,
90,Iglesia Nuestra Señora del Refugio (Tepotzotlán),19.71118791,-99.23079535,,
938,Iglesia Nuestra Señora del Rosario (El Cocuy),6.40813903,-72.44594825,,
1855,Iglesia Nuestra Señora del Rosario (La Calera),4.720448638,-73.96870965,,
1230,Iglesia Nuestra Señora del Rosario (Lobatera),7.9304985,-72.2473899,,
1393,Iglesia Nuestra Señora del Rosario (Salta),-24.77868325,-65.420953,,
1986,Iglesia Nuestra Señora del Rosario (Samacá),5.491374407,-73.48502894,,
1996,Iglesia Nuestra Señora del Rosario (Siachoque),5.513065623,-73.2443426,,
2060,"Iglesia Nuestra Señora del Rosario (Tasco, Colombia)",5.910340871,-72.78195398,,
1849,Iglesia Nuestra señora del Rosario (Villa de Leyva),5.6333683,-73.5231471,,
222,Iglesia Nuestra señora del Rosario de Chiquinquirá (Ramiriquí),5.400951713,-73.33504877,,
1954,Iglesia Nuestra Señora del Rosario la Renovación (Chiquinquirá),5.615941827,-73.81528519,,
901,Iglesia Nuestra Señora Mercedes (Huánuco),-9.9320389,-76.2396026,,
985,Iglesia Nuestro Señor del Encino (Aguascalientes),21.87602319,-102.2928332,,
502,Iglesia Parroquial (sin ubicación),18.9667462,-97.90517017,,
1120,"Iglesia santa Bárbara (Sora, Boyacá)",5.565834864,-73.45002106,,
969,Iglesia Patrón Santiago (Cuzco),-13.52534117,-71.98349454,,
599,Iglesia Purísima concepción (Etzatlán),20.76494267,-104.0804249,,
455,"Iglesia Sagrada Familia o Jesús, José y Maria (Cuzco)",-13.51601751,-71.97805798,,
68,Iglesia Sagrado Corazón de Jesús (Puebla),19.05224824,-98.20246195,,
875,Iglesia Sagrario Metropolitano (CdMx),19.43398181,-99.13264378,,
1177,Iglesia san  Lorenzo indios (Niteroi),-22.88092497,-43.10945869,,
1658,Iglesia san Agustín (Ayacucho),-13.1598164,-74.2249283,,
25,Iglesia san Agustin (Cuenca),-2.898469815,-79.00643859,,
26,Iglesia san Agustín (Guatemala),14.6385658,-90.5157137,,
1042,Iglesia san Agustín (Lima),-12.0464133,-77.0332061,,
823,Iglesia san Agustín (Morelia),19.6997341,-101.193073,,
63,Iglesia san Agustín (Oaxaca),17.0595892,-96.7237257,,
746,Iglesia san Agustin (Pomacanchi),-14.03414408,-71.57291398,,
818,Iglesia san Agustín (Trujillo),-8.1126515,-79.0266698,,
1788,Iglesia san Agustín Obispo (Arequipa),-16.3978631,-71.5382018,,
590,Iglesia san Alfonso Maria Ligorio (Bogotá),4.628349452,-74.0778645,,
80,Iglesia san Andrés (Atenco),19.54135674,-99.21649441,,
788,Iglesia san Andrés (Calpan),19.11043117,-98.45760209,,
104,Iglesia san Andrés (Chalchicomula - Serdán),18.98814562,-97.446927,,
319,Iglesia san Andrés (Hueyapam),17.10352344,-96.66530848,,
142,Iglesia san Andrés apóstol (Ahuashuatepec),19.38098268,-98.10418151,,
53,Iglesia san Andrés Apóstol (San Andrés Cholula),19.05022203,-98.29978813,,
374,Iglesia san Antonio (Pecos),35.58359103,-105.6759417,,
480,Iglesia san Antonio Abad (Caquiaviri),-17.024452,-68.6056495,,
78,Iglesia san Antonio Abad (Chinchaypuqyu),-13.62926522,-72.23268916,,
237,Iglesia san Antonio Cacalotepec (San Andrés Cholula),19.00242577,-98.29443766,,
872,Iglesia San Antonio de Padua  (Teoloyucan),19.74553943,-99.18113285,,
137,Iglesia san Antonio de Padua (Acatzingo),18.9858691,-97.79191564,,
2021,Iglesia san Antonio de Padua (Buriticá),6.720001605,-75.90708862,,
1440,Iglesia san Antonio de Padua (Puebla),19.05525033,-98.19408288,,
614,Iglesia san Antonio de Padua (Tultitlán),19.64739833,-99.16724464,,
205,Iglesia san Antonio de Padua y Convento san Judas (Calpulalpan),19.58959109,-98.57045445,,
2044,Iglesia san Antonio de Pereira (Rionegro),6.130164981,-75.37970249,,
700,Iglesia san Barnabas Reina Ana Parish (Leeland),38.87507732,-76.75876602,,
961,Iglesia san Bartolomé (Arani),-17.57282377,-65.76868103,,
685,"Iglesia San Bartolomé (Carabuco, Bolivia)",-15.7581552,-69.0639419,,
871,Iglesia san Bartolomé Apóstol (Capulhuac),19.19241918,-99.46504755,,
152,"Iglesia san Bartolomé Apóstol (Cocucho, México) ",19.6936564,-102.1900901,,
292,Iglesia san Bartolomé Apóstol (Guanajuato),19.50993397,-99.14022463,,
530,"Iglesia san Bartolomé de Tinta (Tinta, Perú)",-14.146307,-71.4070226,,
854,Iglesia san Bartolomé Soyaltepec (San Bartolomé Soyaltepec),17.58945315,-97.30779336,,
238,Iglesia san Bernardino Tlaxcalacingo (San Andrés Cholula),19.02993242,-98.27547458,,
265,Iglesia san Blas (Cuzco),-13.51490925,-71.97455003,,
211,Iglesia san Buenaventura (Nealtican),19.05107697,-98.4266171,,
504,Iglesia san Cristóbal (Cuzco),-13.51312982,-71.980098,,
946,Iglesia san Cristóbal (Rapaz),-10.87308159,-76.70474719,,
342,Iglesia san Cristóbal Mártir (Coyotepec),19.77650317,-99.20821371,,
984,"Iglesia san Cristóbal Suchixtlahuaca (San Cristóbal Suchixtlahuaca, Oaxaca)",17.72810444,-97.36757383,,
544,Iglesia san Diego (Bogotá),4.612702982,-74.0701513,,
355,Iglesia san Diego Chalma (Tehuacán),18.44293826,-97.3661312,,
216,Iglesia san Diego Cuachayotla (Cholula),19.08661841,-98.3249567,,
326,Iglesia san Diego de Alcalá (Huejotzingo),19.16149554,-98.40672233,,
842,Iglesia san Dionisio  (Yauhquemehcan),19.40649103,-98.1820347,,
757,Iglesia san Esteban Mártir (Yaurisque),-13.66574898,-71.92038682,,
157,Iglesia san Esteban Protomártir (Axapusco),19.72461514,-98.75797911,,
1238,"Iglesia San Felipe (Caracoto, Perú)",-15.5679112,-70.1027969,,
304,Iglesia san Felipe de Jesús Hueyotlipan (Puebla),19.08648377,-98.21128485,,
146,Iglesia san Felipe Neri (Oaxaca),17.06292091,-96.7272811,,
179,Iglesia san Felipe Neri Santa Vera Cruz La Concordia (Puebla),19.04196207,-98.20198572,,
327,Iglesia san Felipe Neri y la Santa Veracruz (Puebla),19.0419383,-98.201986,,
804,Iglesia san Félix papa (Atlixco),18.91198212,-98.43171217,,
639,Iglesia san Fernado Rey (Ospino),9.299808541,-69.4573228,,
1308,Iglesia san Fernando (CdMx),19.44043588,-99.14837507,,
444,"Iglesia san Francisco (Antigua, Gu)",14.55401032,-90.72971687,,
534,Iglesia san Francisco (Ayaviri),-14.88068087,-70.58945768,,
1800,Iglesia san Francisco (Bogotá),4.602187373,-74.07320032,,
919,Iglesia san Francisco (Cali),3.45093494,-76.53374904,,
423,Iglesia san Francisco (Caracas),10.5053303,-66.91551448,,
1829,Iglesia san Francisco (Popayán),2.444170993,-76.6083986,,
1933,Iglesia san Francisco (Rionegro),6.155424761,-75.37275555,,
795,Iglesia san Francisco (San Salvador de Jujuy),-24.18480633,-65.30248698,,
1935,Iglesia san Francisco (Tunja),5.536513237,-73.3616878,,
241,Iglesia san Francisco Acatepec (San Andrés Cholula),19.02298515,-98.30854787,,
213,Iglesia san Francisco Coapan (San Andrés Cholula),19.07085871,-98.36876843,,
1944,Iglesia san Francisco de Asís (Cali),3.450414743,-76.53379508,,
1053,Iglesia san Francisco de Asís (Chihuahua),28.64159172,-106.072069,,
2053,Iglesia san Francisco de Asís (Nemocón),5.066418069,-73.87690186,,
3,Iglesia san Francisco de Asís (San Cristóbal de las Casas),16.73458451,-92.6356059,,
1102,Iglesia san Francisco de Asís (san Luis Potosí),22.15089043,-100.9780381,,
1099,Iglesia san Francisco de Asís (Yavi),-22.12955509,-65.463288,,
950,Iglesia san Francisco de Paula (Ayacucho),-13.15861788,-74.22728988,,
514,Iglesia san Francisco de Paula (Uquía),-23.30058194,-65.35549,,
315,Iglesia san Francisco Telixtlahuaca (Telixtlahuaca),17.29637412,-96.90387597,,
1101,Iglesia san Francisco Totimehuacán (Puebla),18.96885218,-98.18568768,,
545,Iglesia san Francisco y Museo Fray Francisco Vásquez (Guatemala),14.63587406,-90.51390501,,
214,Iglesia san Gabriel Ometoxtla (Cholula),19.10030765,-98.31196129,,
1441,Iglesia san Hipólito (Soltepec),19.12007518,-97.70833288,,
1447,Iglesia san Ignacio (Buenos Aires),-34.61033481,-58.37365402,,
1877,Iglesia san Ignacio de Loyola (Bogotá),4.597138655,-74.07547284,,
1324,Iglesia san Jerónimo (Aculco),20.10005129,-99.82645866,,
192,Iglesia san Jerónimo (Baja Verapaz),15.06250597,-90.241022,,
1491,Iglesia san Jerónimo (Colquepata),-13.35466797,-71.6742971,,
933,Iglesia san Jerónimo (Cuzco),-13.54290122,-71.88365743,,
2057,Iglesia san Jerónimo (Mongüa),5.75429445,-72.79740713,,
1284,Iglesia san Jerónimo Calderas (Puebla),19.09880499,-98.21519629,,
1026,Iglesia san José  (Medellín),6.248058793,-75.56501525,,
1228,Iglesia san José (Cachi),-25.11971573,-66.16157312,,
1340,Iglesia san José (Morelia),19.70635525,-101.1889226,,
311,Iglesia san José (Orosí),9.79755485,-83.85548951,,
87,Iglesia san José (Puebla),19.0521422,-98.1932843,,
295,Iglesia san José (Rinconada),-22.44066442,-66.16698602,,
225,Iglesia san José (San Juan),18.46861514,-66.11842538,,
299,Iglesia san José (Zamora),19.98529428,-102.2811793,,
161,Iglesia san José de Gracia (Tlaxcala),19.31856557,-98.2389639,,
466,Iglesia san José Vizarrón (Vizarrón de Montes),20.8323617,-99.71983825,,
245,Iglesia san Juan Aquiahuac (San Andrés Cholula),19.05665451,-98.2949133,,
1411,"Iglesia san Juan bautista (Apaseo el grande, Gto.)",20.54525453,-100.6876594,,
357,Iglesia san Juan Bautista (Caracas),10.49947162,-66.9239527,,
1347,Iglesia san Juan Bautista (CdMx),19.24089112,-98.99596329,,
1490,"Iglesia san Juan Bautista (Characato, Perú)",-16.4692305,-71.4841304,,
726,Iglesia san Juan Bautista (Colcha),-13.85022619,-71.80287483,,
751,Iglesia san Juan Bautista (Coya),-13.38479725,-71.89699891,,
171,Iglesia san Juan Bautista (Cuautlacingo),19.09219013,-98.27332263,,
291,"Iglesia san Juan Bautista (Epatlán, Pue)",18.64215999,-98.36924449,,
575,Iglesia san Juan Bautista (Huaro),-13.69060318,-71.64094312,,
769,Iglesia san Juan Bautista (Huayllabamba),-13.33951803,-72.064304,,
325,Iglesia san Juan Bautista (Jiquipilco),19.55962041,-99.60754277,,
762,Iglesia san Juan Bautista (Qatqa),-13.60472388,-71.56328239,,
2054,Iglesia san Juan Bautista (Sutatausa),5.246696046,-73.8513473,,
1489,Iglesia san Juan Bautista (Yanahuara),-16.3875768,-71.5421461,,
340,Iglesia san Juan Bautista Calvario (San Pedro Cholula),19.06667977,-98.3129982,,
519,Iglesia san Juan de Dios (Ayacucho),-13.16446006,-74.22766413,,
1813,Iglesia san Juan de Dios (Bogotá),4.600942567,-74.0774092,,
1158,Iglesia San Juan de Dios (La Paz),-16.498816,-68.13309524,,
1422,Iglesia san Juan de Dios (San Luis Potosí),22.15376749,-100.9758779,,
452,Iglesia san Juan de Letrán (Juli),-16.21034545,-69.45869499,,
731,Iglesia san Juan de Papris (Mosocllacta),-14.12045356,-71.47318603,,
964,Iglesia san Juan de Tilapa (San Juan de Tilapa),19.22164906,-99.65892056,,
880,Iglesia san Juan del Río (Puebla),19.05543186,-98.18698647,,
134,Iglesia san Juan Evangelista (Acatzingo),18.98211451,-97.78398542,,
868,"Iglesia san Juan Evangelista (Culhuacán, cdmx)",19.33978781,-99.10728371,,
2118,Iglesia san Juan Nepomuceno (Saltillo),25.41783222,-101.001819,,
1850,Iglesia san Laureano (Tunja),5.527999184,-73.36359343,,
1259,Iglesia san Lázaro (Lima),-12.03895872,-77.02922453,,
500,Iglesia san Lázaro (Tunja),5.544762693,-73.37252924,,
318,Iglesia san Lorenzo (Cacaotepec),17.12946418,-96.80162489,,
408,Iglesia san Lorenzo (Condoroma),-15.30051839,-71.13822224,,
415,Iglesia san Lorenzo Carangas (Potosí),-19.58638244,-65.75486307,,
1049,Iglesia san Lorenzo Diácono y Mártir (Zimatlán de Álvarez),16.86692522,-96.78425666,,
582,Iglesia san Lucas Evangelista (Azcapotzalco),19.47090406,-99.18705924,,
159,Iglesia san Lucas Evangelista (San Lucas el verde),19.2712954,-98.51541663,,
